backend,benchmark,problem,circuit_type,search_mode,archive_type,descriptor_profile,generation,generation_views_available,source,candidate_id,strategy,score,quality_score,color_score,origin_pool,generated_mode,decision,inserted,replaced,cell_id,is_final_elite,area,power,eff_clk_period,tns,wns,g_A,g_P,g_T,report_path,candidate_dir,code_file_path,metrics_json_path,qd_event_path,vcd_file_path,has_qd_event,has_metrics_json,has_code_file,has_vcd_file,has_structural_metrics,has_rtl_metrics,has_graph_metrics,has_dynamic_metrics,has_physical_metrics,warning_messages,adder_ratio,arithmetic_cells,cell_count_log,comb_ratio,comb_width_log,combinational_cells,edge_per_node,ff_depth,hyper_cell_count,hyper_directed_edge_count,hyper_driven_net_count,hyper_fanout_entropy,hyper_max_fanout,hyper_max_level,hyper_max_level_delta,hyper_mean_fanout,hyper_net_count,hyper_sink_net_count,laplacian_lambda2,laplacian_spectral_entropy,log_edge_count,log_max_level,log_net_count,log_node_count,logic_depth,logic_depth_ltp,logic_depth_ltp_delta,ltp_noff,mux_cells,mux_ratio,reconv_sink_ratio,reconv_source_ratio,rent_clamped_flag,rent_confidence,rent_exponent,rent_exponent_confidence_gated,rent_graph_node_count,rent_k,rent_r2,rent_raw_sample_count,rent_retained_sample_ratio,rent_sample_count,scoap_cc0_bin_0_pct,scoap_cc0_bin_1_pct,scoap_cc0_bin_2_pct,scoap_cc0_bin_3_pct,scoap_cc1_bin_0_pct,scoap_cc1_bin_1_pct,scoap_cc1_bin_2_pct,scoap_cc1_bin_3_pct,scoap_co_bin_0_pct,scoap_co_bin_1_pct,scoap_co_bin_2_pct,scoap_co_bin_3_pct,scoap_signal_smoothness,seq_ratio,sequential_cells,share_family_inv,t11_runtime_pca_0,t11_runtime_pca_1,t11_runtime_pca_2,t11_runtime_pca_3,total_cells,utilization
t11_runtime_pca4_graph_qd,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution_qd,grid_quantile,t11_runtime_pca4_graph,2,True,generation_log,49417dcb-1b3d-441f-9e8d-4c52bfabb131,M-T,-0.3169840025749014,-0.3169840025749014,-0.3169840025749014,success_pool,whole,crowding_evicted,False,False,"3,3,3,3",False,1256.0,0.151,0.81,-40.62,-0.8,-0.2816326530612245,-0.6815144766146992,0.012195121951219521,,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen2/Prob015_multi_pipe_8bit_sample10_M-T,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen1/Prob015_multi_pipe_8bit_sample10_M-T/code.sv,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen2/Prob015_multi_pipe_8bit_sample10_M-T/code_synthesis_report.metrics.json,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen2/Prob015_multi_pipe_8bit_sample10_M-T/qd_archive_event.json,,True,True,True,False,True,False,True,False,True,,0.17362637362637362,79.0,6.1224928095143865,0.6923076923076923,3.258096538021482,25.0,1.4772727272727273,4.0,44.0,65.0,512.0,8.632401205062404,19.0,10.0,6.0,1.201171875,512.0,512.0,0.09007394660787386,0.9507561947983111,4.189654742026425,2.3978952727983707,6.240275845170769,3.8066624897703196,2.0,2.0,0.0,0.0,16.0,0.035164835164835165,0.29545454545454547,1.0,0.0,0.9260823973230599,0.4755058673376576,0.4773164149037089,44.0,22.768921581850723,0.7543295892922395,12.0,0.9166666666666666,11.0,0.482421875,0.298828125,0.0,0.21875,0.482421875,0.048828125,0.25,0.21875,0.48046875,0.046875,0.0,0.47265625,0.11179670233948562,0.3076923076923077,140.0,0.0,4.055237449736327,7.37484361489636,8.018870673936009,7.010539246662212,455.0,1.0
t11_runtime_pca4_graph_qd,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution_qd,grid_quantile,t11_runtime_pca4_graph,3,True,generation_log,d1f76c48-c382-43bd-abbc-2826f26fb41f,M-F,-0.5421640479756463,-0.5421640479756463,-0.5421640479756463,fail_pool,whole,crowding_evicted,False,False,"3,3,3,3",False,1588.0,0.213,0.52,-42.67,-0.51,-0.6204081632653061,-1.371937639198218,0.3658536585365854,,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen3/Prob015_multi_pipe_8bit_sample2_M-F,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen1/Prob015_multi_pipe_8bit_sample10_M-T/code.sv,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen3/Prob015_multi_pipe_8bit_sample2_M-F/code_synthesis_report.metrics.json,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen3/Prob015_multi_pipe_8bit_sample2_M-F/qd_archive_event.json,,True,True,True,False,True,False,True,False,True,,0.14960629921259844,76.0,6.2324480165505225,0.5905511811023622,2.833213344056216,16.0,1.2653061224489797,9.0,49.0,62.0,512.0,8.600011117741698,33.0,17.0,9.0,1.236328125,512.0,512.0,0.01394259521276426,0.9400819975806547,4.143134726391533,2.8903717578961645,6.240275845170769,3.912023005428146,2.0,2.0,0.0,0.0,0.0,0.0,0.30612244897959184,1.0,0.0,0.9088204264885781,0.36327925272811373,0.37574539215452724,49.0,21.945868138039213,0.6352817059543123,14.0,1.0,14.0,0.5,0.28125,0.0,0.21875,0.5,0.28125,0.0,0.21875,0.49609375,0.03125,0.0,0.47265625,0.05429817239465296,0.4094488188976378,208.0,0.0,3.9650022061781476,7.287020461414183,8.033231312283348,7.119951437829777,508.0,1.0
t11_runtime_pca4_graph_qd,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution_qd,grid_quantile,t11_runtime_pca4_graph,3,True,generation_log,f2f971c6-6108-4004-a0f4-f78ddf3913af,M-E,-0.10016750901566551,-0.10016750901566551,-0.10016750901566551,success_pool,whole,crowding_evicted,False,False,"3,3,3,3",False,1238.0,0.103,0.73,-31.84,-0.72,-0.26326530612244897,-0.14699331848552327,0.1097560975609757,,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen3/Prob015_multi_pipe_8bit_sample10_M-E,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen1/Prob015_multi_pipe_8bit_sample10_M-T/code.sv,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen3/Prob015_multi_pipe_8bit_sample10_M-E/code_synthesis_report.metrics.json,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen3/Prob015_multi_pipe_8bit_sample10_M-E/qd_archive_event.json,,True,True,True,False,True,False,True,False,True,,0.16279069767441862,77.0,6.161207321695077,0.7293868921775899,4.02535169073515,55.0,1.6944444444444444,4.0,72.0,122.0,1079.0,9.790279522953306,17.0,18.0,15.0,1.4698795180722892,1079.0,1074.0,0.029560314835894476,0.957117264717104,4.812184355372417,2.9444389791664403,6.984716320118265,4.290459441148391,5.0,5.0,0.0,0.0,0.0,0.0,0.7777777777777778,1.0,0.0,0.8308027219690213,0.16712389887054857,0.22344562910321658,72.0,58.58975277246723,0.35654422120941864,18.0,0.9444444444444444,17.0,0.27340129749768305,0.43002780352177944,0.0,0.2965708989805375,0.19925857275254866,0.14828544949026876,0.0,0.6524559777571826,0.1974050046339203,0.1927710843373494,0.0,0.6098239110287303,0.14145070067432713,0.27061310782241016,128.0,0.0,5.799768498441834,8.129065884737578,9.48746248758063,7.981171977960453,473.0,1.0
t11_runtime_pca4_graph_qd,RTLLM,Prob041_traffic_light,combinational,revolution_qd,grid_quantile,t11_runtime_pca4_graph,0,True,generation_log,21b08190-bb63-4602-ae48-a35673c7614c,initial,0.23664972161704187,0.23664972161704187,0.23664972161704187,initial,whole,warmup_buffered,False,False,warmup:2,True,149.0,0.0134,0.0,0.0,0.0,0.12352941176470589,0.5864197530864197,0.0,,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample5_initial,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample5_initial/code.sv,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample5_initial/code_synthesis_report.metrics.json,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample5_initial/qd_archive_event.json,,True,True,True,False,True,False,True,False,True,,0.060240963855421686,5.0,4.430816798843313,0.8795180722891566,3.044522437723423,20.0,1.7272727272727273,2.0,22.0,38.0,79.0,6.012368860290959,6.0,0.0,0.0,1.759493670886076,79.0,79.0,0.13416945761850427,0.9624676424444351,3.6635616461296463,0.0,4.382026634673881,3.1354942159291497,5.0,5.0,0.0,0.0,3.0,0.03614457831325301,1.0,1.0,1.0,0.18946440433076658,0.0,0.4052677978346167,22.0,28.037941609411323,0.46393046929226567,10.0,0.8,8.0,0.16455696202531644,0.620253164556962,0.0,0.21518987341772153,0.16455696202531644,0.569620253164557,0.0379746835443038,0.22784810126582278,0.3037974683544304,0.02531645569620253,0.0,0.6708860759493671,0.3059037426961649,0.12048192771084337,10.0,0.0,2.4767430656391736,5.775650229655561,5.234405502697861,3.621124013815047,83.0,1.0
t11_runtime_pca4_graph_qd,RTLLM,Prob041_traffic_light,combinational,revolution_qd,grid_quantile,t11_runtime_pca4_graph,0,True,generation_log,730ae483-db89-4101-8ba8-11619b423333,initial,0.37271544420237235,0.37271544420237235,0.37271544420237235,initial,whole,warmup_buffered,False,False,warmup:1,True,148.0,0.000365,0.0,0.0,0.0,0.12941176470588237,0.9887345679012347,0.0,,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample10_initial,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample10_initial/code.sv,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample10_initial/code_synthesis_report.metrics.json,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample10_initial/qd_archive_event.json,,True,True,True,False,True,False,True,False,True,,0.07246376811594203,5.0,4.248495242049359,0.8115942028985508,2.995732273553991,19.0,1.625,3.0,24.0,39.0,67.0,5.675791069599123,7.0,0.0,0.0,1.8507462686567164,67.0,67.0,0.09593154968164477,0.9614571363568518,3.6888794541139363,0.0,4.219507705176107,3.2188758248682006,7.0,7.0,0.0,0.0,4.0,0.057971014492753624,1.0,0.625,0.0,0.6711878269506695,0.008205155794598516,0.16991328721223353,24.0,16.87023969536569,0.0014179744693445517,9.0,0.8888888888888888,8.0,0.23880597014925373,0.19402985074626866,0.19402985074626866,0.373134328358209,0.23880597014925373,0.19402985074626866,0.05970149253731343,0.5074626865671642,0.3582089552238806,0.0,0.3582089552238806,0.2835820895522388,0.28123627811004,0.18840579710144928,13.0,0.0,2.3138799264882226,5.478476022810202,4.897887323662015,3.2998826428139316,69.0,1.0
t11_runtime_pca4_graph_qd,RTLLM,Prob041_traffic_light,combinational,revolution_qd,grid_quantile,t11_runtime_pca4_graph,0,True,generation_log,5ac74cbf-5323-44a2-94b0-903d9075f816,initial,-0.07724521907528448,-0.07724521907528448,-0.07724521907528448,initial,whole,warmup_buffered,False,False,warmup:3,True,201.0,0.034,0.0,0.0,0.0,-0.18235294117647058,-0.049382716049382845,0.0,,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample11_initial,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample11_initial/code.sv,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample11_initial/code_synthesis_report.metrics.json,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample11_initial/qd_archive_event.json,,True,True,True,False,True,False,True,False,True,,0.05263157894736842,5.0,4.564348191467836,0.8421052631578947,3.6375861597263857,37.0,2.4523809523809526,3.0,42.0,103.0,100.0,6.164654265415907,11.0,0.0,0.0,2.11,100.0,100.0,0.10008232655692513,0.9722980267115503,4.6443908991413725,0.0,4.61512051684126,3.7612001156935624,4.0,4.0,0.0,0.0,7.0,0.07368421052631578,1.0,0.8666666666666667,0.0,0.9114180530507732,0.24196522564535256,0.26482244833829166,42.0,15.626415365126492,0.7742436407745215,14.0,0.7857142857142857,11.0,0.16,0.51,0.16,0.17,0.16,0.55,0.12,0.17,0.24,0.0,0.04,0.72,0.3739791077752036,0.15789473684210525,15.0,0.0,3.3959275300738585,6.500142007959949,5.167106900380725,3.131508875559114,95.0,1.0
t11_runtime_pca4_graph_qd,RTLLM,Prob041_traffic_light,combinational,revolution_qd,grid_quantile,t11_runtime_pca4_graph,1,True,generation_log,eb87ac3e-ffe0-4eed-9c58-da385c6930e2,M-E,-0.08698862260953767,-0.08698862260953767,-0.08698862260953767,fail_pool,whole,warmup_buffered,False,False,warmup:4,True,196.0,0.0359,0.0,0.0,0.0,-0.15294117647058825,-0.1080246913580248,0.0,,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen1/Prob041_traffic_light_sample6_M-E,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen1/Prob041_traffic_light_sample6_M-E/code.sv,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen1/Prob041_traffic_light_sample6_M-E/code_synthesis_report.metrics.json,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen1/Prob041_traffic_light_sample6_M-E/qd_archive_event.json,,True,True,True,False,True,False,True,False,True,,0.10309278350515463,10.0,4.584967478670572,0.865979381443299,3.6635616461296463,38.0,2.302325581395349,3.0,43.0,99.0,101.0,6.218857021416955,14.0,0.0,0.0,2.0495049504950495,101.0,101.0,0.11366409468962001,0.9709344881349774,4.605170185988092,0.0,4.624972813284271,3.784189633918261,4.0,4.0,0.0,0.0,2.0,0.020618556701030927,1.0,0.9411764705882353,0.0,0.9616548514419457,0.3838252887713471,0.3882800253320988,43.0,11.767960792833858,0.9751908343392116,14.0,0.7857142857142857,11.0,0.15841584158415842,0.48514851485148514,0.1782178217821782,0.1782178217821782,0.15841584158415842,0.5148514851485149,0.18811881188118812,0.13861386138613863,0.2376237623762376,0.0,0.0,0.7623762376237624,0.38290600841173794,0.13402061855670103,13.0,0.0,3.3005632881176954,6.447202297447951,5.252720156731008,3.3222397564931465,97.0,1.0
t11_runtime_pca4_graph_qd,RTLLM,Prob041_traffic_light,combinational,revolution_qd,grid_quantile,t11_runtime_pca4_graph,1,True,generation_log,5d79e3f1-6915-4642-9351-beecae591d29,M-I,-0.07724521907528448,-0.07724521907528448,-0.07724521907528448,success_pool,diff,duplicate_objectives,False,False,"3,3,1,0",False,201.0,0.034,0.0,0.0,0.0,-0.18235294117647058,-0.049382716049382845,0.0,,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen1/Prob041_traffic_light_sample7_M-I,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample11_initial/code.sv,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen1/Prob041_traffic_light_sample7_M-I/code_synthesis_report.metrics.json,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen1/Prob041_traffic_light_sample7_M-I/qd_archive_event.json,,True,True,True,False,True,False,True,False,True,,0.05263157894736842,5.0,4.564348191467836,0.8421052631578947,3.6375861597263857,37.0,2.4523809523809526,3.0,42.0,103.0,100.0,6.164654265415907,11.0,0.0,0.0,2.11,100.0,100.0,0.10008232655692513,0.9722980267115503,4.6443908991413725,0.0,4.61512051684126,3.7612001156935624,4.0,4.0,0.0,0.0,7.0,0.07368421052631578,1.0,0.8666666666666667,0.0,0.9114180530507732,0.24196522564535256,0.26482244833829166,42.0,15.626415365126492,0.7742436407745215,14.0,0.7857142857142857,11.0,0.16,0.51,0.16,0.17,0.16,0.55,0.12,0.17,0.24,0.0,0.04,0.72,0.3739791077752036,0.15789473684210525,15.0,0.0,3.3959275300738585,6.500142007959949,5.167106900380725,3.131508875559114,95.0,1.0
t11_runtime_pca4_graph_qd,RTLLM,Prob041_traffic_light,combinational,revolution_qd,grid_quantile,t11_runtime_pca4_graph,1,True,generation_log,1c3e9aa3-7699-43aa-ad94-d02f0f471002,M-R,0.08618978455579762,0.08618978455579762,0.08618978455579762,success_pool,diff,filled_empty,True,False,"0,0,0,0",True,157.0,0.0265,0.0,0.0,0.0,0.07647058823529412,0.18209876543209874,0.0,,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen1/Prob041_traffic_light_sample11_M-R,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen1/Prob041_traffic_light_sample11_M-R/code.sv,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen1/Prob041_traffic_light_sample11_M-R/code_synthesis_report.metrics.json,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen1/Prob041_traffic_light_sample11_M-R/qd_archive_event.json,,True,True,True,False,True,False,True,False,True,,0.05063291139240506,4.0,4.382026634673881,0.810126582278481,3.091042453358316,21.0,1.7037037037037037,4.0,27.0,46.0,59.0,5.401395609163335,7.0,1.0,1.0,1.9152542372881356,59.0,55.0,0.09936478937681519,0.9632053394990627,3.8501476017100584,0.6931471805599453,4.0943445622221,3.332204510175204,7.0,7.0,0.0,0.0,3.0,0.0379746835443038,0.9629629629629629,0.7272727272727273,0.0,0.7860863383648488,0.14345737023878125,0.2197267097000296,27.0,12.497953028563515,0.30059535345939514,10.0,1.0,10.0,0.23728813559322035,0.23728813559322035,0.3220338983050847,0.2033898305084746,0.23728813559322035,0.2542372881355932,0.1864406779661017,0.3220338983050847,0.3389830508474576,0.2033898305084746,0.03389830508474576,0.423728813559322,0.3576805285767846,0.189873417721519,15.0,0.037037037037037035,2.2729144816230122,5.295916687884002,4.569215835510874,2.927353209991253,79.0,1.0
t11_runtime_pca4_graph_qd,RTLLM,Prob041_traffic_light,combinational,revolution_qd,grid_quantile,t11_runtime_pca4_graph,2,True,generation_log,36b03d37-01ce-40bf-a578-25a01bfde577,M-E,0.1434156378600823,0.1434156378600823,0.1434156378600823,fail_pool,whole,pareto_inserted,True,False,"1,1,2,3",True,153.0,0.0217,0.0,0.0,0.0,0.1,0.3302469135802469,0.0,,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen2/Prob041_traffic_light_sample2_M-E,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen2/Prob041_traffic_light_sample2_M-E/code.sv,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen2/Prob041_traffic_light_sample2_M-E/code_synthesis_report.metrics.json,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen2/Prob041_traffic_light_sample2_M-E/qd_archive_event.json,,True,True,True,False,True,False,True,False,True,,0.0625,5.0,4.394449154672439,0.8375,3.091042453358316,21.0,1.8076923076923077,3.0,26.0,47.0,84.0,6.014120645041972,8.0,0.0,0.0,1.9285714285714286,84.0,84.0,0.09826486003797309,0.9624967048045023,3.8712010109078907,0.0,4.442651256490317,3.295836866004329,5.0,5.0,0.0,0.0,1.0,0.0125,1.0,0.9,1.0,0.18603829871063518,0.0,0.4069808506446824,26.0,27.774007437520392,0.164112779370163,10.0,1.0,10.0,0.19047619047619047,0.5238095238095238,0.17857142857142858,0.10714285714285714,0.19047619047619047,0.5357142857142857,0.15476190476190477,0.11904761904761904,0.2857142857142857,0.0,0.0,0.7142857142857143,0.28061459482962015,0.1625,13.0,0.0,2.700478750175244,5.947658029628182,5.211359665355822,3.501780887498205,80.0,1.0
t11_runtime_pca4_graph_qd,RTLLM,Prob041_traffic_light,combinational,revolution_qd,grid_quantile,t11_runtime_pca4_graph,3,True,generation_log,a2205d8c-fb6b-45ec-a561-95948c874431,M-E,0.3773674655047204,0.3773674655047204,0.3773674655047204,fail_pool,whole,filled_empty,True,False,"0,0,0,2",True,146.0,0.000294,0.0,0.0,0.0,0.1411764705882353,0.9909259259259259,0.0,,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen3/Prob041_traffic_light_sample7_M-E,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen3/Prob041_traffic_light_sample7_M-E/code.sv,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen3/Prob041_traffic_light_sample7_M-E/code_synthesis_report.metrics.json,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen3/Prob041_traffic_light_sample7_M-E/qd_archive_event.json,,True,True,True,False,True,False,True,False,True,,0.11594202898550725,8.0,4.248495242049359,0.8405797101449275,2.833213344056216,16.0,1.5,2.0,18.0,27.0,59.0,5.593660689688194,4.0,0.0,0.0,1.694915254237288,59.0,59.0,0.12009722280073251,0.9530989983471341,3.332204510175204,0.0,4.0943445622221,2.9444389791664403,6.0,6.0,0.0,0.0,3.0,0.043478260869565216,1.0,1.0,0.0,0.6407428860496344,0.007209727174420838,0.18424813837255166,18.0,16.31929672603339,0.00047154419853745466,8.0,1.0,8.0,0.22033898305084745,0.13559322033898305,0.0847457627118644,0.559322033898305,0.22033898305084745,0.1016949152542373,0.06779661016949153,0.6101694915254238,0.3898305084745763,0.3050847457627119,0.2033898305084746,0.1016949152542373,0.271104215036009,0.15942028985507245,11.0,0.0,2.0028935500105325,5.214111016634041,4.872320455043684,3.352045238005803,69.0,1.0
