scope,name,method,reference,metric,value,reference_value,delta,relative_delta
aggregate,1001:all,candidate_matched_thought_front_qd,classic_revolution,total_ppa_front_points,18.000000,26.000000,-8.000000,-0.307692
aggregate,1001:all,candidate_matched_thought_front_qd,classic_revolution,total_unique_ppa_points,47.000000,79.000000,-32.000000,-0.405063
aggregate,1001:all,candidate_matched_thought_front_qd,classic_revolution,total_reference_beating_count,26.000000,45.000000,-19.000000,-0.422222
aggregate,all:RTLLM,candidate_matched_thought_front_qd,classic_revolution,mean_global_ppa_hypervolume,0.097894,0.115168,-0.017274,-0.149990
aggregate,all:RTLLM,candidate_matched_thought_front_qd,classic_revolution,mean_hv_auc,0.088281,0.095533,-0.007252,-0.075911
aggregate,all:RTLLM,candidate_matched_thought_front_qd,classic_revolution,mean_best_score,0.320702,0.306821,0.013881,0.045241
aggregate,all:RTLLM,candidate_matched_thought_front_qd,classic_revolution,valid_ppa_count,121.000000,122.000000,-1.000000,-0.008197
aggregate,all:RTLLM,candidate_matched_thought_front_qd,classic_revolution,total_ppa_front_points,13.000000,19.000000,-6.000000,-0.315789
aggregate,all:RTLLM,candidate_matched_thought_front_qd,classic_revolution,total_unique_ppa_points,38.000000,64.000000,-26.000000,-0.406250
aggregate,all:RTLLM,candidate_matched_thought_front_qd,classic_revolution,total_reference_beating_count,22.000000,37.000000,-15.000000,-0.405405
aggregate,all:VerilogEval-Spec-to-RTL,candidate_matched_thought_front_qd,classic_revolution,mean_global_ppa_hypervolume,0.039629,0.079492,-0.039863,-0.501472
aggregate,all:VerilogEval-Spec-to-RTL,candidate_matched_thought_front_qd,classic_revolution,mean_hv_auc,0.019815,0.079489,-0.059674,-0.750720
aggregate,all:VerilogEval-Spec-to-RTL,candidate_matched_thought_front_qd,classic_revolution,mean_best_score,0.267348,0.141333,0.126015,0.891618
aggregate,all:VerilogEval-Spec-to-RTL,candidate_matched_thought_front_qd,classic_revolution,valid_ppa_count,35.000000,122.000000,-87.000000,-0.713115
aggregate,all:VerilogEval-Spec-to-RTL,candidate_matched_thought_front_qd,classic_revolution,total_ppa_front_points,5.000000,7.000000,-2.000000,-0.285714
aggregate,all:VerilogEval-Spec-to-RTL,candidate_matched_thought_front_qd,classic_revolution,total_unique_ppa_points,9.000000,15.000000,-6.000000,-0.400000
aggregate,all:VerilogEval-Spec-to-RTL,candidate_matched_thought_front_qd,classic_revolution,total_reference_beating_count,4.000000,8.000000,-4.000000,-0.500000
aggregate,all:all,candidate_matched_thought_front_qd,classic_revolution,mean_global_ppa_hypervolume,0.073617,0.100303,-0.026686,-0.266054
aggregate,all:all,candidate_matched_thought_front_qd,classic_revolution,mean_hv_auc,0.059753,0.088848,-0.029095,-0.327469
aggregate,all:all,candidate_matched_thought_front_qd,classic_revolution,mean_best_score,0.301301,0.237868,0.063433,0.266673
aggregate,all:all,candidate_matched_thought_front_qd,classic_revolution,valid_ppa_count,156.000000,244.000000,-88.000000,-0.360656
aggregate,all:all,candidate_matched_thought_front_qd,classic_revolution,total_ppa_front_points,18.000000,26.000000,-8.000000,-0.307692
aggregate,all:all,candidate_matched_thought_front_qd,classic_revolution,total_unique_ppa_points,47.000000,79.000000,-32.000000,-0.405063
aggregate,all:all,candidate_matched_thought_front_qd,classic_revolution,total_reference_beating_count,26.000000,45.000000,-19.000000,-0.422222
