method_name,seed,problem_id,budget_fraction,replay_key,evaluated_count,valid_ppa_count,keyed_valid_count,suppressed_duplicate_count,online_retained_count,online_pareto_size,online_best_fitness,oracle_retained_count,oracle_pareto_size,oracle_best_fitness,baseline_pareto_size,baseline_best_fitness
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,canonical_netlist,120,87,87,79,8,4,0.2636173393124066,8,4,0.2636173393124066,10,0.2636173393124066
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,exact_motif_signature,120,87,87,83,4,1,0.2636173393124066,4,1,0.2636173393124066,10,0.2636173393124066
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.25,canonical_netlist,30,12,12,7,5,3,0.32968627450980387,5,3,0.32968627450980387,7,0.32968627450980387
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.25,exact_motif_signature,30,12,12,11,1,1,0.32968627450980387,1,1,0.32968627450980387,7,0.32968627450980387
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.5,canonical_netlist,60,24,24,16,8,4,0.32968627450980387,8,4,0.32968627450980387,14,0.32968627450980387
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.5,exact_motif_signature,60,24,24,23,1,1,0.32968627450980387,1,1,0.32968627450980387,14,0.32968627450980387
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.75,canonical_netlist,90,37,37,28,9,4,0.32968627450980387,9,4,0.32968627450980387,18,0.32968627450980387
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.75,exact_motif_signature,90,37,37,35,2,1,0.32968627450980387,2,1,0.32968627450980387,18,0.32968627450980387
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,canonical_netlist,120,50,50,38,12,6,0.32968627450980387,12,6,0.32968627450980387,25,0.32968627450980387
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,exact_motif_signature,120,50,50,48,2,1,0.32968627450980387,2,1,0.32968627450980387,25,0.32968627450980387
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.25,canonical_netlist,30,1,1,0,1,1,-0.7344272059037159,1,1,-0.7344272059037159,1,-0.7344272059037159
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.25,exact_motif_signature,30,1,1,0,1,1,-0.7344272059037159,1,1,-0.7344272059037159,1,-0.7344272059037159
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.5,canonical_netlist,60,2,2,0,2,1,-0.27930309809504444,2,1,-0.27930309809504444,1,-0.27930309809504444
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.5,exact_motif_signature,60,2,2,0,2,1,-0.27930309809504444,2,1,-0.27930309809504444,1,-0.27930309809504444
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.75,canonical_netlist,90,10,10,2,8,3,-0.23859883591427214,8,3,-0.23859883591427214,5,-0.23859883591427214
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.75,exact_motif_signature,90,10,10,2,8,3,-0.23859883591427214,8,3,-0.23859883591427214,5,-0.23859883591427214
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,canonical_netlist,120,17,17,4,13,3,-0.1422179610099073,13,3,-0.1422179610099073,4,-0.1422179610099073
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,exact_motif_signature,120,17,17,5,12,2,-0.1422179610099073,12,2,-0.1422179610099073,4,-0.1422179610099073
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob153_gshare,0.25,canonical_netlist,30,4,4,2,2,2,-0.007065789999012373,2,2,-0.007065789999012373,4,-0.007065789999012373
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob153_gshare,0.25,exact_motif_signature,30,4,4,2,2,2,-0.007065789999012373,2,2,-0.007065789999012373,4,-0.007065789999012373
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob153_gshare,0.5,canonical_netlist,60,7,7,3,4,2,0.038260113092649005,4,2,0.038260113092649005,2,0.038260113092649005
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob153_gshare,0.5,exact_motif_signature,60,7,7,3,4,2,0.038260113092649005,4,2,0.038260113092649005,2,0.038260113092649005
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob153_gshare,0.75,canonical_netlist,90,14,14,6,8,3,0.038260113092649005,8,3,0.038260113092649005,4,0.038260113092649005
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob153_gshare,0.75,exact_motif_signature,90,14,14,6,8,3,0.038260113092649005,8,3,0.038260113092649005,4,0.038260113092649005
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,canonical_netlist,120,20,20,6,14,4,0.13560291914358902,14,4,0.13560291914358902,4,0.13560291914358902
sr_random_relu_pca_qd,1003,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,exact_motif_signature,120,20,20,6,14,4,0.13560291914358902,14,4,0.13560291914358902,4,0.13560291914358902
synthesis_trajectory_nod,1001,RTLLM/Prob004_adder_8bit,0.25,canonical_netlist,30,9,9,2,7,1,0.38154412826809186,7,1,0.38154412826809186,2,0.38154412826809186
synthesis_trajectory_nod,1001,RTLLM/Prob004_adder_8bit,0.25,exact_motif_signature,30,9,9,5,4,1,0.38154412826809186,4,1,0.38154412826809186,2,0.38154412826809186
synthesis_trajectory_nod,1001,RTLLM/Prob004_adder_8bit,0.5,canonical_netlist,60,32,32,13,19,3,0.38154412826809186,19,3,0.38154412826809186,8,0.38154412826809186
synthesis_trajectory_nod,1001,RTLLM/Prob004_adder_8bit,0.5,exact_motif_signature,60,32,32,25,7,1,0.38154412826809186,7,1,0.38154412826809186,8,0.38154412826809186
synthesis_trajectory_nod,1001,RTLLM/Prob004_adder_8bit,0.75,canonical_netlist,90,51,51,22,29,3,0.38154412826809186,29,3,0.38154412826809186,11,0.38154412826809186
synthesis_trajectory_nod,1001,RTLLM/Prob004_adder_8bit,0.75,exact_motif_signature,90,51,51,42,9,1,0.38154412826809186,9,1,0.38154412826809186,11,0.38154412826809186
synthesis_trajectory_nod,1001,RTLLM/Prob004_adder_8bit,1.0,canonical_netlist,120,75,75,38,37,3,0.38154412826809186,37,3,0.38154412826809186,14,0.38154412826809186
synthesis_trajectory_nod,1001,RTLLM/Prob004_adder_8bit,1.0,exact_motif_signature,120,75,75,65,10,1,0.38154412826809186,10,1,0.38154412826809186,14,0.38154412826809186
synthesis_trajectory_nod,1001,RTLLM/Prob015_multi_pipe_8bit,0.25,canonical_netlist,30,12,12,0,12,7,0.08244846963718946,12,7,0.08244846963718946,7,0.08244846963718946
synthesis_trajectory_nod,1001,RTLLM/Prob015_multi_pipe_8bit,0.25,exact_motif_signature,30,12,12,2,10,7,0.08244846963718946,10,7,0.08244846963718946,7,0.08244846963718946
synthesis_trajectory_nod,1001,RTLLM/Prob015_multi_pipe_8bit,0.5,canonical_netlist,60,23,23,0,23,13,0.08244846963718946,23,13,0.08244846963718946,13,0.08244846963718946
synthesis_trajectory_nod,1001,RTLLM/Prob015_multi_pipe_8bit,0.5,exact_motif_signature,60,23,23,4,19,12,0.08244846963718946,19,12,0.08244846963718946,13,0.08244846963718946
synthesis_trajectory_nod,1001,RTLLM/Prob015_multi_pipe_8bit,0.75,canonical_netlist,90,35,35,2,33,13,0.08244846963718946,33,13,0.08244846963718946,14,0.08244846963718946
synthesis_trajectory_nod,1001,RTLLM/Prob015_multi_pipe_8bit,0.75,exact_motif_signature,90,35,35,8,27,12,0.08244846963718946,27,12,0.08244846963718946,14,0.08244846963718946
synthesis_trajectory_nod,1001,RTLLM/Prob015_multi_pipe_8bit,1.0,canonical_netlist,120,46,46,4,42,17,0.08530674695865637,42,17,0.08530674695865637,20,0.08530674695865637
synthesis_trajectory_nod,1001,RTLLM/Prob015_multi_pipe_8bit,1.0,exact_motif_signature,120,46,46,11,35,15,0.08530674695865637,35,15,0.08530674695865637,20,0.08530674695865637
synthesis_trajectory_nod,1001,RTLLM/Prob024_fsm,0.25,canonical_netlist,30,3,3,0,3,1,0.4700708998018976,3,1,0.4700708998018976,1,0.4700708998018976
synthesis_trajectory_nod,1001,RTLLM/Prob024_fsm,0.25,exact_motif_signature,30,3,3,0,3,1,0.4700708998018976,3,1,0.4700708998018976,1,0.4700708998018976
synthesis_trajectory_nod,1001,RTLLM/Prob024_fsm,0.5,canonical_netlist,60,6,6,1,5,1,0.4700708998018976,5,1,0.4700708998018976,1,0.4700708998018976
synthesis_trajectory_nod,1001,RTLLM/Prob024_fsm,0.5,exact_motif_signature,60,6,6,1,5,1,0.4700708998018976,5,1,0.4700708998018976,1,0.4700708998018976
synthesis_trajectory_nod,1001,RTLLM/Prob024_fsm,0.75,canonical_netlist,90,15,15,4,11,1,0.6834970284641851,11,1,0.6834970284641851,2,0.6834970284641851
synthesis_trajectory_nod,1001,RTLLM/Prob024_fsm,0.75,exact_motif_signature,90,15,15,6,9,1,0.6834970284641851,9,1,0.6834970284641851,2,0.6834970284641851
synthesis_trajectory_nod,1001,RTLLM/Prob024_fsm,1.0,canonical_netlist,120,23,23,6,17,1,0.6834970284641851,17,1,0.6834970284641851,2,0.6834970284641851
synthesis_trajectory_nod,1001,RTLLM/Prob024_fsm,1.0,exact_motif_signature,120,23,23,9,14,1,0.6834970284641851,14,1,0.6834970284641851,2,0.6834970284641851
synthesis_trajectory_nod,1001,RTLLM/Prob037_parallel2serial,0.25,canonical_netlist,30,16,16,5,11,9,-0.0,11,9,-0.0,14,-0.0
synthesis_trajectory_nod,1001,RTLLM/Prob037_parallel2serial,0.25,exact_motif_signature,30,16,16,11,5,3,-0.0,5,3,-0.0,14,-0.0
synthesis_trajectory_nod,1001,RTLLM/Prob037_parallel2serial,0.5,canonical_netlist,60,18,18,5,13,1,0.06325075627503886,13,1,0.06325075627503886,1,0.06325075627503886
synthesis_trajectory_nod,1001,RTLLM/Prob037_parallel2serial,0.5,exact_motif_signature,60,18,18,12,6,1,0.06325075627503886,6,1,0.06325075627503886,1,0.06325075627503886
synthesis_trajectory_nod,1001,RTLLM/Prob037_parallel2serial,0.75,canonical_netlist,90,24,24,7,17,1,0.468610906712452,17,1,0.468610906712452,1,0.468610906712452
synthesis_trajectory_nod,1001,RTLLM/Prob037_parallel2serial,0.75,exact_motif_signature,90,24,24,15,9,1,0.468610906712452,9,1,0.468610906712452,1,0.468610906712452
synthesis_trajectory_nod,1001,RTLLM/Prob037_parallel2serial,1.0,canonical_netlist,120,30,30,7,23,1,0.468610906712452,23,1,0.468610906712452,1,0.468610906712452
synthesis_trajectory_nod,1001,RTLLM/Prob037_parallel2serial,1.0,exact_motif_signature,120,30,30,17,13,1,0.468610906712452,13,1,0.468610906712452,1,0.468610906712452
synthesis_trajectory_nod,1001,RTLLM/Prob041_traffic_light,0.25,canonical_netlist,30,8,8,1,7,3,0.3794311304768821,7,3,0.3794311304768821,4,0.3794311304768821
synthesis_trajectory_nod,1001,RTLLM/Prob041_traffic_light,0.25,exact_motif_signature,30,8,8,1,7,3,0.3794311304768821,7,3,0.3794311304768821,4,0.3794311304768821
synthesis_trajectory_nod,1001,RTLLM/Prob041_traffic_light,0.5,canonical_netlist,60,19,19,1,18,3,0.3910929557007988,18,3,0.3910929557007988,3,0.3910929557007988
synthesis_trajectory_nod,1001,RTLLM/Prob041_traffic_light,0.5,exact_motif_signature,60,19,19,1,18,3,0.3910929557007988,18,3,0.3910929557007988,3,0.3910929557007988
synthesis_trajectory_nod,1001,RTLLM/Prob041_traffic_light,0.75,canonical_netlist,90,31,31,4,27,2,0.4371229726458485,27,2,0.4371229726458485,3,0.4371229726458485
synthesis_trajectory_nod,1001,RTLLM/Prob041_traffic_light,0.75,exact_motif_signature,90,31,31,4,27,2,0.4371229726458485,27,2,0.4371229726458485,3,0.4371229726458485
synthesis_trajectory_nod,1001,RTLLM/Prob041_traffic_light,1.0,canonical_netlist,120,43,43,8,35,2,0.4371229726458485,35,2,0.4371229726458485,5,0.4371229726458485
synthesis_trajectory_nod,1001,RTLLM/Prob041_traffic_light,1.0,exact_motif_signature,120,43,43,8,35,2,0.4371229726458485,35,2,0.4371229726458485,5,0.4371229726458485
synthesis_trajectory_nod,1001,RTLLM/Prob045_alu,0.25,canonical_netlist,30,10,10,4,6,3,0.3913831394966818,6,3,0.3913831394966818,5,0.3913831394966818
synthesis_trajectory_nod,1001,RTLLM/Prob045_alu,0.25,exact_motif_signature,30,10,10,4,6,3,0.3913831394966818,6,3,0.3913831394966818,5,0.3913831394966818
synthesis_trajectory_nod,1001,RTLLM/Prob045_alu,0.5,canonical_netlist,60,19,19,4,15,1,0.40603193376700175,15,1,0.40603193376700175,1,0.40603193376700175
synthesis_trajectory_nod,1001,RTLLM/Prob045_alu,0.5,exact_motif_signature,60,19,19,4,15,1,0.40603193376700175,15,1,0.40603193376700175,1,0.40603193376700175
synthesis_trajectory_nod,1001,RTLLM/Prob045_alu,0.75,canonical_netlist,90,33,33,4,29,1,0.4140619620211577,29,1,0.4140619620211577,1,0.4140619620211577
synthesis_trajectory_nod,1001,RTLLM/Prob045_alu,0.75,exact_motif_signature,90,33,33,4,29,1,0.4140619620211577,29,1,0.4140619620211577,1,0.4140619620211577
synthesis_trajectory_nod,1001,RTLLM/Prob045_alu,1.0,canonical_netlist,120,41,41,4,37,1,0.4140619620211577,37,1,0.4140619620211577,1,0.4140619620211577
synthesis_trajectory_nod,1001,RTLLM/Prob045_alu,1.0,exact_motif_signature,120,41,41,4,37,1,0.4140619620211577,37,1,0.4140619620211577,1,0.4140619620211577
synthesis_trajectory_nod,1001,RTLLM/Prob049_signal_generator,0.25,canonical_netlist,30,18,18,14,4,4,0.23477469440256318,4,4,0.23477469440256318,18,0.23477469440256318
synthesis_trajectory_nod,1001,RTLLM/Prob049_signal_generator,0.25,exact_motif_signature,30,18,18,15,3,3,0.23477469440256318,3,3,0.23477469440256318,18,0.23477469440256318
synthesis_trajectory_nod,1001,RTLLM/Prob049_signal_generator,0.5,canonical_netlist,60,39,39,25,14,11,0.25893765003508834,14,11,0.25893765003508834,32,0.25893765003508834
synthesis_trajectory_nod,1001,RTLLM/Prob049_signal_generator,0.5,exact_motif_signature,60,39,39,33,6,4,0.25893765003508834,6,4,0.25893765003508834,32,0.25893765003508834
synthesis_trajectory_nod,1001,RTLLM/Prob049_signal_generator,0.75,canonical_netlist,90,60,60,43,17,4,0.26025712884096003,17,4,0.26025712884096003,12,0.26025712884096003
synthesis_trajectory_nod,1001,RTLLM/Prob049_signal_generator,0.75,exact_motif_signature,90,60,60,52,8,3,0.26025712884096003,8,3,0.26025712884096003,12,0.26025712884096003
synthesis_trajectory_nod,1001,RTLLM/Prob049_signal_generator,1.0,canonical_netlist,120,77,77,57,20,6,0.26025712884096003,20,6,0.26025712884096003,19,0.26025712884096003
synthesis_trajectory_nod,1001,RTLLM/Prob049_signal_generator,1.0,exact_motif_signature,120,77,77,68,9,4,0.26025712884096003,9,4,0.26025712884096003,19,0.26025712884096003
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.25,canonical_netlist,30,21,21,19,2,1,0.01200564971751411,2,1,0.01200564971751411,5,0.01200564971751411
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.25,exact_motif_signature,30,21,21,19,2,1,0.01200564971751411,2,1,0.01200564971751411,5,0.01200564971751411
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.5,canonical_netlist,60,46,46,42,4,3,0.01200564971751411,4,3,0.01200564971751411,15,0.01200564971751411
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.5,exact_motif_signature,60,46,46,44,2,1,0.01200564971751411,2,1,0.01200564971751411,15,0.01200564971751411
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.75,canonical_netlist,90,69,69,65,4,3,0.01200564971751411,4,3,0.01200564971751411,24,0.01200564971751411
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob098_circuit7,0.75,exact_motif_signature,90,69,69,67,2,1,0.01200564971751411,2,1,0.01200564971751411,24,0.01200564971751411
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,canonical_netlist,120,90,90,86,4,3,0.01200564971751411,4,3,0.01200564971751411,35,0.01200564971751411
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob098_circuit7,1.0,exact_motif_signature,120,90,90,88,2,1,0.01200564971751411,2,1,0.01200564971751411,35,0.01200564971751411
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.25,canonical_netlist,30,13,13,7,6,2,0.46535233160621764,6,2,0.46535233160621764,2,0.46535233160621764
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.25,exact_motif_signature,30,13,13,10,3,1,0.46535233160621764,3,1,0.46535233160621764,2,0.46535233160621764
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.5,canonical_netlist,60,25,25,15,10,3,0.46535233160621764,10,3,0.46535233160621764,10,0.46535233160621764
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.5,exact_motif_signature,60,25,25,20,5,1,0.46535233160621764,5,1,0.46535233160621764,10,0.46535233160621764
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.75,canonical_netlist,90,42,42,29,13,3,0.46535233160621764,13,3,0.46535233160621764,15,0.46535233160621764
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,0.75,exact_motif_signature,90,42,42,37,5,1,0.46535233160621764,5,1,0.46535233160621764,15,0.46535233160621764
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,canonical_netlist,120,55,55,40,15,3,0.46535233160621764,15,3,0.46535233160621764,18,0.46535233160621764
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob116_m2014_q3,1.0,exact_motif_signature,120,55,55,48,7,1,0.46535233160621764,7,1,0.46535233160621764,18,0.46535233160621764
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.25,canonical_netlist,30,17,17,14,3,2,0.2636173393124066,3,2,0.2636173393124066,4,0.2636173393124066
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.25,exact_motif_signature,30,17,17,15,2,1,0.2636173393124066,2,1,0.2636173393124066,4,0.2636173393124066
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.5,canonical_netlist,60,41,41,33,8,3,0.2636173393124066,8,3,0.2636173393124066,7,0.2636173393124066
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.5,exact_motif_signature,60,41,41,36,5,1,0.2636173393124066,5,1,0.2636173393124066,7,0.2636173393124066
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.75,canonical_netlist,90,67,67,59,8,3,0.2636173393124066,8,3,0.2636173393124066,13,0.2636173393124066
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,0.75,exact_motif_signature,90,67,67,62,5,1,0.2636173393124066,5,1,0.2636173393124066,13,0.2636173393124066
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,canonical_netlist,120,94,94,85,9,1,0.3977130044843049,9,1,0.3977130044843049,2,0.3977130044843049
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,1.0,exact_motif_signature,120,94,94,88,6,1,0.3977130044843049,6,1,0.3977130044843049,2,0.3977130044843049
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.25,canonical_netlist,30,12,12,7,5,2,0.32968627450980387,5,2,0.32968627450980387,9,0.32968627450980387
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.25,exact_motif_signature,30,12,12,10,2,1,0.32968627450980387,2,1,0.32968627450980387,9,0.32968627450980387
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.5,canonical_netlist,60,20,20,10,10,5,0.32968627450980387,10,5,0.32968627450980387,14,0.32968627450980387
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.5,exact_motif_signature,60,20,20,17,3,1,0.32968627450980387,3,1,0.32968627450980387,14,0.32968627450980387
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.75,canonical_netlist,90,31,31,19,12,6,0.32968627450980387,12,6,0.32968627450980387,19,0.32968627450980387
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,0.75,exact_motif_signature,90,31,31,28,3,1,0.32968627450980387,3,1,0.32968627450980387,19,0.32968627450980387
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,canonical_netlist,120,38,38,26,12,6,0.32968627450980387,12,6,0.32968627450980387,21,0.32968627450980387
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,1.0,exact_motif_signature,120,38,38,35,3,1,0.32968627450980387,3,1,0.32968627450980387,21,0.32968627450980387
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.25,canonical_netlist,30,0,0,0,0,0,,0,0,,0,
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.25,exact_motif_signature,30,0,0,0,0,0,,0,0,,0,
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.5,canonical_netlist,60,2,2,0,2,1,-0.1422179610099073,2,1,-0.1422179610099073,1,-0.1422179610099073
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.5,exact_motif_signature,60,2,2,0,2,1,-0.1422179610099073,2,1,-0.1422179610099073,1,-0.1422179610099073
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.75,canonical_netlist,90,5,5,0,5,1,-0.1422179610099073,5,1,-0.1422179610099073,1,-0.1422179610099073
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,0.75,exact_motif_signature,90,5,5,0,5,1,-0.1422179610099073,5,1,-0.1422179610099073,1,-0.1422179610099073
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,canonical_netlist,120,11,11,0,11,2,-0.1422179610099073,11,2,-0.1422179610099073,2,-0.1422179610099073
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,1.0,exact_motif_signature,120,11,11,0,11,2,-0.1422179610099073,11,2,-0.1422179610099073,2,-0.1422179610099073
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob153_gshare,0.25,canonical_netlist,30,8,8,2,6,1,0.1584042631431856,6,1,0.1584042631431856,1,0.1584042631431856
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob153_gshare,0.25,exact_motif_signature,30,8,8,2,6,1,0.1584042631431856,6,1,0.1584042631431856,1,0.1584042631431856
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob153_gshare,0.5,canonical_netlist,60,18,18,4,14,2,0.1584042631431856,14,2,0.1584042631431856,2,0.1584042631431856
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob153_gshare,0.5,exact_motif_signature,60,18,18,4,14,2,0.1584042631431856,14,2,0.1584042631431856,2,0.1584042631431856
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob153_gshare,0.75,canonical_netlist,90,25,25,9,16,2,0.1584042631431856,16,2,0.1584042631431856,2,0.1584042631431856
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob153_gshare,0.75,exact_motif_signature,90,25,25,9,16,2,0.1584042631431856,16,2,0.1584042631431856,2,0.1584042631431856
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,canonical_netlist,120,29,29,11,18,2,0.1584042631431856,18,2,0.1584042631431856,2,0.1584042631431856
synthesis_trajectory_nod,1001,VerilogEval-Spec-to-RTL/Prob153_gshare,1.0,exact_motif_signature,120,29,29,11,18,2,0.1584042631431856,18,2,0.1584042631431856,2,0.1584042631431856
synthesis_trajectory_nod,1002,RTLLM/Prob004_adder_8bit,0.25,canonical_netlist,30,9,9,2,7,1,0.38154412826809186,7,1,0.38154412826809186,3,0.38154412826809186
synthesis_trajectory_nod,1002,RTLLM/Prob004_adder_8bit,0.25,exact_motif_signature,30,9,9,6,3,1,0.38154412826809186,3,1,0.38154412826809186,3,0.38154412826809186
synthesis_trajectory_nod,1002,RTLLM/Prob004_adder_8bit,0.5,canonical_netlist,60,25,25,10,15,1,0.38154412826809186,15,1,0.38154412826809186,9,0.38154412826809186
synthesis_trajectory_nod,1002,RTLLM/Prob004_adder_8bit,0.5,exact_motif_signature,60,25,25,20,5,1,0.38154412826809186,5,1,0.38154412826809186,9,0.38154412826809186
synthesis_trajectory_nod,1002,RTLLM/Prob004_adder_8bit,0.75,canonical_netlist,90,39,39,16,23,1,0.38154412826809186,23,1,0.38154412826809186,11,0.38154412826809186
synthesis_trajectory_nod,1002,RTLLM/Prob004_adder_8bit,0.75,exact_motif_signature,90,39,39,30,9,1,0.38154412826809186,9,1,0.38154412826809186,11,0.38154412826809186
synthesis_trajectory_nod,1002,RTLLM/Prob004_adder_8bit,1.0,canonical_netlist,120,61,61,28,33,1,0.38154412826809186,33,1,0.38154412826809186,14,0.38154412826809186
synthesis_trajectory_nod,1002,RTLLM/Prob004_adder_8bit,1.0,exact_motif_signature,120,61,61,51,10,1,0.38154412826809186,10,1,0.38154412826809186,14,0.38154412826809186
synthesis_trajectory_nod,1002,RTLLM/Prob015_multi_pipe_8bit,0.25,canonical_netlist,30,7,7,0,7,2,0.05279453299055512,7,2,0.05279453299055512,2,0.05279453299055512
synthesis_trajectory_nod,1002,RTLLM/Prob015_multi_pipe_8bit,0.25,exact_motif_signature,30,7,7,1,6,2,0.05279453299055512,6,2,0.05279453299055512,2,0.05279453299055512
synthesis_trajectory_nod,1002,RTLLM/Prob015_multi_pipe_8bit,0.5,canonical_netlist,60,21,21,1,20,6,0.05279453299055512,20,6,0.05279453299055512,6,0.05279453299055512
synthesis_trajectory_nod,1002,RTLLM/Prob015_multi_pipe_8bit,0.5,exact_motif_signature,60,21,21,7,14,6,0.05279453299055512,14,6,0.05279453299055512,6,0.05279453299055512
