method_name,seed,problem_id,budget_fraction,novelty_parent_fraction,quality_floor,quality_floor_value,novelty_space,evaluated_count,valid_ppa_count,eligible_count,selected_count,selected_fraction_of_valid,unique_canonical_netlists,unique_motif_signatures,occupied_common_audit_cells,pareto_size,best_fitness,mean_fitness,baseline_pareto_size,baseline_best_fitness
sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,0.25,0.5,prefix_median_valid_fitness,0.07914548535463568,common_audit_descriptor_vector,30,7,4,2,0.2857142857142857,2,2,2,1,0.40382050351004595,0.2414829944323408,2,0.40382050351004595
sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,0.5,0.0,prefix_median_valid_fitness,0.16561970467199222,common_audit_descriptor_vector,60,18,9,5,0.2777777777777778,5,5,3,3,0.4508484628419269,0.40332256112321463,3,0.4508484628419269
sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,0.5,0.1,prefix_median_valid_fitness,0.16561970467199222,common_audit_descriptor_vector,60,18,9,5,0.2777777777777778,5,5,3,3,0.4508484628419269,0.40332256112321463,3,0.4508484628419269
sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,0.5,0.25,prefix_median_valid_fitness,0.16561970467199222,common_audit_descriptor_vector,60,18,9,5,0.2777777777777778,5,5,3,3,0.4508484628419269,0.40332256112321463,3,0.4508484628419269
sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,0.5,0.5,prefix_median_valid_fitness,0.16561970467199222,common_audit_descriptor_vector,60,18,9,5,0.2777777777777778,5,5,3,2,0.4508484628419269,0.3609669571532316,3,0.4508484628419269
sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,0.75,0.0,prefix_median_valid_fitness,0.22850399419026868,common_audit_descriptor_vector,90,29,15,8,0.27586206896551724,8,6,3,4,0.4508484628419269,0.3958706275720164,4,0.4508484628419269
sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,0.75,0.1,prefix_median_valid_fitness,0.22850399419026868,common_audit_descriptor_vector,90,29,15,8,0.27586206896551724,8,6,3,4,0.4508484628419269,0.3958706275720164,4,0.4508484628419269
sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,0.75,0.25,prefix_median_valid_fitness,0.22850399419026868,common_audit_descriptor_vector,90,29,15,8,0.27586206896551724,8,6,3,4,0.4508484628419269,0.3958706275720164,4,0.4508484628419269
sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,0.75,0.5,prefix_median_valid_fitness,0.22850399419026868,common_audit_descriptor_vector,90,29,15,8,0.27586206896551724,8,7,3,3,0.4508484628419269,0.3768260560396998,4,0.4508484628419269
sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,1.0,0.0,prefix_median_valid_fitness,0.21782861292665215,common_audit_descriptor_vector,120,41,21,11,0.2682926829268293,10,7,3,5,0.4508484628419269,0.4064462159723598,5,0.4508484628419269
sr_random_relu_pca_qd,1001,RTLLM/Prob041_traffic_light,1.0,0.1,prefix_median_valid_fitness,0.21782861292665215,common_audit_descriptor_vector,120,41,21,11,0.2682926829268293,10,7,3,5,0.4508484628419269,0.3930696397526463,5,0.4508484628419269
