sample_index,candidate_id,corpus,problem_id,netlist_path,parse_status,cell_count,net_count,directed_edge_count,driven_net_count,sink_net_count,multi_driver_net_count,max_fanout,mean_fanout,fanout_entropy,long_range_edge_share,max_level_delta,max_level,unresolved_cycle_nodes
419,bae871c6-6bda-448c-827e-9a659b0465e8,rtllm_gen20,RTLLM/Prob024_fsm,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob024_fsm/Gen4/Prob024_fsm_sample5_M-R/code.syn.v,parsed,14,21,16,18,16,0,4,1.2380952380952381,1.7814164026211206,0.125,10,12,0
420,d99fe426-9806-43d1-9617-9607ceb5de54,rtllm_gen20,RTLLM/Prob024_fsm,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob024_fsm/Gen5/Prob024_fsm_sample10_M-S/code.syn.v,parsed,7,14,12,11,9,0,4,1.3571428571428572,1.924174352300441,0.16666666666666666,4,5,0
421,70de4cc2-9661-4cf7-b536-74d7ae15f69d,rtllm_gen20,RTLLM/Prob024_fsm,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob024_fsm/Gen8/Prob024_fsm_sample3_M-I/code.syn.v,parsed,7,14,12,11,9,0,4,1.3571428571428572,1.924174352300441,0.16666666666666666,4,5,0
422,6500daaf-e1d7-43bd-99db-d4590f111113,rtllm_gen20,RTLLM/Prob024_fsm,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob024_fsm/Gen10/Prob024_fsm_sample10_M-S/code.syn.v,parsed,7,14,12,11,9,0,4,1.3571428571428572,1.924174352300441,0.16666666666666666,4,5,0
423,fed9ef5b-dc92-4cd9-9d2f-711a9254fc37,rtllm_gen20,RTLLM/Prob024_fsm,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob024_fsm/Gen11/Prob024_fsm_sample7_M-S/code.syn.v,parsed,14,21,16,18,16,0,4,1.2380952380952381,1.7814164026211206,0.125,10,12,0
424,bc4b39eb-64f3-47bb-ac7d-b29c6fa45050,rtllm_gen20,RTLLM/Prob025_sequence_detector,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob025_sequence_detector/Gen3/Prob025_sequence_detector_sample5_M-S/code.syn.v,parsed,7,14,9,11,9,0,4,1.2857142857142858,1.924174352300441,0.2222222222222222,4,5,0
425,d64f8c43-fa41-4fd1-844a-77346d22e5f0,rtllm_gen20,RTLLM/Prob025_sequence_detector,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob025_sequence_detector/Gen7/Prob025_sequence_detector_sample6_M-R/code.syn.v,parsed,11,18,13,15,13,0,4,1.2222222222222223,1.8163401138534079,0.23076923076923078,7,9,0
426,07540289-edb6-4d6f-805b-65ef46743dc1,rtllm_gen20,RTLLM/Prob025_sequence_detector,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob025_sequence_detector/Gen9/Prob025_sequence_detector_sample7_M-R/code.syn.v,parsed,11,18,13,15,13,0,4,1.2222222222222223,1.8163401138534079,0.23076923076923078,7,9,0
427,5e40bc7e-09d9-49d1-8205-d469c6eeb109,rtllm_gen20,RTLLM/Prob025_sequence_detector,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob025_sequence_detector/Gen9/Prob025_sequence_detector_sample8_M-F/code.syn.v,parsed,9,16,11,13,11,0,4,1.1875,2.0078560636920493,0.09090909090909091,6,7,0
428,cedd4277-590c-4546-8e8c-278d790da325,rtllm_gen20,RTLLM/Prob025_sequence_detector,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob025_sequence_detector/Gen9/Prob025_sequence_detector_sample1_M-I/code.syn.v,parsed,9,16,11,13,11,0,4,1.1875,2.0078560636920493,0.09090909090909091,6,7,0
429,b37521b6-cb1d-4eb9-a8ad-8dca39cb59da,rtllm_gen20,RTLLM/Prob025_sequence_detector,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob025_sequence_detector/Gen14/Prob025_sequence_detector_sample2_M-S/code.syn.v,parsed,9,16,11,13,11,0,4,1.1875,2.0078560636920493,0.09090909090909091,6,7,0
430,07c91f5d-f806-45c9-a040-53336bf69f91,rtllm_gen20,RTLLM/Prob027_LIFObuffer,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_sample4_initial/code.syn.v,parsed,142,176,319,168,151,5,23,1.8409090909090908,2.271042743608863,0.0,2,2,134
431,bce41acf-3eb7-46b6-bf36-e50f0bde8089,rtllm_gen20,RTLLM/Prob027_LIFObuffer,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_sample8_initial/code.syn.v,parsed,128,161,270,154,136,7,23,1.720496894409938,2.026198933747169,0.0,3,3,122
432,605885af-bde4-463a-a33a-6b0465d9db77,rtllm_gen20,RTLLM/Prob027_LIFObuffer,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen2/Prob027_LIFObuffer_sample10_M-S/code.syn.v,parsed,107,139,206,131,113,6,23,1.7482014388489209,2.178269010303545,0.0,2,2,103
433,59c0f0fd-5c6a-4751-9ea0-24ba2e53b46c,rtllm_gen20,RTLLM/Prob027_LIFObuffer,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen4/Prob027_LIFObuffer_sample4_M-F/code.syn.v,parsed,133,166,277,158,141,5,23,1.783132530120482,2.152638049880041,0.0,3,3,126
434,b34b28a5-af87-416b-bbb8-d93fcf74df74,rtllm_gen20,RTLLM/Prob027_LIFObuffer,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen6/Prob027_LIFObuffer_sample2_M-R/code.syn.v,parsed,107,143,209,135,114,7,23,1.6293706293706294,2.16086728244902,0.0,2,2,101
435,a55286d5-1f76-4f2c-9689-65cb14ca72ba,rtllm_gen20,RTLLM/Prob027_LIFObuffer,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen7/Prob027_LIFObuffer_sample8_M-S/code.syn.v,parsed,110,146,216,138,118,6,23,1.678082191780822,2.172255512352288,0.0,2,2,105
436,068c2067-9654-4c99-8619-323b29668578,rtllm_gen20,RTLLM/Prob030_right_shifter,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen0/Prob030_right_shifter_sample4_initial/code.syn.v,parsed,8,18,7,16,9,0,8,0.8888888888888888,1.2516291673878228,0.0,1,7,0
437,0a7869d2-9af5-4d30-b55a-2c83f1c5ccd9,rtllm_gen20,RTLLM/Prob030_right_shifter,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen0/Prob030_right_shifter_sample1_initial/code.syn.v,parsed,8,18,7,16,9,0,8,0.8888888888888888,1.2516291673878228,0.0,1,7,0
438,103cf803-635d-4ac5-9cbc-74e06ac9190b,rtllm_gen20,RTLLM/Prob030_right_shifter,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen0/Prob030_right_shifter_sample8_initial/code.syn.v,parsed,8,18,7,16,9,0,8,0.8888888888888888,1.2516291673878228,0.0,1,7,0
439,25bb83b3-44db-42c0-bb88-7244db2df317,rtllm_gen20,RTLLM/Prob030_right_shifter,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen0/Prob030_right_shifter_sample7_initial/code.syn.v,parsed,8,18,7,16,9,0,8,0.8888888888888888,1.2516291673878228,0.0,1,7,0
440,2c5cda38-a96a-4601-98be-dc4e9dd7eb4d,rtllm_gen20,RTLLM/Prob030_right_shifter,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen0/Prob030_right_shifter_sample6_initial/code.syn.v,parsed,8,18,7,16,9,0,8,0.8888888888888888,1.2516291673878228,0.0,1,7,0
441,51c6cd23-c682-49a7-b9ec-406c3661fe1c,rtllm_gen20,RTLLM/Prob030_right_shifter,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen0/Prob030_right_shifter_sample10_initial/code.syn.v,parsed,8,18,7,16,9,0,8,0.8888888888888888,1.2516291673878228,0.0,1,7,0
442,0a8181ec-50cd-4c34-ab14-165ba0664194,rtllm_gen20,RTLLM/Prob031_freq_div,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob031_freq_div/Gen0/Prob031_freq_div_sample2_initial/code.syn.v,parsed,42,62,87,60,53,2,12,1.5483870967741935,1.699689422848613,0.0,1,1,40
443,74e56ef8-5d3a-48c7-99e7-2faacddb3ab2,rtllm_gen20,RTLLM/Prob031_freq_div,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob031_freq_div/Gen0/Prob031_freq_div_sample6_initial/code.syn.v,parsed,42,62,87,60,53,2,12,1.5483870967741935,1.699689422848613,0.0,1,1,40
444,d47c8892-e089-4998-b845-5848e3116569,rtllm_gen20,RTLLM/Prob031_freq_div,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob031_freq_div/Gen2/Prob031_freq_div_sample6_M-F/code.syn.v,parsed,42,62,87,60,53,2,12,1.5483870967741935,1.699689422848613,0.0,1,1,40
445,532a158e-b01c-494b-9298-8d042579c15c,rtllm_gen20,RTLLM/Prob031_freq_div,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob031_freq_div/Gen4/Prob031_freq_div_sample4_M-F/code.syn.v,parsed,42,62,87,60,53,2,12,1.5483870967741935,1.699689422848613,0.0,1,1,40
446,00a9e6a5-062d-49c1-a5d0-e8d7c77c2ff8,rtllm_gen20,RTLLM/Prob031_freq_div,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob031_freq_div/Gen10/Prob031_freq_div_sample2_M-E/code.syn.v,parsed,42,62,87,60,53,2,12,1.5483870967741935,1.699689422848613,0.0,1,1,40
447,077c392b-e039-4463-af6e-ff0bd69da058,rtllm_gen20,RTLLM/Prob031_freq_div,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob031_freq_div/Gen10/Prob031_freq_div_sample5_M-S/code.syn.v,parsed,447,588,1005,586,492,3,99,1.8724489795918366,2.07568618573477,0.0,1,1,446
448,6910bdc6-b9fa-4f33-863f-d27206b00d64,rtllm_gen20,RTLLM/Prob035_calendar,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob035_calendar/Gen0/Prob035_calendar_sample1_initial/code.syn.v,parsed,85,114,195,112,95,5,18,1.7982456140350878,2.157299674254551,0.0,1,1,84
449,74e036e4-e980-4d60-a709-8db519e93392,rtllm_gen20,RTLLM/Prob035_calendar,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob035_calendar/Gen0/Prob035_calendar_sample6_initial/code.syn.v,parsed,85,114,195,112,95,5,18,1.7982456140350878,2.157299674254551,0.0,1,1,84
450,838da4fa-0724-4b26-88e7-e6379aadea2d,rtllm_gen20,RTLLM/Prob035_calendar,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob035_calendar/Gen0/Prob035_calendar_sample5_initial/code.syn.v,parsed,85,114,195,112,95,5,18,1.7982456140350878,2.157299674254551,0.0,1,1,84
451,a1c8fc27-1a82-494b-b4f3-63ca4e5119d4,rtllm_gen20,RTLLM/Prob035_calendar,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob035_calendar/Gen0/Prob035_calendar_sample4_initial/code.syn.v,parsed,85,114,195,112,95,5,18,1.7982456140350878,2.157299674254551,0.0,1,1,84
452,43c0109e-141a-4e1b-9c26-61534c900398,rtllm_gen20,RTLLM/Prob035_calendar,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob035_calendar/Gen1/Prob035_calendar_sample6_M-E/code.syn.v,parsed,6059,6658,15571,6656,6638,141,182,2.170621808350856,2.093954812759711,0.0,1,1,6056
453,c0375c61-6998-4da6-b949-1783da3fd11f,rtllm_gen20,RTLLM/Prob035_calendar,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob035_calendar/Gen1/Prob035_calendar_sample1_M-S/code.syn.v,parsed,79,108,183,106,89,6,18,1.7777777777777777,2.107456961509265,0.0,1,1,78
454,4a3525f6-51d5-4320-99ca-ea7b2187b668,rtllm_gen20,RTLLM/Prob036_edge_detect,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob036_edge_detect/Gen0/Prob036_edge_detect_sample2_initial/code.syn.v,parsed,6,12,6,9,7,0,3,1.1666666666666667,1.8879185026711325,0.0,1,2,0
455,6f8ec1cd-54d4-44fa-8d4a-f5e8669206b0,rtllm_gen20,RTLLM/Prob036_edge_detect,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob036_edge_detect/Gen0/Prob036_edge_detect_sample3_initial/code.syn.v,parsed,6,12,6,9,7,0,3,1.1666666666666667,1.8879185026711325,0.0,1,2,0
456,933cf4b8-ce74-46ea-8c73-dfae7ebb948f,rtllm_gen20,RTLLM/Prob036_edge_detect,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob036_edge_detect/Gen0/Prob036_edge_detect_sample6_initial/code.syn.v,parsed,6,12,6,9,7,0,3,1.1666666666666667,1.8879185026711325,0.0,1,2,0
457,98cef41b-603d-42a9-a546-2c91cb84d037,rtllm_gen20,RTLLM/Prob036_edge_detect,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob036_edge_detect/Gen0/Prob036_edge_detect_sample10_initial/code.syn.v,parsed,6,12,6,9,7,0,3,1.1666666666666667,1.8879185026711325,0.0,1,2,0
458,a9b2af75-5d02-4d10-8c43-1fbc3cab8158,rtllm_gen20,RTLLM/Prob036_edge_detect,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob036_edge_detect/Gen0/Prob036_edge_detect_sample7_initial/code.syn.v,parsed,6,12,6,9,7,0,3,1.1666666666666667,1.8879185026711325,0.0,1,2,0
459,abd2f63e-21c4-47e4-8040-4c9397be66f1,rtllm_gen20,RTLLM/Prob036_edge_detect,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob036_edge_detect/Gen0/Prob036_edge_detect_sample8_initial/code.syn.v,parsed,6,12,6,9,7,0,3,1.1666666666666667,1.8879185026711325,0.0,1,2,0
460,34d6318c-46e3-4021-a200-89d97b811377,rtllm_gen20,RTLLM/Prob037_parallel2serial,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob037_parallel2serial/Gen10/Prob037_parallel2serial_sample5_M-E/code.syn.v,parsed,14,28,20,22,20,1,7,1.2142857142857142,1.5216406363433184,0.0,0,0,14
461,7646d997-5919-43b1-8cb4-c389f82b6f78,rtllm_gen20,RTLLM/Prob040_synchronizer,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob040_synchronizer/Gen0/Prob040_synchronizer_sample10_initial/code.syn.v,parsed,16,36,15,27,24,1,6,1.1666666666666667,1.4627552262645034,0.0,1,3,8
462,ffb3c38c-0727-47ae-924b-a19700751e86,rtllm_gen20,RTLLM/Prob040_synchronizer,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob040_synchronizer/Gen0/Prob040_synchronizer_sample5_initial/code.syn.v,parsed,16,36,15,27,24,1,6,1.1666666666666667,1.4627552262645034,0.0,1,3,8
463,52b53613-6f6f-447b-a05c-d7927b316547,rtllm_gen20,RTLLM/Prob040_synchronizer,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob040_synchronizer/Gen3/Prob040_synchronizer_sample1_M-S/code.syn.v,parsed,16,36,15,27,24,1,6,1.1666666666666667,1.4627552262645034,0.0,1,3,8
464,41065ae1-673e-4736-9ec7-00f6d8299ffd,rtllm_gen20,RTLLM/Prob040_synchronizer,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob040_synchronizer/Gen6/Prob040_synchronizer_sample1_M-S/code.syn.v,parsed,16,36,15,27,24,1,6,1.1666666666666667,1.4627552262645034,0.0,1,3,8
465,75702172-a523-495e-9acf-4f02b6dc9e22,rtllm_gen20,RTLLM/Prob040_synchronizer,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob040_synchronizer/Gen8/Prob040_synchronizer_sample8_M-I/code.syn.v,parsed,21,41,23,32,28,2,6,1.2439024390243902,1.8349671371620073,0.0,1,3,16
466,27241675-b74f-4e06-baa6-3a28db42962a,rtllm_gen20,RTLLM/Prob040_synchronizer,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob040_synchronizer/Gen10/Prob040_synchronizer_sample8_C-F/code.syn.v,parsed,21,41,23,32,28,2,6,1.2439024390243902,1.8349671371620073,0.0,1,3,16
467,19b6e490-3c26-4c04-a761-e50851fac83d,rtllm_gen20,RTLLM/Prob043_RAM,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob043_RAM/Gen0/Prob043_RAM_sample1_initial/code.syn.v,parsed,196,266,382,250,198,10,54,1.8233082706766917,2.118311553984116,0.0,2,2,170
468,1c015ba3-f8ce-4ee3-acf9-dcfd19043193,rtllm_gen20,RTLLM/Prob043_RAM,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob043_RAM/Gen0/Prob043_RAM_sample6_initial/code.syn.v,parsed,196,266,382,250,198,10,54,1.8233082706766917,2.118311553984116,0.0,2,2,170
469,ac913a09-2680-4a91-a313-e463451da877,rtllm_gen20,RTLLM/Prob043_RAM,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob043_RAM/Gen0/Prob043_RAM_sample3_initial/code.syn.v,parsed,196,266,382,250,198,10,54,1.8233082706766917,2.118311553984116,0.0,2,2,170
470,c714e29b-3bd6-4a9a-8f20-0814993c211f,rtllm_gen20,RTLLM/Prob043_RAM,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob043_RAM/Gen0/Prob043_RAM_sample4_initial/code.syn.v,parsed,196,266,382,250,198,10,54,1.8233082706766917,2.118311553984116,0.0,2,2,170
471,d9905819-952f-43c9-af22-fe58035545df,rtllm_gen20,RTLLM/Prob043_RAM,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob043_RAM/Gen0/Prob043_RAM_sample5_initial/code.syn.v,parsed,196,266,382,250,198,10,54,1.8233082706766917,2.118311553984116,0.0,2,2,170
472,f9bcedde-ddd5-4215-a9ef-2b5548062eb0,rtllm_gen20,RTLLM/Prob043_RAM,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob043_RAM/Gen0/Prob043_RAM_sample2_initial/code.syn.v,parsed,196,266,382,250,198,10,54,1.8233082706766917,2.118311553984116,0.0,2,2,170
473,20d20d8d-51d0-48f6-8d0e-b913729e2857,rtllm_gen20,RTLLM/Prob044_ROM,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob044_ROM/Gen0/Prob044_ROM_sample7_initial/code.syn.v,parsed,18,20,7,18,5,0,5,0.8,1.2917601481809737,0.0,1,1,0
474,34b31609-d6c1-4536-8adb-3871fd680733,rtllm_gen20,RTLLM/Prob044_ROM,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob044_ROM/Gen0/Prob044_ROM_sample4_initial/code.syn.v,parsed,20,28,18,20,16,0,4,1.1785714285714286,1.8948950998563652,0.0,1,2,0
475,68a5a96b-6ee2-4781-aeec-aa6a4ee8d156,rtllm_gen20,RTLLM/Prob044_ROM,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob044_ROM/Gen0/Prob044_ROM_sample3_initial/code.syn.v,parsed,18,20,7,18,5,0,5,0.8,1.2917601481809737,0.0,1,1,0
476,9c89051c-6568-4ca4-94f2-a1f68f8e26d2,rtllm_gen20,RTLLM/Prob044_ROM,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob044_ROM/Gen0/Prob044_ROM_sample5_initial/code.syn.v,parsed,18,20,7,18,5,0,5,0.8,1.2917601481809737,0.0,1,1,0
477,ac68ebf6-e22c-4f7e-91a2-fbc7d8bfc889,rtllm_gen20,RTLLM/Prob044_ROM,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob044_ROM/Gen0/Prob044_ROM_sample9_initial/code.syn.v,parsed,18,20,7,18,5,0,5,0.8,1.2917601481809737,0.0,1,1,0
478,b9c4d6e3-6535-4788-aeb7-b9514860ad0b,rtllm_gen20,RTLLM/Prob044_ROM,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob044_ROM/Gen0/Prob044_ROM_sample6_initial/code.syn.v,parsed,18,20,7,18,5,0,5,0.8,1.2917601481809737,0.0,1,1,0
479,1cb9f52d-5c51-41ee-a4ba-85acd4ba5caa,rtllm_gen20,RTLLM/Prob047_instr_reg,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen0/Prob047_instr_reg_sample2_initial/code.syn.v,parsed,62,90,92,78,72,2,16,1.3333333333333333,1.4913994441937366,0.0,2,3,48
480,26519b8c-4369-48b0-b3db-92b6fdef867d,rtllm_gen20,RTLLM/Prob047_instr_reg,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen0/Prob047_instr_reg_sample10_initial/code.syn.v,parsed,36,64,35,52,46,2,16,1.34375,1.5741926941039566,0.0,1,2,32
481,41e77034-46ef-42c0-b921-1d278cd8ec71,rtllm_gen20,RTLLM/Prob047_instr_reg,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen0/Prob047_instr_reg_sample7_initial/code.syn.v,parsed,36,64,35,52,46,2,16,1.34375,1.5741926941039566,0.0,1,2,32
482,588cfe7d-1c9d-4862-8056-4b955c888900,rtllm_gen20,RTLLM/Prob047_instr_reg,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen0/Prob047_instr_reg_sample9_initial/code.syn.v,parsed,62,90,92,78,72,2,16,1.3333333333333333,1.4913994441937366,0.0,2,3,48
483,055f337b-7aa6-49db-b514-2c0a39d6a8bc,rtllm_gen20,RTLLM/Prob047_instr_reg,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen1/Prob047_instr_reg_sample3_M-R/code.syn.v,parsed,62,90,92,78,72,2,16,1.3333333333333333,1.4913994441937366,0.0,2,3,48
484,16459dc0-45bd-4464-a4d0-37f46670ee7f,rtllm_gen20,RTLLM/Prob047_instr_reg,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen1/Prob047_instr_reg_sample7_M-R/code.syn.v,parsed,62,90,92,78,72,2,16,1.3333333333333333,1.4913994441937366,0.0,2,3,48
485,0e326ad3-b883-4b1d-8b67-09870973c5a8,rtllm_gen20,RTLLM/Prob048_pe,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob048_pe/Gen0/Prob048_pe_sample2_initial/code.syn.v,parsed,1737,2408,3346,2342,2376,0,32,1.4539036544850499,0.7038444704135813,0.01609538002980626,10,12,462
486,2dac3be7-9ac6-4baf-ba72-37adf37eccd2,rtllm_gen20,RTLLM/Prob048_pe,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob048_pe/Gen0/Prob048_pe_sample3_initial/code.syn.v,parsed,1730,2400,3338,2334,2368,0,32,1.4545833333333333,0.7017467546308015,0.017334130304841603,10,11,463
487,306a674a-647c-46c1-a5da-819de782a8c6,rtllm_gen20,RTLLM/Prob048_pe,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob048_pe/Gen0/Prob048_pe_sample4_initial/code.syn.v,parsed,1730,2400,3338,2334,2368,0,32,1.4545833333333333,0.7017467546308015,0.017334130304841603,10,11,463
