split,corpus,descriptor_family,method,seed,problem_id,representation,novelty_parent_fraction,quality_floor_value,valid_ppa_count,selected_count,valid_ppa_coverage_delta,unique_canonical_netlists,unique_motif_signatures,unique_style_clusters,pareto_size,hypervolume,best_fitness,mean_fitness
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob155_lemmings4,rich_ae16,0.25,-0.29904730253683387,1,1,0.0,0,0,1,1,0.0,-0.29904730253683387,-0.29904730253683387
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/deepseek_clean_results/VerilogEval-Spec-to-RTL/Prob155_lemmings4,rich_ae16,0.5,-0.29904730253683387,1,1,0.0,0,0,1,1,0.0,-0.29904730253683387,-0.29904730253683387
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob001_accu,implementation_z,0.0,-0.1092184196083817,146,37,0.0,0,0,1,37,0.0,0.07583123348604481,0.0758312334860448
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob001_accu,implementation_z,0.1,-0.1092184196083817,146,37,0.0,0,0,1,36,0.0,0.07583123348604481,0.06935387134881627
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob001_accu,implementation_z,0.25,-0.1092184196083817,146,37,0.0,0,0,1,34,0.0,0.07583123348604481,0.05481335766585811
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob001_accu,implementation_z,0.5,-0.1092184196083817,146,37,0.0,0,0,1,34,0.0,0.07583123348604481,0.03922731319373312
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob001_accu,rich_ae8,0.0,-0.1092184196083817,146,37,0.0,0,0,1,37,0.0,0.07583123348604481,0.0758312334860448
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob001_accu,rich_ae8,0.1,-0.1092184196083817,146,37,0.0,0,0,1,36,0.0,0.07583123348604481,0.06435252937329124
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob001_accu,rich_ae8,0.25,-0.1092184196083817,146,37,0.0,0,0,1,34,0.0,0.07583123348604481,0.05481335766585811
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob001_accu,rich_ae8,0.5,-0.1092184196083817,146,37,0.0,0,0,1,34,0.0,0.07583123348604481,0.044228655169258155
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob001_accu,rich_ae16,0.0,-0.1092184196083817,146,37,0.0,0,0,1,37,0.0,0.07583123348604481,0.0758312334860448
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob001_accu,rich_ae16,0.1,-0.1092184196083817,146,37,0.0,0,0,1,36,0.0,0.07583123348604481,0.06935387134881627
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob001_accu,rich_ae16,0.25,-0.1092184196083817,146,37,0.0,0,0,1,34,0.0,0.07583123348604481,0.05481335766585811
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob001_accu,rich_ae16,0.5,-0.1092184196083817,146,37,0.0,0,0,1,34,0.0,0.07583123348604481,0.04922999714478319
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob002_adder_16bit,implementation_z,0.0,0.5998532262531154,200,50,0.0,0,0,4,50,0.2051142342841318,0.5998532262531154,0.5998532262531154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob002_adder_16bit,implementation_z,0.1,0.5998532262531154,200,50,0.0,0,0,5,50,0.2051142342841318,0.5998532262531154,0.5998532262531154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob002_adder_16bit,implementation_z,0.25,0.5998532262531154,200,50,0.0,0,0,5,50,0.2051142342841318,0.5998532262531154,0.5998532262531154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob002_adder_16bit,implementation_z,0.5,0.5998532262531154,200,50,0.0,0,0,5,50,0.2051142342841318,0.5998532262531154,0.5998532262531154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob002_adder_16bit,rich_ae8,0.0,0.5998532262531154,200,50,0.0,0,0,4,50,0.2051142342841318,0.5998532262531154,0.5998532262531154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob002_adder_16bit,rich_ae8,0.1,0.5998532262531154,200,50,0.0,0,0,5,50,0.2051142342841318,0.5998532262531154,0.5998532262531154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob002_adder_16bit,rich_ae8,0.25,0.5998532262531154,200,50,0.0,0,0,5,50,0.2051142342841318,0.5998532262531154,0.5998532262531154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob002_adder_16bit,rich_ae8,0.5,0.5998532262531154,200,50,0.0,0,0,5,50,0.2051142342841318,0.5998532262531154,0.5998532262531154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob002_adder_16bit,rich_ae16,0.0,0.5998532262531154,200,50,0.0,0,0,4,50,0.2051142342841318,0.5998532262531154,0.5998532262531154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob002_adder_16bit,rich_ae16,0.1,0.5998532262531154,200,50,0.0,0,0,5,50,0.2051142342841318,0.5998532262531154,0.5998532262531154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob002_adder_16bit,rich_ae16,0.25,0.5998532262531154,200,50,0.0,0,0,5,50,0.2051142342841318,0.5998532262531154,0.5998532262531154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob002_adder_16bit,rich_ae16,0.5,0.5998532262531154,200,50,0.0,0,0,5,50,0.2051142342841318,0.5998532262531154,0.5998532262531154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob004_adder_8bit,implementation_z,0.0,0.4948504983388704,156,39,0.0,0,0,4,6,0.1510262891809909,0.5723161924021378,0.5078941988244313
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob004_adder_8bit,implementation_z,0.1,0.4948504983388704,156,39,0.0,0,0,5,6,0.1510262891809909,0.5723161924021378,0.5078941988244313
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob004_adder_8bit,implementation_z,0.25,0.4948504983388704,156,39,0.0,0,0,5,6,0.1510262891809909,0.5723161924021378,0.5078941988244313
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob004_adder_8bit,implementation_z,0.5,0.4948504983388704,156,39,0.0,0,0,5,6,0.1510262891809909,0.5723161924021378,0.5078941988244313
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob004_adder_8bit,rich_ae8,0.0,0.4948504983388704,156,39,0.0,0,0,4,6,0.1510262891809909,0.5723161924021378,0.5078941988244313
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob004_adder_8bit,rich_ae8,0.1,0.4948504983388704,156,39,0.0,0,0,5,6,0.1510262891809909,0.5723161924021378,0.5078941988244313
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob004_adder_8bit,rich_ae8,0.25,0.4948504983388704,156,39,0.0,0,0,5,6,0.1510262891809909,0.5723161924021378,0.5078941988244313
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob004_adder_8bit,rich_ae8,0.5,0.4948504983388704,156,39,0.0,0,0,5,6,0.1510262891809909,0.5723161924021378,0.5078941988244313
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob004_adder_8bit,rich_ae16,0.0,0.4948504983388704,156,39,0.0,0,0,4,6,0.1510262891809909,0.5723161924021378,0.5078941988244313
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob004_adder_8bit,rich_ae16,0.1,0.4948504983388704,156,39,0.0,0,0,5,6,0.1510262891809909,0.5723161924021378,0.5078941988244313
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob004_adder_8bit,rich_ae16,0.25,0.4948504983388704,156,39,0.0,0,0,5,6,0.1510262891809909,0.5723161924021378,0.5078941988244313
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob004_adder_8bit,rich_ae16,0.5,0.4948504983388704,156,39,0.0,0,0,5,6,0.1510262891809909,0.5723161924021378,0.5078941988244313
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob005_adder_bcd,implementation_z,0.0,-0.09602649006622517,173,44,0.0,0,0,2,3,0.022075055187637988,0.15518763796909496,0.06928891564653154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob005_adder_bcd,implementation_z,0.1,-0.09602649006622517,173,44,0.0,0,0,5,3,0.022075055187637988,0.15518763796909496,0.05911766673356078
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob005_adder_bcd,implementation_z,0.25,-0.09602649006622517,173,44,0.0,0,0,5,3,0.022075055187637988,0.15518763796909496,0.046003077128904946
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob005_adder_bcd,implementation_z,0.5,-0.09602649006622517,173,44,0.0,0,0,5,3,0.022075055187637988,0.15518763796909496,0.03931868352398154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob005_adder_bcd,rich_ae8,0.0,-0.09602649006622517,173,44,0.0,0,0,2,3,0.022075055187637988,0.15518763796909496,0.06928891564653154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob005_adder_bcd,rich_ae8,0.1,-0.09602649006622517,173,44,0.0,0,0,4,3,0.022075055187637988,0.15518763796909496,0.06190213392200148
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob005_adder_bcd,rich_ae8,0.25,-0.09602649006622517,173,44,0.0,0,0,5,3,0.022075055187637988,0.15518763796909496,0.046003077128904946
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob005_adder_bcd,rich_ae8,0.5,-0.09602649006622517,173,44,0.0,0,0,5,3,0.022075055187637988,0.15518763796909496,0.03833534015653222
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob005_adder_bcd,rich_ae16,0.0,-0.09602649006622517,173,44,0.0,0,0,2,3,0.022075055187637988,0.15518763796909496,0.06928891564653154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob005_adder_bcd,rich_ae16,0.1,-0.09602649006622517,173,44,0.0,0,0,5,3,0.022075055187637988,0.15518763796909496,0.061626195732156
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob005_adder_bcd,rich_ae16,0.25,-0.09602649006622517,173,44,0.0,0,0,5,3,0.022075055187637988,0.15518763796909496,0.05045153521974714
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob005_adder_bcd,rich_ae16,0.5,-0.09602649006622517,173,44,0.0,0,0,5,3,0.022075055187637988,0.15518763796909496,0.03931868352398154
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob007_comparator_3bit,implementation_z,0.0,0.0,207,52,0.0,0,0,2,23,0.010313605564549981,0.11707741200455721,0.053156466067960956
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob007_comparator_3bit,implementation_z,0.1,0.0,207,52,0.0,0,0,2,23,0.010313605564549981,0.11707741200455721,0.053156466067960956
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob007_comparator_3bit,implementation_z,0.25,0.0,207,52,0.0,0,0,2,23,0.010313605564549981,0.11707741200455721,0.053156466067960956
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob007_comparator_3bit,implementation_z,0.5,0.0,207,52,0.0,0,0,2,23,0.010313605564549981,0.11707741200455721,0.053156466067960956
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob007_comparator_3bit,rich_ae8,0.0,0.0,207,52,0.0,0,0,2,23,0.010313605564549981,0.11707741200455721,0.053156466067960956
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob007_comparator_3bit,rich_ae8,0.1,0.0,207,52,0.0,0,0,2,23,0.010313605564549981,0.11707741200455721,0.053156466067960956
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob007_comparator_3bit,rich_ae8,0.25,0.0,207,52,0.0,0,0,2,23,0.010313605564549981,0.11707741200455721,0.053156466067960956
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob007_comparator_3bit,rich_ae8,0.5,0.0,207,52,0.0,0,0,2,23,0.010313605564549981,0.11707741200455721,0.053156466067960956
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob007_comparator_3bit,rich_ae16,0.0,0.0,207,52,0.0,0,0,2,23,0.010313605564549981,0.11707741200455721,0.053156466067960956
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob007_comparator_3bit,rich_ae16,0.1,0.0,207,52,0.0,0,0,2,23,0.010313605564549981,0.11707741200455721,0.053156466067960956
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob007_comparator_3bit,rich_ae16,0.25,0.0,207,52,0.0,0,0,2,23,0.010313605564549981,0.11707741200455721,0.053156466067960956
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob007_comparator_3bit,rich_ae16,0.5,0.0,207,52,0.0,0,0,2,23,0.010313605564549981,0.11707741200455721,0.053156466067960956
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob008_comparator_4bit,implementation_z,0.0,0.22886363636363638,197,50,0.0,0,0,3,1,0.17090909090909093,0.41681818181818187,0.36875757575757573
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob008_comparator_4bit,implementation_z,0.1,0.22886363636363638,197,50,0.0,0,0,5,1,0.17090909090909093,0.41681818181818187,0.35969242424242426
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob008_comparator_4bit,implementation_z,0.25,0.22886363636363638,197,50,0.0,0,0,5,1,0.17090909090909093,0.41681818181818187,0.3488212121212122
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob008_comparator_4bit,implementation_z,0.5,0.22886363636363638,197,50,0.0,0,0,5,1,0.17090909090909093,0.41681818181818187,0.33824090909090915
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob008_comparator_4bit,rich_ae8,0.0,0.22886363636363638,197,50,0.0,0,0,3,1,0.17090909090909093,0.41681818181818187,0.36875757575757573
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob008_comparator_4bit,rich_ae8,0.1,0.22886363636363638,197,50,0.0,0,0,5,1,0.17090909090909093,0.41681818181818187,0.3627015151515151
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob008_comparator_4bit,rich_ae8,0.25,0.22886363636363638,197,50,0.0,0,0,5,1,0.17090909090909093,0.41681818181818187,0.3493212121212121
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob008_comparator_4bit,rich_ae8,0.5,0.22886363636363638,197,50,0.0,0,0,5,1,0.17090909090909093,0.41681818181818187,0.33478787878787886
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob008_comparator_4bit,rich_ae16,0.0,0.22886363636363638,197,50,0.0,0,0,3,1,0.17090909090909093,0.41681818181818187,0.36875757575757573
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob008_comparator_4bit,rich_ae16,0.1,0.22886363636363638,197,50,0.0,0,0,5,1,0.17090909090909093,0.41681818181818187,0.3608454545454546
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob008_comparator_4bit,rich_ae16,0.25,0.22886363636363638,197,50,0.0,0,0,5,1,0.17090909090909093,0.41681818181818187,0.35132424242424243
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob008_comparator_4bit,rich_ae16,0.5,0.22886363636363638,197,50,0.0,0,0,5,1,0.17090909090909093,0.41681818181818187,0.33894393939393935
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob011_multi_16bit,implementation_z,0.0,0.12751346757698842,125,32,0.0,0,0,2,6,0.07517697350416266,0.4191035539039169,0.3243163839315722
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob011_multi_16bit,implementation_z,0.1,0.12751346757698842,125,32,0.0,0,0,2,6,0.07517697350416266,0.4191035539039169,0.31741105487617505
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob011_multi_16bit,implementation_z,0.25,0.12751346757698842,125,32,0.0,0,0,2,7,0.07534579534324312,0.4191035539039169,0.30457491309691853
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob011_multi_16bit,implementation_z,0.5,0.12751346757698842,125,32,0.0,0,0,2,7,0.07534579534324312,0.4191035539039169,0.2855448652162014
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob011_multi_16bit,rich_ae8,0.0,0.12751346757698842,125,32,0.0,0,0,2,6,0.07517697350416266,0.4191035539039169,0.3243163839315722
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob011_multi_16bit,rich_ae8,0.1,0.12751346757698842,125,32,0.0,0,0,2,7,0.07534579534324312,0.4191035539039169,0.3211486105709676
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob011_multi_16bit,rich_ae8,0.25,0.12751346757698842,125,32,0.0,0,0,2,7,0.07534579534324312,0.4191035539039169,0.30208828014720707
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob011_multi_16bit,rich_ae8,0.5,0.12751346757698842,125,32,0.0,0,0,2,7,0.07534579534324312,0.4191035539039169,0.28034566780937015
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob011_multi_16bit,rich_ae16,0.0,0.12751346757698842,125,32,0.0,0,0,2,6,0.07517697350416266,0.4191035539039169,0.3243163839315722
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob011_multi_16bit,rich_ae16,0.1,0.12751346757698842,125,32,0.0,0,0,2,6,0.07517697350416266,0.4191035539039169,0.31935774691758123
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob011_multi_16bit,rich_ae16,0.25,0.12751346757698842,125,32,0.0,0,0,2,7,0.07534579534324312,0.4191035539039169,0.30070967649007574
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob011_multi_16bit,rich_ae16,0.5,0.12751346757698842,125,32,0.0,0,0,2,7,0.07534579534324312,0.4191035539039169,0.27674455085270644
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob013_multi_booth_8bit,implementation_z,0.0,0.0,27,7,0.0,0,0,2,7,0.004629629629629628,0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob013_multi_booth_8bit,implementation_z,0.1,0.0,27,7,0.0,0,0,2,7,0.004629629629629628,0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob013_multi_booth_8bit,implementation_z,0.25,0.0,27,7,0.0,0,0,2,7,0.004629629629629628,0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob013_multi_booth_8bit,implementation_z,0.5,0.0,27,7,0.0,0,0,2,7,0.004629629629629628,0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob013_multi_booth_8bit,rich_ae8,0.0,0.0,27,7,0.0,0,0,2,7,0.004629629629629628,0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob013_multi_booth_8bit,rich_ae8,0.1,0.0,27,7,0.0,0,0,2,7,0.004629629629629628,0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob013_multi_booth_8bit,rich_ae8,0.25,0.0,27,7,0.0,0,0,2,7,0.004629629629629628,0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob013_multi_booth_8bit,rich_ae8,0.5,0.0,27,7,0.0,0,0,2,7,0.004629629629629628,0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob013_multi_booth_8bit,rich_ae16,0.0,0.0,27,7,0.0,0,0,2,7,0.004629629629629628,0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob013_multi_booth_8bit,rich_ae16,0.1,0.0,27,7,0.0,0,0,2,7,0.004629629629629628,0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob013_multi_booth_8bit,rich_ae16,0.25,0.0,27,7,0.0,0,0,2,7,0.004629629629629628,0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob013_multi_booth_8bit,rich_ae16,0.5,0.0,27,7,0.0,0,0,2,7,0.004629629629629628,0.0,0.0
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob019_sub_64bit,implementation_z,0.0,-0.0012135922330097435,181,46,0.0,0,0,4,24,0.2046378374998046,0.45117098947829215,0.3214467943083943
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob019_sub_64bit,implementation_z,0.1,-0.0012135922330097435,181,46,0.0,0,0,5,24,0.2046378374998046,0.45117098947829215,0.32044906226357767
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob019_sub_64bit,implementation_z,0.25,-0.0012135922330097435,181,46,0.0,0,0,5,24,0.2046378374998046,0.45117098947829215,0.31953179453610747
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob019_sub_64bit,implementation_z,0.5,-0.0012135922330097435,181,46,0.0,0,0,5,24,0.2046378374998046,0.45117098947829215,0.2841806706016862
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob019_sub_64bit,rich_ae8,0.0,-0.0012135922330097435,181,46,0.0,0,0,4,24,0.2046378374998046,0.45117098947829215,0.3214467943083943
train,aspdac2026_release,lexical_structural_posthoc,classic_revolution,0,aspdac2026/gpt-4.1-mini_clean_results/RTLLM/Prob019_sub_64bit,rich_ae8,0.1,-0.0012135922330097435,181,46,0.0,0,0,5,24,0.2046378374998046,0.45117098947829215,0.32044906226357767
