sample_index,candidate_id,nearest_candidate_id,nearest_cosine,same_problem,same_corpus,same_canonical_netlist,same_motif_signature
190,9a0b9e0a-9975-4706-bb17-fb7e3ebe41c6,16234850-bda0-45a5-b4b4-4e7e7d22fd5d,0.9803560972213745,True,True,False,False
191,c2169079-5f21-4e2c-94ed-43e56ffeeb8f,893c702b-3648-407e-a8e7-856f784d1508,0.9855180382728577,True,True,False,False
192,c5ec482c-2e21-4da9-80e8-b6b82c6ee9f5,893c702b-3648-407e-a8e7-856f784d1508,0.9927891492843628,True,True,False,False
193,16234850-bda0-45a5-b4b4-4e7e7d22fd5d,87554efc-719a-45c4-84fd-4965e6264485,0.980671226978302,True,True,False,False
194,39d0e1d6-df03-4ce7-8368-75caf226d08a,586c7abc-e1c2-443c-8dfa-e750dfd20b2a,0.9407100081443787,True,True,False,False
195,3c013fbd-5079-442e-a11c-ecec58c9a82d,849294a8-ac46-4beb-b863-6579866f80ed,0.9854552745819092,True,True,False,False
196,586c7abc-e1c2-443c-8dfa-e750dfd20b2a,3c013fbd-5079-442e-a11c-ecec58c9a82d,0.9642738699913025,True,True,False,False
197,6f7bfb50-4ae4-4140-b05b-86f7b93c874d,0e326ad3-b883-4b1d-8b67-09870973c5a8,0.9342253804206848,False,False,False,False
198,724acccd-d664-44f1-b300-e13f367b4a55,849294a8-ac46-4beb-b863-6579866f80ed,0.9240915179252625,True,True,False,False
199,849294a8-ac46-4beb-b863-6579866f80ed,3c013fbd-5079-442e-a11c-ecec58c9a82d,0.9854552745819092,True,True,False,False
200,9eb14dbc-0bda-4f1f-a977-8bb38d1313c6,84c9c8ab-c619-4192-b1c6-11a5a1423cd9,0.9717880487442017,True,True,False,False
201,9b63d579-6913-4151-ab88-a7108e1c99d7,84c9c8ab-c619-4192-b1c6-11a5a1423cd9,0.9952988028526306,True,True,False,False
202,84c9c8ab-c619-4192-b1c6-11a5a1423cd9,9b63d579-6913-4151-ab88-a7108e1c99d7,0.9952988028526306,True,True,False,False
203,60aa8b7e-9f94-4236-8070-48a45407a241,84c9c8ab-c619-4192-b1c6-11a5a1423cd9,0.8406713604927063,True,True,False,False
204,96194317-a331-4f01-ba3c-efdf2aed966f,9b63d579-6913-4151-ab88-a7108e1c99d7,0.9660543203353882,True,True,False,False
205,64ac4fd2-a235-4526-b0ae-bae2b9c0f9a8,84c9c8ab-c619-4192-b1c6-11a5a1423cd9,0.9518812894821167,True,True,False,False
206,0934c8d6-d677-4896-bf96-5c071a7c3d63,4ad646c9-2870-408f-a239-bb5f4db00235,0.985633373260498,True,True,False,False
207,0ea8c550-49e2-437e-8818-ad2eba019362,093065ed-f7a1-4722-80b9-363f05bb3a95,0.9680440425872803,False,False,False,False
208,4ad646c9-2870-408f-a239-bb5f4db00235,7db227db-415b-48d5-9599-ddae77309a17,0.9876418113708496,True,True,False,False
209,5bf93abd-7626-4e23-89b2-c3f4830f86fb,7db227db-415b-48d5-9599-ddae77309a17,0.9905843734741211,True,True,False,False
210,7db227db-415b-48d5-9599-ddae77309a17,5bf93abd-7626-4e23-89b2-c3f4830f86fb,0.9905843734741211,True,True,False,False
211,82003e0a-1e78-4612-96a9-f2ad184f10ad,4ad646c9-2870-408f-a239-bb5f4db00235,0.9873161315917969,True,True,False,False
212,1723d2bd-03e5-4837-b056-7e6eb17aa296,5a767d04-4b8f-45fb-906f-2e64e250ae71,0.9999998211860657,True,True,False,False
213,20f89be7-0ada-46c3-b128-d13ba2217aaf,342c2a4f-ff3d-4ee7-8a8c-9d7cb880c1fb,1.0000001192092896,True,True,False,False
214,342c2a4f-ff3d-4ee7-8a8c-9d7cb880c1fb,20f89be7-0ada-46c3-b128-d13ba2217aaf,1.0000001192092896,True,True,False,False
215,5a767d04-4b8f-45fb-906f-2e64e250ae71,1723d2bd-03e5-4837-b056-7e6eb17aa296,0.9999998211860657,True,True,False,False
216,6beb1bea-3554-489a-b235-096d990e9b9b,1723d2bd-03e5-4837-b056-7e6eb17aa296,0.9999998211860657,True,True,False,False
217,834bed7d-7ba1-4978-945e-4ae569473699,1723d2bd-03e5-4837-b056-7e6eb17aa296,0.9999998211860657,True,True,False,False
218,0346690d-a6b0-4e9a-8d90-ae98af89aca8,05ab6fa7-f11b-4765-a790-1d523ee02af1,0.9999999403953552,True,True,False,False
219,05ab6fa7-f11b-4765-a790-1d523ee02af1,0346690d-a6b0-4e9a-8d90-ae98af89aca8,0.9999999403953552,True,True,False,False
220,170f6805-387d-4106-8d69-26d62249cc05,0346690d-a6b0-4e9a-8d90-ae98af89aca8,0.9999999403953552,True,True,False,False
221,1bc7842b-cb8f-4241-8bb1-081ea21492a0,0346690d-a6b0-4e9a-8d90-ae98af89aca8,0.9999999403953552,True,True,False,False
222,1e997ddd-33dd-4213-8f29-5faf9af74a3a,0346690d-a6b0-4e9a-8d90-ae98af89aca8,0.9999999403953552,True,True,False,False
223,3e9ab590-d9f1-482f-9c0d-f48b88f91288,0346690d-a6b0-4e9a-8d90-ae98af89aca8,0.9999999403953552,True,True,False,False
224,1a4295d3-ae93-4f38-84af-59971b97273f,4659040e-f83d-40a6-a278-0695706031ba,0.9999999403953552,True,True,False,False
225,4659040e-f83d-40a6-a278-0695706031ba,1a4295d3-ae93-4f38-84af-59971b97273f,0.9999999403953552,True,True,False,False
226,74d636fc-013b-4278-b590-758f87dc33aa,1a4295d3-ae93-4f38-84af-59971b97273f,0.9999999403953552,True,True,False,False
227,ac7c5a54-742d-452b-9c8e-c1056bccafdc,1a4295d3-ae93-4f38-84af-59971b97273f,0.9999999403953552,True,True,False,False
228,c2cb1cd7-a42b-4fd7-ba91-9d4b409a317a,1a4295d3-ae93-4f38-84af-59971b97273f,0.9999999403953552,True,True,False,False
229,d065e4d0-5648-4457-a026-796b8b9b1d1e,1a4295d3-ae93-4f38-84af-59971b97273f,0.9999999403953552,True,True,False,False
230,00bd44dc-e77f-4028-b8a3-35e29099224b,0af03ed0-b8a2-4bca-a84e-70b8e1669c0d,1.0,True,True,False,False
231,0af03ed0-b8a2-4bca-a84e-70b8e1669c0d,00bd44dc-e77f-4028-b8a3-35e29099224b,1.0,True,True,False,False
232,2263917e-c0e4-4ffe-9f7e-f43d5f3b4f5e,00bd44dc-e77f-4028-b8a3-35e29099224b,1.0,True,True,False,False
233,2cce4aed-f254-4439-962f-0ca93d07adc9,00bd44dc-e77f-4028-b8a3-35e29099224b,1.0,True,True,False,False
234,3c1dda57-6041-4505-9f17-65355d6a34dc,00bd44dc-e77f-4028-b8a3-35e29099224b,1.0,True,True,False,False
235,6d496c42-2e10-4f90-a387-c73fbd69b620,00bd44dc-e77f-4028-b8a3-35e29099224b,1.0,True,True,False,False
236,1f863dbf-3506-4867-8880-9289c41408ef,2f27f123-71a9-4957-8bef-be83a66450ec,1.0000001192092896,True,True,False,False
237,2f27f123-71a9-4957-8bef-be83a66450ec,1f863dbf-3506-4867-8880-9289c41408ef,1.0000001192092896,True,True,False,False
238,7c6f7cf3-196f-4a71-ba07-c909ce02b7b4,1f863dbf-3506-4867-8880-9289c41408ef,1.0000001192092896,True,True,False,False
239,921bcc0f-992b-4f28-87dd-51b5099a0409,1f863dbf-3506-4867-8880-9289c41408ef,1.0000001192092896,True,True,False,False
240,a00e68bf-08c9-4f13-8b68-dc70c3376377,a875965c-0c68-41fd-90f8-e99d0ea9ea24,0.9999999403953552,True,True,False,False
241,a875965c-0c68-41fd-90f8-e99d0ea9ea24,a00e68bf-08c9-4f13-8b68-dc70c3376377,0.9999999403953552,True,True,False,False
242,0f2562a7-227a-4063-8437-daa972e52d37,a67f4e13-360d-4de5-a563-96c977cc3697,1.0,True,True,False,False
243,2f7b8abb-b915-4d52-9337-a2008368f1ad,56986864-b9c6-4711-b04e-ed88feaf6d40,0.9998496770858765,True,True,False,False
244,56986864-b9c6-4711-b04e-ed88feaf6d40,2f7b8abb-b915-4d52-9337-a2008368f1ad,0.9998496770858765,True,True,False,False
245,5a9a77f6-c059-4e36-940d-cc679d9e8331,0f2562a7-227a-4063-8437-daa972e52d37,0.9623298048973083,True,True,False,False
246,a67f4e13-360d-4de5-a563-96c977cc3697,0f2562a7-227a-4063-8437-daa972e52d37,1.0,True,True,False,False
247,d7a8ad45-b769-4aaa-8c74-26e38ced09cf,0f2562a7-227a-4063-8437-daa972e52d37,1.0,True,True,False,False
248,0d67803b-bca9-42bc-bead-c629364c3c80,6dc17e47-cc71-4f66-af6b-423a34cd50d3,0.9999997615814209,False,True,False,False
249,135cc2ce-7b9d-4e46-a9e8-998654d6f02c,6dc17e47-cc71-4f66-af6b-423a34cd50d3,0.9999997615814209,False,True,False,False
250,14ea8343-9dd1-444e-8cb7-e04efafc4f19,6dc17e47-cc71-4f66-af6b-423a34cd50d3,0.9999997615814209,False,True,False,False
251,27fa0ae6-a02e-40a5-b9dd-2470d157ebb0,6dc17e47-cc71-4f66-af6b-423a34cd50d3,0.9999997615814209,False,True,False,False
252,45ab37dd-1abe-4c92-898a-403dca1d1444,6dc17e47-cc71-4f66-af6b-423a34cd50d3,0.9999997615814209,False,True,False,False
253,51a0383e-a9ce-4adb-9965-ccef011f0168,6dc17e47-cc71-4f66-af6b-423a34cd50d3,0.9999997615814209,False,True,False,False
254,29fdde31-c888-4e89-aa5d-fc70cb5c1f00,0d67803b-bca9-42bc-bead-c629364c3c80,0.9999997019767761,False,True,False,False
255,3ca92dc1-a756-49bf-8610-da5e64eea268,0d67803b-bca9-42bc-bead-c629364c3c80,0.9999997019767761,False,True,False,False
256,def7aff6-c7cd-47d6-bf4d-e5a4e5d0b4bd,65488f0c-bdb8-412c-b7ed-c3f73077f848,0.978148341178894,False,False,False,False
257,0099c0de-0a39-4393-baf4-a2dea5494392,0295aca8-829d-42d8-a66e-94c080f47725,0.9754201769828796,True,True,False,True
258,00b5cdc7-afcf-4815-81c6-2becfa46f505,0099c0de-0a39-4393-baf4-a2dea5494392,0.9212961196899414,True,True,False,True
259,0295aca8-829d-42d8-a66e-94c080f47725,0099c0de-0a39-4393-baf4-a2dea5494392,0.9754201769828796,True,True,False,True
260,0381e168-dad7-4301-bda8-b67ea91b75ef,f58e3bb4-0363-4203-ba91-50a2c37b5a9f,0.9444695711135864,True,False,False,True
261,04b7c224-1130-44e2-8743-ec6b7f7535fe,9ed5515b-13da-4115-a213-07f7ff0ff465,0.9343504309654236,True,False,False,True
262,0b0bb9ed-9da4-4842-81b0-800d345d6763,4cc21d3e-b420-418d-94a0-3b784c77ae79,0.9455772042274475,False,False,False,False
263,0bd64a1c-800e-4ab2-9c70-a1f472d3ff8f,1c4343cf-ca98-44e9-bde2-6189ac30c4b8,0.9767951965332031,True,True,False,False
264,0c9c8ad0-47a9-4770-8e2d-b781b0c27475,1c4343cf-ca98-44e9-bde2-6189ac30c4b8,0.9849127531051636,True,True,False,True
265,0f5578ef-fe7f-4a01-b542-ceee3c6f2498,1c4343cf-ca98-44e9-bde2-6189ac30c4b8,0.9827447533607483,True,True,False,False
266,17f8347d-073e-40c8-91e8-84d3c5d6f9c1,0f5578ef-fe7f-4a01-b542-ceee3c6f2498,0.9801386594772339,True,True,False,False
267,1c4343cf-ca98-44e9-bde2-6189ac30c4b8,0c9c8ad0-47a9-4770-8e2d-b781b0c27475,0.9849127531051636,True,True,False,True
268,0a1e8454-9ecc-4557-a650-dc1c60f888be,111e53e8-c263-41c8-9fc6-fa08eb73284b,0.9250030517578125,True,True,False,False
269,111e53e8-c263-41c8-9fc6-fa08eb73284b,21fb5da0-663e-4b54-a403-15c6c1b9c1eb,0.9651933908462524,True,True,True,True
270,21fb5da0-663e-4b54-a403-15c6c1b9c1eb,111e53e8-c263-41c8-9fc6-fa08eb73284b,0.9651933908462524,True,True,True,True
271,23916250-031e-4762-b996-b206cfa84948,335de126-bfc5-4c78-94cf-7d4fd80b7a96,0.9507401585578918,True,True,False,True
272,2c5c0e43-5f11-4f9c-ad71-1fc794dfc1cc,111e53e8-c263-41c8-9fc6-fa08eb73284b,0.9562860131263733,True,True,False,False
273,335de126-bfc5-4c78-94cf-7d4fd80b7a96,111e53e8-c263-41c8-9fc6-fa08eb73284b,0.960418701171875,True,True,False,False
274,0115f842-bf0b-4890-8f39-ae7d79610285,04eb26e6-774e-42d8-818a-3b3c5dd17905,0.9483842849731445,True,True,False,True
275,04eb26e6-774e-42d8-818a-3b3c5dd17905,09eaa07d-0e0e-46d0-8ff6-eb6553a01c8e,0.9537625312805176,True,True,False,False
276,04fbba89-fe09-4e4d-8001-576abf78a09a,09eaa07d-0e0e-46d0-8ff6-eb6553a01c8e,0.953917384147644,True,True,False,True
277,09eaa07d-0e0e-46d0-8ff6-eb6553a01c8e,04fbba89-fe09-4e4d-8001-576abf78a09a,0.953917384147644,True,True,False,True
278,0a92cee0-73ea-4a3f-8583-40733d3e9d88,04eb26e6-774e-42d8-818a-3b3c5dd17905,0.953432023525238,True,True,False,False
279,0becebc1-ab8a-43da-a9ac-f04e7245617e,04fbba89-fe09-4e4d-8001-576abf78a09a,0.9536154270172119,True,True,False,True
280,0316255e-fe6f-4cc7-a6a6-59980c448c72,18d3bedf-0f5a-4d87-9760-a68213667f3c,0.9731001853942871,True,True,False,False
281,11dfd8d6-fced-4ab3-8c6d-adc4170cd577,21f4f88c-e97e-4eed-9cda-a712eaf4e494,0.9819620251655579,True,True,False,False
282,12cfade6-ad76-4ce2-8b79-fce09168ba78,21f4f88c-e97e-4eed-9cda-a712eaf4e494,0.9827677607536316,True,True,False,False
283,18d3bedf-0f5a-4d87-9760-a68213667f3c,0316255e-fe6f-4cc7-a6a6-59980c448c72,0.9731001853942871,True,True,False,False
284,1d320afc-b8f0-419c-b2d1-79a1d92dcec4,11dfd8d6-fced-4ab3-8c6d-adc4170cd577,0.9793011546134949,True,True,False,False
285,21f4f88c-e97e-4eed-9cda-a712eaf4e494,12cfade6-ad76-4ce2-8b79-fce09168ba78,0.9827677607536316,True,True,False,False
286,004ecb96-a3e1-47a1-8b9b-0edb7e661697,0c67d8fd-e80b-48b3-a6f5-0de1958d2acb,0.9751043319702148,True,True,False,False
287,0710d821-4694-4f98-9d27-4be5553ff859,09701ff8-ce7f-40fc-bc2e-7b42edd8867e,0.954815149307251,True,True,False,False
288,0847e896-fd7d-46d2-a60c-21feaecf8166,1138bbfd-6a50-4a85-9106-038998300770,0.9782448410987854,True,True,False,False
289,09701ff8-ce7f-40fc-bc2e-7b42edd8867e,1138bbfd-6a50-4a85-9106-038998300770,0.9766471982002258,True,True,False,False
290,0c67d8fd-e80b-48b3-a6f5-0de1958d2acb,004ecb96-a3e1-47a1-8b9b-0edb7e661697,0.9751043319702148,True,True,False,False
291,1138bbfd-6a50-4a85-9106-038998300770,0847e896-fd7d-46d2-a60c-21feaecf8166,0.9782448410987854,True,True,False,False
292,02cc9246-9a68-448c-97e9-132aaab71048,079d3ba4-c087-49c4-a259-88cd6c149cee,0.9861527681350708,True,True,True,True
293,047f28af-7b97-4e0d-b390-7c143e8dd88c,079d3ba4-c087-49c4-a259-88cd6c149cee,0.9945157170295715,True,True,True,True
294,04bb798a-db58-4fb3-b074-ebbdb9ba4d53,079d3ba4-c087-49c4-a259-88cd6c149cee,0.9922569394111633,True,True,True,True
295,0530dc9a-5fee-434a-a7bc-f3d926329a99,047f28af-7b97-4e0d-b390-7c143e8dd88c,0.9925422072410583,True,True,True,True
296,079d3ba4-c087-49c4-a259-88cd6c149cee,047f28af-7b97-4e0d-b390-7c143e8dd88c,0.9945157170295715,True,True,True,True
297,11818705-2872-401d-bd64-0a441c27de4a,02cc9246-9a68-448c-97e9-132aaab71048,0.9777261018753052,True,True,True,True
298,00c7ec83-219e-46f7-b227-ea81e5652553,02b519fb-d08a-4d4c-a223-50d283543b59,0.9933741092681885,True,True,True,True
299,00f62b70-f835-48f7-895e-005574962af3,02b519fb-d08a-4d4c-a223-50d283543b59,0.9946025609970093,True,True,True,True
300,02b519fb-d08a-4d4c-a223-50d283543b59,00f62b70-f835-48f7-895e-005574962af3,0.9946025609970093,True,True,True,True
301,0593700c-80d6-4ba6-b3e2-9a35583531ef,0c81a4ca-c8a6-4d6a-b838-4f73ec48c8f0,0.9281807541847229,True,True,False,False
302,0a225c0b-1307-4f8f-8bb4-36182ee7a532,0593700c-80d6-4ba6-b3e2-9a35583531ef,0.903953492641449,True,True,False,False
303,0c81a4ca-c8a6-4d6a-b838-4f73ec48c8f0,0593700c-80d6-4ba6-b3e2-9a35583531ef,0.9281807541847229,True,True,False,False
304,009a78c6-901f-4190-83b7-b34ba1ea16df,106892b7-6f87-4280-a6a3-8711892ecccd,0.849211573600769,True,True,True,True
305,01e1193c-8ff1-491e-b354-44effbc6305a,0311cbe7-ad2b-41fd-8077-15b81002660e,0.9622244834899902,True,True,False,False
306,0311cbe7-ad2b-41fd-8077-15b81002660e,033373d5-6a31-4a3b-a3af-0a12f087143d,0.9937951564788818,True,True,False,False
307,033373d5-6a31-4a3b-a3af-0a12f087143d,0311cbe7-ad2b-41fd-8077-15b81002660e,0.9937951564788818,True,True,False,False
308,0b0f6d34-fbe8-4eae-a1ea-91c337688230,033373d5-6a31-4a3b-a3af-0a12f087143d,0.8445563316345215,True,True,False,True
309,106892b7-6f87-4280-a6a3-8711892ecccd,0311cbe7-ad2b-41fd-8077-15b81002660e,0.9701998233795166,True,True,True,True
310,00235fdd-f06f-4e65-a96b-5369a043ac2b,09194dbe-3624-4b16-896d-1b0ae42c72ec,0.8646125197410583,True,True,False,True
311,04018753-764a-4822-b38f-89275350a5f4,09194dbe-3624-4b16-896d-1b0ae42c72ec,0.9275181293487549,True,True,False,False
312,0751c107-25da-4d73-b838-cd58b600f200,09194dbe-3624-4b16-896d-1b0ae42c72ec,0.9688568711280823,True,True,True,True
313,08dad806-48a0-451d-bb87-a98cd28535a3,0751c107-25da-4d73-b838-cd58b600f200,0.9371469020843506,True,True,True,True
314,09194dbe-3624-4b16-896d-1b0ae42c72ec,0751c107-25da-4d73-b838-cd58b600f200,0.9688568711280823,True,True,True,True
315,094138a9-6230-4e56-828a-525d286e05db,09194dbe-3624-4b16-896d-1b0ae42c72ec,0.9428767561912537,True,True,True,True
316,01015f71-325d-4de9-a833-d5af812360f8,07d72501-7840-454d-acc1-3f038c59a9e8,0.9719865918159485,True,True,False,True
317,024d190a-d5b4-4c4d-9f8b-8c1f284ade05,07d72501-7840-454d-acc1-3f038c59a9e8,0.9831395149230957,True,True,True,True
318,07d72501-7840-454d-acc1-3f038c59a9e8,024d190a-d5b4-4c4d-9f8b-8c1f284ade05,0.9831395149230957,True,True,True,True
319,07f724de-ddeb-4de9-bc18-e8856ee1b570,024d190a-d5b4-4c4d-9f8b-8c1f284ade05,0.9815164804458618,True,True,False,True
320,0cf9ac08-7cd0-4a09-a52f-3afa54a0f65e,07d72501-7840-454d-acc1-3f038c59a9e8,0.9830940961837769,True,True,True,True
321,0e212c3b-4c1c-459f-9e63-2e038ba8f252,07d72501-7840-454d-acc1-3f038c59a9e8,0.9820217490196228,True,True,True,True
322,ebb87093-0107-41e7-9b15-0b1ba02dcdbf,557c612b-3c6e-4709-9460-93d68fa63bc3,0.9998677372932434,True,True,False,False
323,0d167836-e919-43b0-b15d-1520f1304cc0,6aa5811b-44f6-4242-9d67-e60acda1d31d,0.9591490626335144,True,True,False,False
324,13b67dd2-add8-4061-b412-d8258674bd3a,610cd7e8-1973-4e22-b5d2-fcc2215852a2,0.9621384739875793,True,True,False,False
325,557c612b-3c6e-4709-9460-93d68fa63bc3,ebb87093-0107-41e7-9b15-0b1ba02dcdbf,0.9998677372932434,True,True,False,False
326,610cd7e8-1973-4e22-b5d2-fcc2215852a2,ebb87093-0107-41e7-9b15-0b1ba02dcdbf,0.9670845866203308,True,True,False,False
327,6aa5811b-44f6-4242-9d67-e60acda1d31d,610cd7e8-1973-4e22-b5d2-fcc2215852a2,0.9645175337791443,True,True,False,False
328,05d63320-acfb-4b11-957c-c59f5b4d5617,06375060-715f-4ede-8a85-43b3890a6c9b,0.9698538184165955,True,True,False,False
329,06375060-715f-4ede-8a85-43b3890a6c9b,05d63320-acfb-4b11-957c-c59f5b4d5617,0.9698538184165955,True,True,False,False
330,201085f8-4cba-455b-a9a9-d4fde5cc6f28,201d81e5-8095-47f3-b9af-f18cbc9fd8ca,0.9760891795158386,True,True,False,False
331,201d81e5-8095-47f3-b9af-f18cbc9fd8ca,201085f8-4cba-455b-a9a9-d4fde5cc6f28,0.9760891795158386,True,True,False,False
332,2aaaad75-3661-475a-bac8-3f665eab64f7,201d81e5-8095-47f3-b9af-f18cbc9fd8ca,0.9729989171028137,True,True,False,False
333,3300b06e-df93-4b4f-8c33-4bd34567decf,201d81e5-8095-47f3-b9af-f18cbc9fd8ca,0.9742167592048645,True,True,False,False
334,5aa56c67-25dc-4d2d-b61f-6be20024fbf7,cb1db3ac-7adf-4568-a61c-5e2e6e0d00ae,0.9661555290222168,True,True,False,False
335,d68314ae-23e8-464f-8760-77c18a310bf3,d8913b62-8c8d-4123-9434-66d447c2c35f,0.9057081937789917,True,True,False,False
336,d8913b62-8c8d-4123-9434-66d447c2c35f,cb1db3ac-7adf-4568-a61c-5e2e6e0d00ae,0.9345391392707825,True,True,False,False
337,cb1db3ac-7adf-4568-a61c-5e2e6e0d00ae,5aa56c67-25dc-4d2d-b61f-6be20024fbf7,0.9661555290222168,True,True,False,False
338,0fe5532c-5862-47d7-90ab-c870ebdcebd5,1cab1cb0-c048-4028-abbe-8346352327d7,0.932860255241394,True,True,False,True
339,1cab1cb0-c048-4028-abbe-8346352327d7,5aa56c67-25dc-4d2d-b61f-6be20024fbf7,0.955810010433197,True,True,False,False
340,3c910b45-50b7-4862-87c2-0152a1d1c9b5,6079c10d-8200-4a36-ba41-81cada6f5e0d,0.9690387845039368,True,True,True,True
341,6079c10d-8200-4a36-ba41-81cada6f5e0d,3c910b45-50b7-4862-87c2-0152a1d1c9b5,0.9690387845039368,True,True,True,True
342,6975114d-50d0-4a49-a639-5139ca350cca,5caae1de-2020-485f-b97b-307f47b93805,0.9619426131248474,False,False,False,False
343,90e78c7c-521d-4eb7-9361-167ad7d4bc60,d3fdfbde-d3c7-44f8-9212-5ff8e4ea2b7b,0.9587249755859375,True,True,False,True
344,d3fdfbde-d3c7-44f8-9212-5ff8e4ea2b7b,90e78c7c-521d-4eb7-9361-167ad7d4bc60,0.9587249755859375,True,True,False,True
345,6d957bf7-4e9e-4e64-bd0c-e75b55d4bed2,6975114d-50d0-4a49-a639-5139ca350cca,0.9141883850097656,True,True,False,False
346,7862c4bb-6761-4bf5-9205-c6b12e7035da,07334297-65a7-4b0d-b390-226afeba697a,0.9745606184005737,True,True,True,True
347,bb75e800-d4c0-4949-a18d-81df459ecfeb,07334297-65a7-4b0d-b390-226afeba697a,0.9576634764671326,True,True,True,True
348,07334297-65a7-4b0d-b390-226afeba697a,7862c4bb-6761-4bf5-9205-c6b12e7035da,0.9745606184005737,True,True,True,True
349,5743c946-2bff-4b45-b20e-fd327d927424,31e63eaf-5192-42ac-9f2c-52afb3a56a90,0.9794926643371582,True,True,True,True
350,31e63eaf-5192-42ac-9f2c-52afb3a56a90,5743c946-2bff-4b45-b20e-fd327d927424,0.9794926643371582,True,True,True,True
351,daaf95cb-d2b3-4c21-9454-95afadf16261,bb75e800-d4c0-4949-a18d-81df459ecfeb,0.9215924739837646,True,True,True,True
352,01983578-36ce-40ad-b66e-92e45f7dca2a,b4fb655c-7675-47c4-9e23-13683a53cc2a,0.9095526337623596,True,True,False,False
353,b4fb655c-7675-47c4-9e23-13683a53cc2a,afd88a12-9825-495e-bae5-ead0b7b15a44,0.971482515335083,False,False,False,False
354,f1c56cbb-a345-49e9-93fe-4cf740eb3b37,9ed5515b-13da-4115-a213-07f7ff0ff465,0.9520436525344849,True,True,False,True
355,f58e3bb4-0363-4203-ba91-50a2c37b5a9f,0381e168-dad7-4301-bda8-b67ea91b75ef,0.9444695711135864,True,False,False,True
356,96d888fc-0c51-4461-a148-8f48278b0d2c,b4fb655c-7675-47c4-9e23-13683a53cc2a,0.951488733291626,True,True,True,True
357,9ed5515b-13da-4115-a213-07f7ff0ff465,0099c0de-0a39-4393-baf4-a2dea5494392,0.9628265500068665,True,False,False,True
358,19861046-5e81-4390-a6c9-01e03ebac610,6d6dd7bc-3844-46a8-b217-7835dbe9d736,0.9793615341186523,True,True,True,True
359,42f23714-d0b4-4252-8333-9891a47c5c28,7497a409-ad9b-4f6d-a9da-d1396ec4ac44,0.9877866506576538,True,True,False,False
360,43da7356-3fd8-4a8a-8b05-1b26ea62fe2c,42f23714-d0b4-4252-8333-9891a47c5c28,0.9755721688270569,True,True,False,False
361,6d6dd7bc-3844-46a8-b217-7835dbe9d736,42f23714-d0b4-4252-8333-9891a47c5c28,0.9853153228759766,True,True,False,False
362,7497a409-ad9b-4f6d-a9da-d1396ec4ac44,42f23714-d0b4-4252-8333-9891a47c5c28,0.9877866506576538,True,True,False,False
363,8053d2e2-3507-4ad3-8003-4188aab63e59,19861046-5e81-4390-a6c9-01e03ebac610,0.9767493009567261,True,True,False,False
364,53bb5534-c95c-49bd-9ccd-d99e9db80f56,d32d8b60-1b7c-4d65-bb49-e9113f6ee666,0.996817946434021,True,True,True,True
365,77da0020-162d-4f8a-80d8-0b8c7d318b77,8831de26-a145-4574-b60b-523ad56ffdf9,0.9994475841522217,True,True,True,True
366,8831de26-a145-4574-b60b-523ad56ffdf9,77da0020-162d-4f8a-80d8-0b8c7d318b77,0.9994475841522217,True,True,True,True
367,ceecfa8e-0ecb-45e4-9a02-a1a3c0beadb7,77da0020-162d-4f8a-80d8-0b8c7d318b77,0.9443109035491943,True,True,True,True
368,d2986b61-da02-4125-a4e1-32e32ff2925b,28d150f3-9496-4b04-9fa5-0851930cd2ae,0.9967213869094849,False,False,False,False
369,d32d8b60-1b7c-4d65-bb49-e9113f6ee666,53bb5534-c95c-49bd-9ccd-d99e9db80f56,0.996817946434021,True,True,True,True
370,6662ee1e-15f4-43c6-956c-88d998f88768,94c56e7c-3a6d-45ab-b747-0d4b80f32bf2,0.961073637008667,True,True,False,False
371,94c56e7c-3a6d-45ab-b747-0d4b80f32bf2,c42ebdf3-3e3a-4ed7-9d0c-dbe9fa082c9d,0.9817608594894409,True,True,False,False
372,c42ebdf3-3e3a-4ed7-9d0c-dbe9fa082c9d,94c56e7c-3a6d-45ab-b747-0d4b80f32bf2,0.9817608594894409,True,True,False,False
373,2e335efd-1f59-449d-b2ec-81f611754ef7,75c9cf4a-e9e3-46f1-b357-f3e4e55d9c69,0.9919686913490295,True,True,True,True
374,7463ade9-af09-4c37-a7f8-7eb08daa5fff,c42ebdf3-3e3a-4ed7-9d0c-dbe9fa082c9d,0.9705224633216858,True,True,False,False
375,75c9cf4a-e9e3-46f1-b357-f3e4e55d9c69,2e335efd-1f59-449d-b2ec-81f611754ef7,0.9919686913490295,True,True,True,True
376,1f063747-d780-4d57-b962-8d6a9158ed38,8ae0d044-4605-4f1e-98fa-f918e149c864,0.9728333950042725,True,True,False,False
377,8ae0d044-4605-4f1e-98fa-f918e149c864,cec93845-a86a-4c1a-9756-419c8634ed56,0.9814012050628662,True,True,True,True
378,cec93845-a86a-4c1a-9756-419c8634ed56,8ae0d044-4605-4f1e-98fa-f918e149c864,0.9814012050628662,True,True,True,True
379,a9eaeaf6-38d8-405d-9d5d-02026ed4cac6,1f063747-d780-4d57-b962-8d6a9158ed38,0.9687830209732056,True,True,False,False
380,df156ced-aceb-46c7-a860-ab8c709da7f9,1f063747-d780-4d57-b962-8d6a9158ed38,0.966442346572876,True,True,False,False
381,b0667602-f6d9-4494-882f-b9140313c1c8,54349204-3ffd-4b73-835c-830081890322,0.9439972043037415,False,False,False,False
