feature,count,finite_fraction,unique_count,unique_ratio,nonzero_fraction,min,max,mean,stddev,q25,q75,iqr,normalized_range_coverage,collapsed,near_collapsed
rent_confidence,257,1.0,88,0.3424124513618677,0.9377431906614786,0.0,0.9708803285620357,0.5687489027988298,0.3095307536368134,0.20212118589504993,0.8628880753909501,0.6607668894959002,1.0,False,False
rent_exponent,257,1.0,69,0.26848249027237353,0.7198443579766537,0.0,0.8593044335205513,0.3230217912827732,0.27435316324619385,0.0,0.5219941917858028,0.5219941917858028,1.0,False,False
rent_exponent_confidence_gated,257,1.0,88,0.3424124513618677,1.0,0.1514201578322043,0.8088018854636643,0.4686846553511981,0.1425798654241738,0.39009698102306045,0.5210355712644396,0.1309385902413791,1.0,False,False
rent_graph_node_count,257,1.0,43,0.16731517509727625,1.0,2.0,1937.0,135.52918287937743,406.3720000882843,8.0,47.0,39.0,1.0,False,False
rent_k,257,1.0,88,0.3424124513618677,0.9377431906614786,0.0,203.0789848777199,21.479711738581564,35.464727733005944,2.761985910488775,20.998635576502966,18.23664966601419,1.0,False,False
rent_r2,257,1.0,88,0.3424124513618677,0.9377431906614786,0.0,1.0,0.543875751832972,0.38272493836638516,0.07300911359297346,0.8850000313655317,0.8119909177725583,1.0,False,False
rent_raw_sample_count,257,1.0,37,0.14396887159533073,1.0,1.0,259.0,23.140077821011673,56.49513450344231,4.0,11.0,7.0,1.0,False,False
rent_retained_sample_ratio,257,1.0,35,0.13618677042801555,0.9377431906614786,0.0,1.0,0.8383281230346407,0.23460875202159004,0.8181818181818182,1.0,0.18181818181818177,1.0,False,False
rent_sample_count,257,1.0,34,0.13229571984435798,0.9377431906614786,0.0,258.0,22.249027237354085,56.32977049306001,4.0,9.0,5.0,1.0,False,False
resource_sharing_ratio_est,257,1.0,36,0.14007782101167315,0.40077821011673154,0.0,0.8421052631578947,0.019356197802394944,0.09127541334202709,0.0,0.019230769230769232,0.019230769230769232,1.0,False,False
rtl_char_count,257,1.0,237,0.9221789883268483,1.0,97.0,4242.0,1244.692607003891,941.592720359943,447.0,1920.0,1473.0,1.0,False,False
rtl_cyclomatic_max_log,257,1.0,26,0.10116731517509728,0.6770428015564203,0.0,6.818924065275521,1.8269756729219238,1.773384532333723,0.0,2.70805020110221,2.70805020110221,1.0,False,False
rtl_cyclomatic_total_log,257,1.0,29,0.11284046692607004,0.6770428015564203,0.0,6.951772164398911,1.8844542428448312,1.8200601445236364,0.0,2.772588722239781,2.772588722239781,1.0,False,False
rtl_instance_count_est,257,1.0,1,0.0038910505836575876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
rtl_line_count,257,1.0,89,0.3463035019455253,1.0,3.0,138.0,41.311284046692606,28.75666711909944,18.0,61.0,43.0,1.0,False,False
rtl_nonempty_line_count,257,1.0,79,0.30739299610894943,1.0,3.0,133.0,38.36575875486381,26.88609918680389,18.0,55.0,37.0,1.0,False,False
scoap_cc0_bin_0_pct,257,1.0,62,0.24124513618677043,1.0,0.07981755986316989,0.75,0.3058917341028918,0.18299932563245172,0.19047619047619047,0.36363636363636365,0.17316017316017318,1.0,False,False
scoap_cc0_bin_1_pct,257,1.0,69,0.26848249027237353,1.0,0.041806530363137015,0.7586206896551724,0.34218030637469987,0.20816452171010702,0.16,0.49019607843137253,0.33019607843137255,1.0,False,False
scoap_cc0_bin_2_pct,257,1.0,61,0.23735408560311283,0.8754863813229572,0.0,0.41818181818181815,0.12187720143725017,0.10561913005694583,0.03571428571428571,0.15625,0.12053571428571429,1.0,False,False
scoap_cc0_bin_3_pct,257,1.0,55,0.2140077821011673,0.6186770428015564,0.0,0.8675617943240769,0.23005075808515818,0.24951800578170796,0.0,0.38095238095238093,0.38095238095238093,1.0,False,False
scoap_cc1_bin_0_pct,257,1.0,61,0.23735408560311283,1.0,0.07981755986316989,0.75,0.3042851067651235,0.18233477488155472,0.19047619047619047,0.36363636363636365,0.17316017316017318,1.0,False,False
scoap_cc1_bin_1_pct,257,1.0,69,0.26848249027237353,1.0,0.006756756756756757,0.7222222222222222,0.23764740368729376,0.14275800127566018,0.11904761904761904,0.2727272727272727,0.15367965367965367,1.0,False,False
scoap_cc1_bin_2_pct,257,1.0,54,0.21011673151750973,0.8560311284046692,0.0,0.4444444444444444,0.2270377192787217,0.1478929356349144,0.09939148073022312,0.3333333333333333,0.23394185260311018,1.0,False,False
scoap_cc1_bin_3_pct,257,1.0,56,0.2178988326848249,0.6848249027237354,0.0,0.8751987281399046,0.23102977026886107,0.2580752982738928,0.0,0.35714285714285715,0.35714285714285715,1.0,False,False
scoap_co_bin_0_pct,257,1.0,62,0.24124513618677043,1.0,0.04104903078677309,0.75,0.23750922329168064,0.18589420142423968,0.1192781690140845,0.2682926829268293,0.14901451391274478,1.0,False,False
scoap_co_bin_1_pct,257,1.0,40,0.1556420233463035,0.6926070038910506,0.0,0.48,0.11223140616817023,0.13752393153466624,0.0,0.2,0.2,1.0,False,False
scoap_co_bin_2_pct,257,1.0,45,0.17509727626459143,0.708171206225681,0.0,0.6666666666666666,0.2394861914496572,0.23430801893670117,0.0,0.42857142857142855,0.42857142857142855,1.0,False,False
scoap_co_bin_3_pct,257,1.0,67,0.2607003891050584,0.9455252918287937,0.0,0.9521094640820981,0.41077317909049194,0.28208950872955385,0.12195121951219512,0.6551724137931034,0.5332211942809083,1.0,False,False
scoap_signal_smoothness,257,1.0,83,0.3229571984435798,1.0,0.008129384901513985,0.5258858309374075,0.24429053008187274,0.18190110660980638,0.06509112539613679,0.41724989734487683,0.35215877194874,1.0,False,False
