feature,eligible,predictive_score,diversity_score,stability_score,composite_score,collapsed_in_backend_count,finite_fraction,normalized_range_coverage,unique_ratio
scoap_signal_smoothness,True,0.3882406861801552,0.706582372968238,1.0,0.6220121393199531,0,1.0,1.0,0.2791519434628975
math_op_ast_count,True,0.41042432366032805,0.673733804475854,1.0,0.6204977772136966,0,1.0,1.0,0.02120141342756184
timing_risk_entropy,True,0.5185314315880304,0.5333523938516125,1.0,0.620012482062678,0,1.0,1.0,0.3498233215547703
scoap_co_bin_3_pct,True,0.39727712173199703,0.6470847797556206,1.0,0.6052543776938659,0,1.0,1.0,0.2332155477031802
rent_confidence,True,0.404674084744582,0.6134790761479488,1.0,0.596821014786844,0,1.0,1.0,0.3003533568904594
rent_clamped_flag,True,0.35187040644086565,0.6690223792697291,1.0,0.5924995156427948,0,1.0,1.0,0.007067137809187279
arithmetic_cells,True,0.339313687396716,0.6808009422850412,1.0,0.5909714891282867,0,1.0,1.0,0.04240282685512368
ast_depth_est,True,0.472049148746734,0.5032958525377363,1.0,0.588575665324238,0,1.0,1.0,0.06713780918727916
adder_ratio,True,0.3015286535347259,0.7220259128386336,1.0,0.5883969635841484,0,1.0,1.0,0.16607773851590105
scoap_cc1_bin_1_pct,True,0.3795562211791532,0.6163327352179042,1.0,0.5865167568568854,0,1.0,1.0,0.24028268551236748
wire_count_log_est,True,0.41950369619468464,0.5600363373200588,1.0,0.5847893813496287,0,1.0,1.0,0.20848056537102475
scoap_cc1_bin_2_pct,True,0.3820884314061843,0.6008134582845036,1.0,0.5822245045323593,0,1.0,1.0,0.1978798586572438
fsm_state_count_est,True,0.3231847091777957,0.6725559481743227,1.0,0.580827700991021,0,1.0,1.0,0.0176678445229682
laplacian_lambda2,True,0.26396784960557107,0.7479387514723204,1.0,0.580564095337819,0,1.0,1.0,0.24381625441696114
state_control_ratio,True,0.3229812552748882,0.6716970961092303,1.0,0.5804355485119304,0,1.0,1.0,0.13427561837455831
mul_count,True,0.3231861883439816,0.6702002355712603,1.0,0.5800038672047328,0,1.0,1.0,0.01060070671378092
edge_per_node,True,0.41863898269927335,0.5412119727339939,1.0,0.5778117326715708,0,1.0,1.0,0.21201413427561838
share_family_inv,True,0.29283145703922575,0.6996466431095406,1.0,0.5766504807559909,0,1.0,1.0,0.0989399293286219
total_cells,True,0.259053731202788,0.7326266195524146,1.0,0.5729934958845997,0,1.0,1.0,0.1978798586572438
scoap_cc0_bin_1_pct,True,0.3566051704117109,0.604516936113784,1.0,0.5720532543250942,0,1.0,1.0,0.24028268551236748
scoap_cc0_bin_3_pct,True,0.2510568160635399,0.7314487632508834,1.0,0.5689826343664022,0,1.0,1.0,0.19434628975265017
ternary_count,True,0.28233027275986117,0.6760895170789164,1.0,0.5636799537195583,0,1.0,1.0,0.028268551236749116
rent_retained_sample_ratio,True,0.4411569583651786,0.46459476434282304,1.0,0.5611287987843184,0,1.0,1.0,0.10954063604240283
arith_count,True,0.2702018456821965,0.67962308598351,1.0,0.5594589106512169,0,1.0,1.0,0.038869257950530034
for_count,True,0.2715455926445624,0.673733804475854,1.0,0.5580023482566019,0,1.0,1.0,0.02120141342756184
case_count,True,0.2669376073822322,0.6702002355712603,1.0,0.5546920057719456,0,1.0,1.0,0.01060070671378092
scoap_cc1_bin_3_pct,True,0.21282749186767738,0.7326266195524146,1.0,0.5521916881837998,0,1.0,1.0,0.1978798586572438
hyper_sink_net_count,True,0.19501141196930558,0.740871613663133,1.0,0.547060200168284,0,1.0,1.0,0.2226148409893993
hyper_driven_net_count,True,0.1913543479642126,0.7396937573616018,1.0,0.5450022716604563,0,1.0,1.0,0.21908127208480566
hyper_net_count,True,0.1913543479642126,0.7396937573616018,1.0,0.5450022716604563,0,1.0,1.0,0.21908127208480566
sog_complexity_score,True,0.17510578614257602,0.7338044758539458,1.0,0.5356291703130402,0,1.0,1.0,0.20141342756183744
scoap_co_bin_1_pct,True,0.17850585252694254,0.7184923439340402,1.0,0.5317999540140381,0,1.0,1.0,0.15547703180212014
reconv_source_ratio,True,0.2690106749070631,0.5904563255883647,1.0,0.527714517664106,0,1.0,1.0,0.05653710247349823
combinational_cells,True,0.16234181023460714,0.7208480565371024,1.0,0.525350634393559,0,1.0,1.0,0.1625441696113074
max_identifier_fanout,True,0.3011541662922551,0.5406289491716393,1.0,0.5247395070415886,0,1.0,1.0,0.08833922261484099
hyper_directed_edge_count,True,0.13970142787134568,0.7314487632508834,1.0,0.5188727096799148,0,1.0,1.0,0.19434628975265017
cell_count_log,True,0.259053731202788,0.5675609166906851,1.0,0.5152204998829943,0,1.0,1.0,0.1978798586572438
shift_op_count,True,0.1629921888438778,0.6702002355712603,1.0,0.5079165674296862,0,1.0,1.0,0.01060070671378092
hyper_mean_fanout,True,0.2655505585923574,0.5378135219586639,1.0,0.5077324840520931,0,1.0,1.0,0.2508833922261484
logic_depth_ltp_delta,True,0.14375515433678288,0.6690223792697291,1.0,0.49884765219595745,0,1.0,1.0,0.007067137809187279
hyper_cell_count,True,0.10216214492141099,0.7196702002355712,1.0,0.4978575352970849,0,1.0,1.0,0.15901060070671377
rent_graph_node_count,True,0.10216214492141099,0.7196702002355712,1.0,0.4978575352970849,0,1.0,1.0,0.15901060070671377
scoap_cc0_bin_0_pct,True,0.18533853111158835,0.596923021742611,1.0,0.4923253966101286,0,1.0,1.0,0.2332155477031802
scoap_cc1_bin_0_pct,True,0.18533853111158835,0.596923021742611,1.0,0.4923253966101286,0,1.0,1.0,0.2332155477031802
timing_risk_score,True,0.1451141693606258,0.6456076168000379,1.0,0.49126404209229485,0,1.0,1.0,0.3321554770318021
rent_sample_count,True,0.09514665469764447,0.7055359246171967,1.0,0.48975356822995886,0,1.0,1.0,0.1166077738515901
rent_raw_sample_count,True,0.09321606705179485,0.7043580683156655,1.0,0.4884725540837906,0,1.0,1.0,0.11307420494699646
hyper_fanout_entropy,True,0.20447535396302102,0.5279175528994854,1.0,0.47678505279817934,0,1.0,1.0,0.2508833922261484
log_net_count,True,0.1913543479642126,0.5352886164824319,1.0,0.4734604723527468,0,1.0,1.0,0.21908127208480566
comb_width_log,True,0.16234181023460714,0.5561895048149952,1.0,0.4677201412908215,0,1.0,1.0,0.1625441696113074
laplacian_spectral_entropy,True,0.19799507128426053,0.505871458453123,1.0,0.46615279253651026,0,1.0,1.0,0.254416961130742
log_edge_count,True,0.13970142787134568,0.5724993717671075,1.0,0.4632404226605932,0,1.0,1.0,0.19434628975265017
log_node_count,True,0.10216214492141099,0.5416392458184079,1.0,0.43554670125107775,0,1.0,1.0,0.15901060070671377
ltp_noff,False,0.0,0.001177856301531213,1.0,0.20041224970553592,1,1.0,0.0,0.0035335689045936395
rtl_instance_count_est,False,0.0,0.001177856301531213,1.0,0.20041224970553592,1,1.0,0.0,0.0035335689045936395
utilization,False,0.0,0.001177856301531213,1.0,0.20041224970553592,1,1.0,0.0,0.0035335689045936395
