feature,eligible,predictive_score,diversity_score,stability_score,composite_score,collapsed_in_backend_count,finite_fraction,normalized_range_coverage,unique_ratio
shift_op_count,False,0.27012616007219664,0.6717948717948717,0.5029013539651838,0.45726524795373036,1,0.5029013539651838,1.0,0.015384615384615385
ternary_count,False,0.2652601582107617,0.6769230769230768,0.5029013539651838,0.4568704189109564,1,0.5029013539651838,1.0,0.03076923076923077
rent_raw_sample_count,False,0.23199743385713928,0.7141025641025641,0.5029013539651838,0.45491501346464686,1,0.5029013539651838,1.0,0.1423076923076923
fsm_state_count_est,False,0.26488853624239056,0.6717948717948717,0.5029013539651838,0.4549083172303176,1,0.5029013539651838,1.0,0.015384615384615385
scoap_cc1_bin_3_pct,False,0.19864208786854784,0.7512820512820513,0.5029013539651838,0.45291792828260125,1,0.5029013539651838,1.0,0.25384615384615383
scoap_co_bin_3_pct,False,0.271740789529854,0.6537709705436506,0.5029013539651838,0.4516834657717488,1,0.5029013539651838,1.0,0.3
log_net_count,False,0.35664632251552214,0.5361167371220856,0.5029013539651838,0.4487119739177517,1,0.5029013539651838,1.0,0.25384615384615383
rent_sample_count,False,0.2139892450390306,0.7141025641025641,0.5029013539651838,0.44681132849649796,1,0.5029013539651838,1.0,0.1423076923076923
math_op_ast_count,False,0.24111248606810493,0.6743589743589743,0.5029013539651838,0.445106530549325,1,0.5029013539651838,1.0,0.023076923076923078
scoap_co_bin_1_pct,False,0.1960204796824989,0.7243589743589743,0.5029013539651838,0.4423151276758023,1,0.5029013539651838,1.0,0.17307692307692307
case_count,False,0.19660766514335287,0.6705128205128205,0.5029013539651838,0.4237332072870327,1,0.5029013539651838,1.0,0.011538461538461539
log_node_count,False,0.29577474212194005,0.5386203594829954,0.5029013539651838,0.4221960305669582,1,0.5029013539651838,1.0,0.18076923076923077
logic_depth_ltp_delta,False,0.18905401422748153,0.6692307692307692,0.5029013539651838,0.41988534642617265,1,0.5029013539651838,1.0,0.007692307692307693
rent_retained_sample_ratio,False,0.3517225065913337,0.45148326360048757,0.5029013539651838,0.41687454101930754,1,0.5029013539651838,1.0,0.1346153846153846
timing_risk_score,False,0.15287870968785566,0.6732340809883511,0.5029013539651838,0.4050076184984947,1,0.5029013539651838,1.0,0.4153846153846154
log_edge_count,False,0.2259193274705597,0.5730417711856567,0.5029013539651838,0.4028085880697685,1,0.5029013539651838,1.0,0.23461538461538461
laplacian_spectral_entropy,False,0.21963757326125088,0.5103574136818639,0.5029013539651838,0.3780422735492521,1,0.5029013539651838,1.0,0.3384615384615385
ltp_noff,False,0.0,0.001282051282051282,0.5029013539651838,0.10102898874175471,2,0.5029013539651838,0.0,0.0038461538461538464
rtl_instance_count_est,False,0.0,0.001282051282051282,0.5029013539651838,0.10102898874175471,2,0.5029013539651838,0.0,0.0038461538461538464
utilization,False,0.0,0.001282051282051282,0.5029013539651838,0.10102898874175471,2,0.5029013539651838,0.0,0.0038461538461538464
