method,method_label,benchmark,problem,candidate_id,generation,is_front,line_count,operator_pressure_score,timing_risk_score,control_pipeline_ratio,pipeline_event_count,control_count,timing_risk_entropy,unique_identifier_count,timing_risk_cell,operator_timing_cell,control_pipeline_cell,code_file_path
fused_rtl_state_pipeline_qd,T63 state/pipeline,RTLLM,Prob045_alu,fe7d6a5f-21e4-4537-8e94-9a53f3360654,2,false,114.000000,28.000000,51.400000,4.000000,0.000000,3.000000,1.954313,52.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen2/Prob045_alu_sample1_single_thought_operator/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,RTLLM,Prob045_alu,0805b4d1-8231-4363-b114-e04da6208442,3,false,133.000000,33.000000,58.600000,5.000000,0.000000,4.000000,2.081959,55.000000,"2,1","1,1","2,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample12_single_thought_operator/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,RTLLM,Prob045_alu,09edca4b-f35e-4b22-85f8-4f28f2b9eabf,3,false,83.000000,30.000000,55.400000,4.000000,0.000000,3.000000,1.971128,49.000000,"0,1","0,1","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen2/Prob045_alu_sample8_single_thought_operator/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,RTLLM,Prob045_alu,1bfda5ff-0b3e-449a-9e2f-f20d8dbccfa9,3,false,84.000000,32.000000,53.100000,4.000000,0.000000,3.000000,2.044110,51.000000,"0,0","1,0","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample6_single_thought_operator/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,RTLLM,Prob045_alu,2190bc65-fd11-4b06-b413-a81cf0d9f792,3,false,93.000000,32.000000,55.400000,4.000000,0.000000,3.000000,2.000196,51.000000,"0,1","1,1","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample8_single_thought_operator/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,RTLLM,Prob045_alu,5ae3dc2a-be17-4d8f-b959-d7288bd393fa,3,false,95.000000,28.000000,48.100000,2.000000,0.000000,1.000000,1.879308,53.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample4_single_thought_operator/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,RTLLM,Prob045_alu,c62282ad-b8e4-4180-b01c-628d75ecc397,3,false,85.000000,33.000000,60.250000,4.000000,0.000000,3.000000,1.992410,52.000000,"0,2","1,2","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample2_single_thought_operator/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,RTLLM,Prob045_alu,ce2463c7-c003-4339-baab-2cd16134a479,3,false,111.000000,37.000000,64.750000,5.000000,0.000000,4.000000,2.078519,51.000000,"2,2","2,2","2,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample3_single_thought_operator/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,RTLLM,Prob045_alu,e77edd93-01cc-47e6-8093-b53f486a2c52,3,false,84.000000,32.000000,53.100000,4.000000,0.000000,3.000000,2.044110,51.000000,"0,0","1,0","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample6_single_thought_operator/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,RTLLM,Prob045_alu,e7c9ccf3-a533-4b91-993c-539eea94257d,3,false,90.000000,49.000000,66.400000,6.000000,0.000000,5.000000,2.021763,48.000000,"2,2","3,2","2,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample9_single_thought_operator/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,RTLLM,Prob045_alu,b6db1c1f-b401-4d91-91f9-8d929819fb21,0,true,95.000000,52.000000,69.050000,5.000000,0.000000,4.000000,1.996175,52.000000,"2,2","3,2","2,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample3_initial/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,RTLLM,Prob045_alu,bbc0462d-2170-4b9a-95ba-c3b8df346a8a,0,false,117.000000,33.000000,62.600000,7.000000,0.000000,6.000000,2.125681,51.000000,"3,2","1,2","3,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample4_initial/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,RTLLM,Prob045_alu,c9fea98e-45bb-49a6-899f-a536844300fd,0,false,124.000000,50.000000,84.500000,8.000000,0.000000,7.000000,2.210208,53.000000,"3,3","3,3","3,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample9_initial/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,RTLLM,Prob045_alu,cd9552f5-d751-4f5e-af91-b4a894a13543,0,false,122.000000,37.000000,66.100000,8.000000,0.000000,7.000000,2.168558,54.000000,"3,2","2,2","3,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample2_initial/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,RTLLM,Prob045_alu,4650bc3f-ff3b-41f0-a9f2-1a986112145a,1,false,101.000000,30.000000,55.250000,4.000000,0.000000,3.000000,1.988147,51.000000,"0,1","0,1","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen1/Prob045_alu_sample6_single_thought_operator/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,RTLLM,Prob045_alu,7fe20b8c-b134-46c0-8ba4-d5cfec2b1aae,1,false,109.000000,28.000000,50.950000,4.000000,0.000000,3.000000,2.010034,51.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen1/Prob045_alu_sample1_single_thought_operator/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,RTLLM,Prob045_alu,036cf208-36bc-425e-8b9c-3b7de9a39c6b,2,true,80.000000,70.000000,101.250000,8.000000,0.000000,7.000000,2.151786,54.000000,"3,3","3,3","3,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen2/Prob045_alu_sample8_single_thought_operator/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,RTLLM,Prob045_alu,896e9661-6867-43c4-8e0e-f9a215afb29c,2,false,125.000000,43.000000,53.800000,2.000000,0.000000,1.000000,1.813955,58.000000,"0,0","2,0","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen2/Prob045_alu_sample4_single_thought_operator/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,RTLLM,Prob045_alu,282e4a75-f4bf-487e-8534-b29b24db8b67,3,false,101.000000,30.000000,55.250000,4.000000,0.000000,3.000000,1.988147,51.000000,"0,1","0,1","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen1/Prob045_alu_sample6_single_thought_operator/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,RTLLM,Prob045_alu,2e298988-6fb8-461f-83c9-4e1fc6c05392,3,false,101.000000,30.000000,55.250000,4.000000,0.000000,3.000000,1.988147,51.000000,"0,1","0,1","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen1/Prob045_alu_sample6_single_thought_operator/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,RTLLM,Prob045_alu,4164f101-ab0a-4eca-8678-caed06af7097,3,false,101.000000,30.000000,55.250000,4.000000,0.000000,3.000000,1.988147,51.000000,"0,1","0,1","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen1/Prob045_alu_sample6_single_thought_operator/code.sv
classic_revolution,Classic,RTLLM,Prob049_signal_generator,c5325a46-f7c0-404f-8381-37013b8ae175,0,true,35.000000,13.000000,18.350000,0.454545,10.000000,4.000000,1.773912,13.000000,"0,1","1,1","0,2",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen0/Prob049_signal_generator_sample11_initial/code.sv
classic_revolution,Classic,RTLLM,Prob049_signal_generator,e2ae6cb7-487d-452e-a19c-f4a1f0a23094,1,false,29.000000,11.000000,17.200000,0.555556,8.000000,4.000000,1.823068,14.000000,"2,0","0,0","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen1/Prob049_signal_generator_sample2_M-S/code.sv
classic_revolution,Classic,RTLLM,Prob049_signal_generator,9135b55f-efc6-4acd-a3ac-b19363b93dd6,2,true,30.000000,15.000000,22.300000,0.500000,9.000000,4.000000,1.717522,11.000000,"1,2","3,2","0,1",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample8_C-F/code.sv
classic_revolution,Classic,RTLLM,Prob049_signal_generator,1cad94e2-1615-4717-9622-4937b50fca12,3,false,32.000000,14.000000,23.700000,0.625000,7.000000,4.000000,1.918296,11.000000,"3,3","2,3","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample9_M-I/code.sv
classic_revolution,Classic,RTLLM,Prob049_signal_generator,6280b433-329a-459d-a9f8-b32b09619f2d,3,true,25.000000,15.000000,22.550000,0.625000,7.000000,4.000000,2.127478,14.000000,"3,3","3,3","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample3_M-I/code.sv
code_thought_front_slot_qd,T51 code-thought,RTLLM,Prob049_signal_generator,f42ff7b6-872c-41c0-b660-180e6847fbb7,0,true,34.000000,13.000000,18.350000,0.454545,10.000000,4.000000,1.773912,14.000000,"0,1","1,1","0,2",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen0/Prob049_signal_generator_sample2_initial/code.sv
code_thought_front_slot_qd,T51 code-thought,RTLLM,Prob049_signal_generator,1a71e058-33cb-4c95-98d3-3755c1af8b8d,3,true,28.000000,11.000000,17.200000,0.555556,8.000000,4.000000,1.823068,12.000000,"2,0","0,0","0,0",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample1_single_thought_operator/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,RTLLM,Prob049_signal_generator,9e15476b-df1a-4c60-aad2-082e34e131e5,0,true,33.000000,13.000000,18.800000,0.454545,10.000000,4.000000,1.727397,13.000000,"0,2","1,2","0,2",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen0/Prob049_signal_generator_sample1_initial/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,RTLLM,Prob049_signal_generator,62b0c0a0-bfb5-494c-a46d-c456b686d4f1,3,true,30.000000,13.000000,18.800000,0.454545,10.000000,4.000000,1.727397,12.000000,"0,2","1,2","0,2",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen3/Prob049_signal_generator_sample11_single_thought_operator/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,RTLLM,Prob049_signal_generator,5fedc2a2-222c-47f1-88e1-623eabda44b1,0,true,35.000000,13.000000,18.350000,0.454545,10.000000,4.000000,1.773912,13.000000,"0,1","1,1","0,2",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen0/Prob049_signal_generator_sample1_initial/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,RTLLM,Prob049_signal_generator,73855772-23d4-4bd6-8b44-b13bc4a56bf7,2,true,28.000000,11.000000,17.200000,0.555556,8.000000,4.000000,1.823068,12.000000,"2,0","0,0","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen2/Prob049_signal_generator_sample9_single_thought_operator/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob098_circuit7,31b313f3-6fae-46a3-86c9-282c5ce12f38,0,true,14.000000,3.000000,2.450000,0.333333,2.000000,0.000000,1.370951,6.000000,"0,2","0,2","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob098_circuit7/Gen0/Prob098_circuit7_sample7_initial/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob098_circuit7,ce491ee4-7dac-471c-a0fb-b1908a2e4efd,0,false,11.000000,3.000000,2.300000,0.333333,2.000000,0.000000,1.500000,5.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob098_circuit7/Gen0/Prob098_circuit7_sample11_initial/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob098_circuit7,3b8e9c3a-38b8-4720-be23-2923fead63d9,0,false,10.000000,3.000000,2.300000,0.333333,2.000000,0.000000,1.500000,5.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob098_circuit7/Gen0/Prob098_circuit7_sample2_initial/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob098_circuit7,cf4a9bd2-2bb2-45e0-81f8-723ebb7d8a40,0,true,13.000000,3.000000,2.450000,0.333333,2.000000,0.000000,1.370951,6.000000,"0,2","0,2","0,0",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob098_circuit7/Gen0/Prob098_circuit7_sample10_initial/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,VerilogEval-Spec-to-RTL,Prob098_circuit7,c0c6e289-38a4-4f92-b2e4-386bc1fcd698,0,false,9.000000,3.000000,2.300000,0.333333,2.000000,0.000000,1.500000,5.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob098_circuit7/Gen0/Prob098_circuit7_sample1_initial/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,VerilogEval-Spec-to-RTL,Prob098_circuit7,b4738f99-f367-4d2a-8504-8bf051264f1f,2,true,11.000000,3.000000,2.450000,0.333333,2.000000,0.000000,1.370951,6.000000,"0,2","0,2","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob098_circuit7/Gen2/Prob098_circuit7_sample4_single_thought_operator/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,VerilogEval-Spec-to-RTL,Prob098_circuit7,1761c990-5d88-43b0-8866-b7a4995c66fc,0,false,9.000000,3.000000,2.300000,0.333333,2.000000,0.000000,1.500000,5.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob098_circuit7/Gen0/Prob098_circuit7_sample1_initial/code.sv
fused_rtl_operator_timing_qd,T64 operator/timing,VerilogEval-Spec-to-RTL,Prob098_circuit7,dbd3fe4c-6f0c-4b1a-89de-efa873e22663,1,true,7.000000,3.000000,2.450000,0.333333,2.000000,0.000000,1.370951,6.000000,"0,2","0,2","0,0",/workspace/exp/useful_bd_push/t64_fused_operator_timing_20260623_144117_UTC/hard_tuning/fused_rtl_operator_timing_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob098_circuit7/Gen1/Prob098_circuit7_sample6_single_thought_operator/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,13357455-3e09-4941-b1f1-24c22c7097da,0,true,9.000000,14.000000,15.050000,1.000000,0.000000,0.000000,1.000000,3.000000,"0,3","3,3","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample1_initial/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,a5f9164e-ca9e-403e-b0a5-e756e1878b8b,0,false,8.000000,8.000000,8.750000,1.000000,0.000000,0.000000,0.991076,7.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample8_initial/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,e9ff14cb-b10e-4f7f-a40d-0df6606d1a58,0,false,15.000000,12.000000,12.750000,1.000000,0.000000,0.000000,0.994030,7.000000,"0,2","2,2","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample6_initial/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,4081915c-ffbe-4887-ba91-1cd18e602974,3,false,6.000000,0.000000,0.300000,1.000000,0.000000,0.000000,0.000000,5.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen3/Prob116_m2014_q3_sample1_M-E/code.sv
classic_revolution,Classic,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,f70224ea-14bd-4d54-8e5c-741e9b274e8b,3,true,11.000000,3.000000,6.950000,2.000000,0.000000,1.000000,1.370951,13.000000,"3,0","0,0","3,0",/workspace/exp/useful_bd_push/t47_t26_contract_probe_20260622_203146_UTC/hard_tuning/classic_revolution/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen3/Prob116_m2014_q3_sample2_M-E/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,56597094-0c77-44c8-a8c1-489bc32f4caa,0,false,7.000000,12.000000,12.900000,1.000000,0.000000,0.000000,1.000000,3.000000,"0,2","2,2","0,0",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample10_initial/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,7c5e178a-2f92-4e3b-b334-ee453516deff,0,false,13.000000,14.000000,14.750000,1.000000,0.000000,0.000000,0.979869,7.000000,"0,3","3,3","0,0",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample12_initial/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,f1511fed-daf5-4cbd-87a6-d35e51695fbd,0,true,7.000000,10.000000,10.900000,1.000000,0.000000,0.000000,0.994030,3.000000,"0,1","1,1","0,0",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample1_initial/code.sv
code_thought_front_slot_qd,T51 code-thought,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,faed92d7-de89-4c36-b9b0-f8d94a7893e9,0,false,9.000000,8.000000,8.750000,1.000000,0.000000,0.000000,0.991076,3.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t51_code_thought_front_slot_20260623_030540_UTC/hard_tuning/code_thought_front_slot_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample7_initial/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,377e3fdf-af40-4f1f-928b-cc5081224570,0,false,7.000000,8.000000,8.750000,1.000000,0.000000,0.000000,0.991076,3.000000,"0,0","0,0","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample3_initial/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,5cb697ea-f12f-4812-a194-4883287fa10e,0,false,9.000000,9.000000,6.900000,1.000000,0.000000,0.000000,1.000000,5.000000,"0,0","1,0","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample7_initial/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,6ad0ce58-21b2-46ed-b904-d85992d7e29f,0,true,12.000000,10.000000,10.750000,1.000000,0.000000,0.000000,1.000000,7.000000,"0,1","1,1","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample8_initial/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,2d73661f-ffd8-4c8c-bf7d-07ba3410e75c,2,false,3.000000,14.000000,15.050000,1.000000,0.000000,0.000000,1.000000,3.000000,"0,3","3,3","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen2/Prob116_m2014_q3_sample5_single_thought_operator/code.sv
fused_rtl_state_pipeline_qd,T63 state/pipeline,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,d6d9cfb8-3a6d-4e6c-94d8-9a208a6c7128,2,false,3.000000,14.000000,15.050000,1.000000,0.000000,0.000000,1.000000,3.000000,"0,3","3,3","0,0",/workspace/exp/useful_bd_push/t63_fused_rtl_native_20260623_133903_UTC/hard_tuning/fused_rtl_state_pipeline_qd/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen2/Prob116_m2014_q3_sample6_single_thought_operator/code.sv
