seed,problem,metric,classic,treatment,delta,status
1001,Prob019_sub_64bit,valid_ppa_sample_yield,0.9583333333333334,0.9166666666666666,-0.04166666666666674,paired
1001,Prob020_JC_counter,valid_ppa_sample_yield,0.875,0.9375,0.0625,paired
1001,Prob021_counter_12,valid_ppa_sample_yield,0.9583333333333334,1.0,0.04166666666666663,paired
1001,Prob022_ring_counter,valid_ppa_sample_yield,0.0,0.0,0.0,paired
1001,Prob023_up_down_counter,valid_ppa_sample_yield,0.7916666666666666,0.7291666666666666,-0.0625,paired
1001,Prob024_fsm,valid_ppa_sample_yield,0.20833333333333334,0.2708333333333333,0.06249999999999997,paired
1001,Prob025_sequence_detector,valid_ppa_sample_yield,0.125,0.16666666666666666,0.04166666666666666,paired
1001,Prob026_asyn_fifo,valid_ppa_sample_yield,0.0,0.0,0.0,paired
1001,Prob027_LIFObuffer,valid_ppa_sample_yield,0.8125,0.625,-0.1875,paired
1001,Prob028_LFSR,valid_ppa_sample_yield,0.0,0.0,0.0,paired
1001,Prob029_barrel_shifter,valid_ppa_sample_yield,0.020833333333333332,0.020833333333333332,0.0,paired
1001,Prob030_right_shifter,valid_ppa_sample_yield,0.7083333333333334,0.75,0.04166666666666663,paired
1001,Prob031_freq_div,valid_ppa_sample_yield,0.3333333333333333,0.3541666666666667,0.02083333333333337,paired
1001,Prob032_freq_divbyeven,valid_ppa_sample_yield,0.0,0.0,0.0,paired
1001,Prob033_freq_divbyfrac,valid_ppa_sample_yield,0.0,0.0,0.0,paired
1001,Prob034_freq_divbyodd,valid_ppa_sample_yield,0.0,0.0,0.0,paired
1001,Prob035_calendar,valid_ppa_sample_yield,0.3958333333333333,0.4791666666666667,0.08333333333333337,paired
1001,Prob036_edge_detect,valid_ppa_sample_yield,0.5416666666666666,0.625,0.08333333333333337,paired
1001,Prob037_parallel2serial,valid_ppa_sample_yield,0.22916666666666666,0.375,0.14583333333333334,paired
1001,Prob038_pulse_detect,valid_ppa_sample_yield,0.020833333333333332,0.0,-0.020833333333333332,paired
1001,Prob039_serial2parallel,valid_ppa_sample_yield,0.0,0.0,0.0,paired
1001,Prob041_traffic_light,valid_ppa_sample_yield,0.2916666666666667,0.4791666666666667,0.1875,paired
1001,Prob042_width_8to16,valid_ppa_sample_yield,0.0,0.0,0.0,paired
1001,Prob043_RAM,valid_ppa_sample_yield,0.8541666666666666,0.7916666666666666,-0.0625,paired
1001,Prob044_ROM,valid_ppa_sample_yield,0.6041666666666666,0.3958333333333333,-0.20833333333333331,paired
1001,Prob045_alu,valid_ppa_sample_yield,0.6875,0.5833333333333334,-0.10416666666666663,paired
1001,Prob046_clkgenerator,valid_ppa_sample_yield,0.0,0.0,0.0,paired
1001,Prob047_instr_reg,valid_ppa_sample_yield,0.7083333333333334,0.8333333333333334,0.125,paired
1001,Prob048_pe,valid_ppa_sample_yield,0.4375,0.4375,0.0,paired
1001,Prob049_signal_generator,valid_ppa_sample_yield,0.5833333333333334,0.5625,-0.02083333333333337,paired
1001,Prob050_square_wave,valid_ppa_sample_yield,0.9375,0.9375,0.0,paired
1001,Prob001_accu,best_normalized_ppa,0.08895071415381939,0.07583123348604481,-0.013119480667774575,paired
1001,Prob002_adder_16bit,best_normalized_ppa,0.3999021508354103,0.3999021508354103,0.0,paired
1001,Prob003_adder_32bit,best_normalized_ppa,0.5578876849662902,0.5578876849662902,0.0,paired
1001,Prob004_adder_8bit,best_normalized_ppa,0.38154412826809186,0.38154412826809186,0.0,paired
1001,Prob005_adder_bcd,best_normalized_ppa,0.3969830757910228,0.3969830757910228,0.0,paired
1001,Prob007_comparator_3bit,best_normalized_ppa,0.32995582738702006,0.3500801503068098,0.020124322919789717,paired
1001,Prob008_comparator_4bit,best_normalized_ppa,0.4526954545454546,0.4526954545454546,0.0,paired
1001,Prob009_div_16bit,best_normalized_ppa,0.558034130710187,0.561338251732618,0.003304121022430939,paired
1001,Prob010_radix2_div,best_normalized_ppa,-0.9657609635022366,,,missing_metric_counted_as_loss
1001,Prob011_multi_16bit,best_normalized_ppa,0.3369591603529898,0.29000230461210497,-0.04695685574088482,paired
1001,Prob012_multi_8bit,best_normalized_ppa,0.4607810030249317,0.4607810030249317,0.0,paired
1001,Prob014_multi_pipe_4bit,best_normalized_ppa,,,,missing_metric_counted_as_loss
1001,Prob015_multi_pipe_8bit,best_normalized_ppa,0.07168927650369183,0.05279453299055512,-0.018894743513136712,paired
1001,Prob016_fixed_point_adder,best_normalized_ppa,,,,missing_metric_counted_as_loss
1001,Prob017_fixed_point_substractor,best_normalized_ppa,,,,missing_metric_counted_as_loss
1001,Prob019_sub_64bit,best_normalized_ppa,0.48228021147642647,0.4822883020913132,8.090614886713254e-06,paired
1001,Prob020_JC_counter,best_normalized_ppa,-0.0,-0.0,0.0,paired
1001,Prob021_counter_12,best_normalized_ppa,0.33055634223858527,0.33055634223858527,0.0,paired
1001,Prob022_ring_counter,best_normalized_ppa,,,,missing_metric_counted_as_loss
1001,Prob023_up_down_counter,best_normalized_ppa,0.18733071991917427,-0.048317271780958994,-0.23564799170013326,paired
1001,Prob024_fsm,best_normalized_ppa,0.6834970284641851,0.6316181837138983,-0.05187884475028681,paired
1001,Prob025_sequence_detector,best_normalized_ppa,0.25239645505516367,-0.18407487791644053,-0.43647133297160423,paired
1001,Prob026_asyn_fifo,best_normalized_ppa,,,,missing_metric_counted_as_loss
1001,Prob027_LIFObuffer,best_normalized_ppa,0.19447570749843238,0.21056930686483452,0.016093599366402145,paired
1001,Prob028_LFSR,best_normalized_ppa,,,,missing_metric_counted_as_loss
1001,Prob029_barrel_shifter,best_normalized_ppa,0.3355249042145594,0.3355249042145594,0.0,paired
1001,Prob030_right_shifter,best_normalized_ppa,-0.0,-0.0,0.0,paired
1001,Prob031_freq_div,best_normalized_ppa,0.2143904619970194,0.2223904619970194,0.008000000000000007,paired
1001,Prob032_freq_divbyeven,best_normalized_ppa,,,,missing_metric_counted_as_loss
1001,Prob033_freq_divbyfrac,best_normalized_ppa,,,,missing_metric_counted_as_loss
1001,Prob034_freq_divbyodd,best_normalized_ppa,,,,missing_metric_counted_as_loss
1001,Prob035_calendar,best_normalized_ppa,0.02338218818936739,0.02338218818936739,0.0,paired
1001,Prob036_edge_detect,best_normalized_ppa,0.0017636684303351015,0.28587263365385135,0.28410896522351625,paired
1001,Prob037_parallel2serial,best_normalized_ppa,0.06325075627503886,0.468610906712452,0.40536015043741314,paired
1001,Prob038_pulse_detect,best_normalized_ppa,0.27891446433645917,,,missing_metric_counted_as_loss
1001,Prob039_serial2parallel,best_normalized_ppa,,,,missing_metric_counted_as_loss
1001,Prob041_traffic_light,best_normalized_ppa,0.4063471314451706,0.42087509077705154,0.014527959331880946,paired
1001,Prob042_width_8to16,best_normalized_ppa,,,,missing_metric_counted_as_loss
1001,Prob043_RAM,best_normalized_ppa,0.44449010410240736,0.44449010410240736,0.0,paired
1001,Prob044_ROM,best_normalized_ppa,0.32943089430894307,0.32943089430894307,0.0,paired
1001,Prob045_alu,best_normalized_ppa,0.40885721795124513,0.41209169459228595,0.0032344766410408177,paired
1001,Prob046_clkgenerator,best_normalized_ppa,,,,missing_metric_counted_as_loss
1001,Prob047_instr_reg,best_normalized_ppa,-0.01637244044904785,-0.0,0.01637244044904785,paired
1001,Prob048_pe,best_normalized_ppa,0.015005149523799792,0.006579168080201192,-0.008425981443598601,paired
1001,Prob049_signal_generator,best_normalized_ppa,0.23477469440256318,0.25984938304829974,0.02507468864573656,paired
1001,Prob050_square_wave,best_normalized_ppa,0.22608217376019232,0.2811531090168861,0.05507093525669379,paired
1002,Prob001_accu,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob002_adder_16bit,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob003_adder_32bit,unconditional_valid_ppa_repair_rate_all_50,0.020833333333333332,0.0,-0.020833333333333332,paired
1002,Prob004_adder_8bit,unconditional_valid_ppa_repair_rate_all_50,0.16666666666666666,0.16666666666666666,0.0,paired
1002,Prob005_adder_bcd,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob006_adder_pipe_64bit,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob007_comparator_3bit,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob008_comparator_4bit,unconditional_valid_ppa_repair_rate_all_50,0.020833333333333332,0.041666666666666664,0.020833333333333332,paired
1002,Prob009_div_16bit,unconditional_valid_ppa_repair_rate_all_50,0.020833333333333332,0.0,-0.020833333333333332,paired
1002,Prob010_radix2_div,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob011_multi_16bit,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob012_multi_8bit,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob013_multi_booth_8bit,unconditional_valid_ppa_repair_rate_all_50,0.020833333333333332,0.0,-0.020833333333333332,paired
1002,Prob014_multi_pipe_4bit,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob015_multi_pipe_8bit,unconditional_valid_ppa_repair_rate_all_50,0.0625,0.08333333333333333,0.02083333333333333,paired
1002,Prob016_fixed_point_adder,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob017_fixed_point_substractor,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob018_float_multi,unconditional_valid_ppa_repair_rate_all_50,0.041666666666666664,0.0,-0.041666666666666664,paired
1002,Prob019_sub_64bit,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob020_JC_counter,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob021_counter_12,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob022_ring_counter,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob023_up_down_counter,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob024_fsm,unconditional_valid_ppa_repair_rate_all_50,0.08333333333333333,0.16666666666666666,0.08333333333333333,paired
1002,Prob025_sequence_detector,unconditional_valid_ppa_repair_rate_all_50,0.08333333333333333,0.16666666666666666,0.08333333333333333,paired
1002,Prob026_asyn_fifo,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob027_LIFObuffer,unconditional_valid_ppa_repair_rate_all_50,0.08333333333333333,0.041666666666666664,-0.041666666666666664,paired
1002,Prob028_LFSR,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob029_barrel_shifter,unconditional_valid_ppa_repair_rate_all_50,0.0,0.020833333333333332,0.020833333333333332,paired
1002,Prob030_right_shifter,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob031_freq_div,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob032_freq_divbyeven,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob033_freq_divbyfrac,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob034_freq_divbyodd,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob035_calendar,unconditional_valid_ppa_repair_rate_all_50,0.0,0.020833333333333332,0.020833333333333332,paired
1002,Prob036_edge_detect,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob037_parallel2serial,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob038_pulse_detect,unconditional_valid_ppa_repair_rate_all_50,0.020833333333333332,0.020833333333333332,0.0,paired
1002,Prob039_serial2parallel,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob040_synchronizer,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob041_traffic_light,unconditional_valid_ppa_repair_rate_all_50,0.125,0.0625,-0.0625,paired
1002,Prob042_width_8to16,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob043_RAM,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob044_ROM,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob045_alu,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob046_clkgenerator,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob047_instr_reg,unconditional_valid_ppa_repair_rate_all_50,0.0,0.020833333333333332,0.020833333333333332,paired
1002,Prob048_pe,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob049_signal_generator,unconditional_valid_ppa_repair_rate_all_50,0.020833333333333332,0.020833333333333332,0.0,paired
1002,Prob050_square_wave,unconditional_valid_ppa_repair_rate_all_50,0.0,0.0,0.0,paired
1002,Prob001_accu,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob002_adder_16bit,final_hypervolume,0.2051142342841318,0.2051142342841318,0.0,paired
1002,Prob003_adder_32bit,final_hypervolume,0.6744597525026996,0.6744597525026996,0.0,paired
1002,Prob004_adder_8bit,final_hypervolume,0.1510262891809909,0.1510262891809909,0.0,paired
1002,Prob005_adder_bcd,final_hypervolume,0.19818984547461369,0.19818984547461369,0.0,paired
1002,Prob007_comparator_3bit,final_hypervolume,0.058316843556994666,0.0,-0.058316843556994666,paired
1002,Prob008_comparator_4bit,final_hypervolume,0.36161818181818184,0.36161818181818184,0.0,paired
1002,Prob009_div_16bit,final_hypervolume,0.717423772263209,0.7185497429018556,0.0011259706386466117,paired
1002,Prob010_radix2_div,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob011_multi_16bit,final_hypervolume,0.0,0.023764529859130586,0.023764529859130586,paired
1002,Prob012_multi_8bit,final_hypervolume,0.3865685457602981,0.3865685457602981,0.0,paired
1002,Prob014_multi_pipe_4bit,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob015_multi_pipe_8bit,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob016_fixed_point_adder,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob017_fixed_point_substractor,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob019_sub_64bit,final_hypervolume,0.4499369557400372,0.4499479386520332,1.0982911995971456e-05,paired
1002,Prob020_JC_counter,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob021_counter_12,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob022_ring_counter,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob023_up_down_counter,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob024_fsm,final_hypervolume,0.3406318423522052,0.3406318423522052,0.0,paired
1002,Prob025_sequence_detector,final_hypervolume,0.0,0.01413599109004198,0.01413599109004198,paired
1002,Prob026_asyn_fifo,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob027_LIFObuffer,final_hypervolume,0.009728898666566784,0.009409616413072638,-0.0003192822534941464,paired
1002,Prob028_LFSR,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob029_barrel_shifter,final_hypervolume,0.0,0.11956768837803321,0.11956768837803321,paired
1002,Prob030_right_shifter,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob031_freq_div,final_hypervolume,0.08355290611028317,0.08355290611028317,0.0,paired
1002,Prob032_freq_divbyeven,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob033_freq_divbyfrac,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob034_freq_divbyodd,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob035_calendar,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob036_edge_detect,final_hypervolume,0.3558897243107769,0.3558897243107769,0.0,paired
1002,Prob037_parallel2serial,final_hypervolume,0.00030087482626114004,0.011871474123129753,0.011570599296868612,paired
1002,Prob038_pulse_detect,final_hypervolume,0.0210287013356067,0.0210287013356067,0.0,paired
1002,Prob039_serial2parallel,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob041_traffic_light,final_hypervolume,0.31010021786492376,0.36208896151053016,0.051988743645606406,paired
1002,Prob042_width_8to16,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob043_RAM,final_hypervolume,0.08880688787050647,0.10819906248966808,0.01939217461916161,paired
1002,Prob044_ROM,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob045_alu,final_hypervolume,0.24258132071752414,0.21485934949733887,-0.02772197122018527,paired
1002,Prob046_clkgenerator,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob047_instr_reg,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob048_pe,final_hypervolume,0.0,0.0,0.0,paired
1002,Prob049_signal_generator,final_hypervolume,0.019289960765283568,0.016980166495904343,-0.0023097942693792242,paired
1002,Prob050_square_wave,final_hypervolume,0.003051209829766131,0.007144558228149557,0.004093348398383426,paired
1002,Prob001_accu,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob002_adder_16bit,hypervolume_auc,0.205114234284,0.205114234284,0.0,paired
1002,Prob003_adder_32bit,hypervolume_auc,0.674459752503,0.674459752503,0.0,paired
1002,Prob004_adder_8bit,hypervolume_auc,0.135923660262,0.135923660262,0.0,paired
1002,Prob005_adder_bcd,hypervolume_auc,0.198189845475,0.198189845475,0.0,paired
1002,Prob007_comparator_3bit,hypervolume_auc,0.0524851592013,0.0,-0.0524851592013,paired
1002,Prob008_comparator_4bit,hypervolume_auc,0.358549696969,0.346434090909,-0.012115606060000006,paired
1002,Prob009_div_16bit,hypervolume_auc,0.712019655712,0.71030523586,-0.0017144198519999376,paired
1002,Prob010_radix2_div,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob011_multi_16bit,hypervolume_auc,0.0,0.00295710720768,0.00295710720768,paired
1002,Prob012_multi_8bit,hypervolume_auc,0.341208977835,0.347911691184,0.006702713349000022,paired
1002,Prob014_multi_pipe_4bit,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob015_multi_pipe_8bit,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob016_fixed_point_adder,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob017_fixed_point_substractor,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob019_sub_64bit,hypervolume_auc,0.404943260166,0.299707049388,-0.105236210778,paired
1002,Prob020_JC_counter,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob021_counter_12,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob022_ring_counter,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob023_up_down_counter,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob024_fsm,hypervolume_auc,0.181457616515,0.180825774163,-0.000631842352000006,paired
1002,Prob025_sequence_detector,hypervolume_auc,0.0,0.00989519376301,0.00989519376301,paired
1002,Prob026_asyn_fifo,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob027_LIFObuffer,hypervolume_auc,0.00728976645117,0.00628873471921,-0.0010010317319599999,paired
1002,Prob028_LFSR,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob029_barrel_shifter,hypervolume_auc,0.0,0.0358703065133,0.0358703065133,paired
1002,Prob030_right_shifter,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob031_freq_div,hypervolume_auc,0.0634086438152,0.0706956780924,0.007287034277199997,paired
1002,Prob032_freq_divbyeven,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob033_freq_divbyfrac,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob034_freq_divbyodd,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob035_calendar,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob036_edge_detect,hypervolume_auc,0.171985519354,0.32030075188,0.148315232526,paired
1002,Prob037_parallel2serial,hypervolume_auc,7.65268579836e-05,0.00118714741231,0.0011106205543264002,paired
1002,Prob038_pulse_detect,hypervolume_auc,0.0147200909349,0.00210287013356,-0.01261722080134,paired
1002,Prob039_serial2parallel,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob041_traffic_light,hypervolume_auc,0.202414887436,0.239358750908,0.03694386347199999,paired
1002,Prob042_width_8to16,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob043_RAM,hypervolume_auc,0.0780030529968,0.0977468705975,0.019743817600699987,paired
1002,Prob044_ROM,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob045_alu,hypervolume_auc,0.198897670018,0.203067220185,0.004169550167000019,paired
1002,Prob046_clkgenerator,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob047_instr_reg,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob048_pe,hypervolume_auc,0.0,0.0,0.0,paired
1002,Prob049_signal_generator,hypervolume_auc,0.0124531816356,0.0154938456697,0.003040664034099999,paired
1002,Prob050_square_wave,hypervolume_auc,0.00267518044933,0.00393828104434,0.0012631005950099997,paired
1002,Prob001_accu,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob002_adder_16bit,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob003_adder_32bit,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob004_adder_8bit,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob005_adder_bcd,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob006_adder_pipe_64bit,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob007_comparator_3bit,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob008_comparator_4bit,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob009_div_16bit,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob010_radix2_div,rtl_simulation_functionality_50,0.0,0.0,0.0,paired
1002,Prob011_multi_16bit,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob012_multi_8bit,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob013_multi_booth_8bit,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob014_multi_pipe_4bit,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob015_multi_pipe_8bit,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob016_fixed_point_adder,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob017_fixed_point_substractor,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob018_float_multi,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob019_sub_64bit,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob020_JC_counter,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob021_counter_12,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob022_ring_counter,rtl_simulation_functionality_50,0.0,0.0,0.0,paired
1002,Prob023_up_down_counter,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob024_fsm,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob025_sequence_detector,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob026_asyn_fifo,rtl_simulation_functionality_50,0.0,0.0,0.0,paired
1002,Prob027_LIFObuffer,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob028_LFSR,rtl_simulation_functionality_50,0.0,0.0,0.0,paired
1002,Prob029_barrel_shifter,rtl_simulation_functionality_50,0.0,1.0,1.0,paired
1002,Prob030_right_shifter,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob031_freq_div,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob032_freq_divbyeven,rtl_simulation_functionality_50,1.0,0.0,-1.0,paired
1002,Prob033_freq_divbyfrac,rtl_simulation_functionality_50,0.0,0.0,0.0,paired
1002,Prob034_freq_divbyodd,rtl_simulation_functionality_50,0.0,0.0,0.0,paired
1002,Prob035_calendar,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob036_edge_detect,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob037_parallel2serial,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob038_pulse_detect,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob039_serial2parallel,rtl_simulation_functionality_50,0.0,0.0,0.0,paired
1002,Prob040_synchronizer,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob041_traffic_light,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob042_width_8to16,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob043_RAM,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob044_ROM,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob045_alu,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob046_clkgenerator,rtl_simulation_functionality_50,0.0,0.0,0.0,paired
1002,Prob047_instr_reg,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob048_pe,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob049_signal_generator,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob050_square_wave,rtl_simulation_functionality_50,1.0,1.0,0.0,paired
1002,Prob001_accu,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob002_adder_16bit,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob003_adder_32bit,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob004_adder_8bit,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob005_adder_bcd,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob007_comparator_3bit,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob008_comparator_4bit,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob009_div_16bit,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob010_radix2_div,rtl_simulation_functionality_46,0.0,0.0,0.0,paired
1002,Prob011_multi_16bit,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob012_multi_8bit,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob014_multi_pipe_4bit,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob015_multi_pipe_8bit,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob016_fixed_point_adder,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob017_fixed_point_substractor,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob019_sub_64bit,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob020_JC_counter,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob021_counter_12,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob022_ring_counter,rtl_simulation_functionality_46,0.0,0.0,0.0,paired
1002,Prob023_up_down_counter,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob024_fsm,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob025_sequence_detector,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob026_asyn_fifo,rtl_simulation_functionality_46,0.0,0.0,0.0,paired
1002,Prob027_LIFObuffer,rtl_simulation_functionality_46,1.0,1.0,0.0,paired
1002,Prob028_LFSR,rtl_simulation_functionality_46,0.0,0.0,0.0,paired
1002,Prob029_barrel_shifter,rtl_simulation_functionality_46,0.0,1.0,1.0,paired
