seed,problem,generation,operator,status,parent_id,child_id,edit_ratio,rtl_valid,valid_ppa
1002,Prob003_adder_32bit,1,M-S,success,ff799319-a5e3-429a-9843-7722930e8839,137c7e47-76da-4bbc-9788-72cec1210117,0.76,1,1
1002,Prob003_adder_32bit,1,M-E,success,ff799319-a5e3-429a-9843-7722930e8839,77e7a2e7-f5b6-434c-8112-688386d27ff5,0.8363636363636363,1,1
1002,Prob003_adder_32bit,1,M-R,success,b6efba22-f5ba-4dfc-b808-d325d255e401,d550f5bb-6d86-4736-b233-1d9363f1f7ba,0.5287958115183246,1,1
1002,Prob003_adder_32bit,1,M-I,success,ff799319-a5e3-429a-9843-7722930e8839,fd326032-0583-4c65-90a2-af9c0fffd391,0.5135135135135135,1,1
1002,Prob003_adder_32bit,1,M-E,failed_syntax,2c3ddd44-88cb-49ec-b3e3-69b7da59958c,bda3a9b3-7c47-4002-be40-57613cf0f8fb,0.5682819383259912,0,0
1002,Prob003_adder_32bit,1,M-S,success,9221effa-bd3b-42c0-b880-96d9ea169889,eef51096-2fd9-4f3c-9211-a42f23e6bd51,0.41284403669724773,1,1
1002,Prob003_adder_32bit,2,M-R,failed_syntax,137c7e47-76da-4bbc-9788-72cec1210117,91b62cd0-246b-4bb0-b6c7-7cf4a91d25fb,0.5833333333333334,0,0
1002,Prob003_adder_32bit,2,M-S,success,ff799319-a5e3-429a-9843-7722930e8839,98af6781-b00e-4a2f-abc7-98cd4b057a0b,0.7567567567567568,1,1
1002,Prob003_adder_32bit,2,M-I,success,77e7a2e7-f5b6-434c-8112-688386d27ff5,412a7c1b-88e2-4d54-b28c-e05a78d1d5e8,0.4666666666666667,1,1
1002,Prob003_adder_32bit,2,M-I,success,eef51096-2fd9-4f3c-9211-a42f23e6bd51,faaa251a-a8b9-4473-8cc0-6a7efdedfdc8,0.8541666666666666,1,1
1002,Prob003_adder_32bit,2,M-S,success,81bb485e-df90-4874-98d9-1b8d9f1cb8b9,ab506a57-fd2e-4d5c-b1e6-f5749571d9b1,0.8157894736842105,1,1
1002,Prob003_adder_32bit,2,M-R,success,137c7e47-76da-4bbc-9788-72cec1210117,c65e3903-1206-4217-b77d-e273b5e519c5,0.7866666666666666,1,1
1002,Prob003_adder_32bit,2,M-R,success,81bb485e-df90-4874-98d9-1b8d9f1cb8b9,f44d971f-be16-46af-b95f-be2d28a95ef6,0.5683453237410072,1,1
1002,Prob003_adder_32bit,3,M-E,success,ab506a57-fd2e-4d5c-b1e6-f5749571d9b1,de58c762-dd9d-47c2-b5ae-9af2752be6d2,0.8727272727272727,1,1
1002,Prob003_adder_32bit,3,M-E,success,98af6781-b00e-4a2f-abc7-98cd4b057a0b,7f90656f-a747-4da6-bc84-7c03264701db,0.8571428571428571,1,1
1002,Prob003_adder_32bit,3,M-S,success,f44d971f-be16-46af-b95f-be2d28a95ef6,b724a004-0fcb-441e-b0fa-49f0fad01aee,0.9560439560439561,1,1
1002,Prob003_adder_32bit,3,M-I,failed_syntax,c65e3903-1206-4217-b77d-e273b5e519c5,4510b303-3f0a-4721-a38c-fd43233e80fb,0.8415841584158416,0,0
1002,Prob003_adder_32bit,3,M-R,success,c65e3903-1206-4217-b77d-e273b5e519c5,942251b0-1e2d-4132-8cc6-effedce88d13,0.1919191919191919,1,1
1002,Prob003_adder_32bit,3,M-I,success,ff799319-a5e3-429a-9843-7722930e8839,3aa0901e-9f86-4dfa-b863-50dc00c16f68,0.8615384615384616,1,1
1002,Prob003_adder_32bit,3,M-E,success,ff799319-a5e3-429a-9843-7722930e8839,e1493fc6-8e58-46cd-9c4d-fc1df8f12bb0,0.8333333333333334,1,1
1002,Prob003_adder_32bit,3,M-S,success,ff799319-a5e3-429a-9843-7722930e8839,caa92e4a-2ab0-4980-9dc2-ecaf7a27f7d7,0.7567567567567568,1,1
1002,Prob003_adder_32bit,4,M-I,success,eef51096-2fd9-4f3c-9211-a42f23e6bd51,7faa0f7f-e600-4073-b7fa-20aecc978534,0.8181818181818182,1,1
1002,Prob003_adder_32bit,4,M-I,success,137c7e47-76da-4bbc-9788-72cec1210117,d97ff537-4b68-4fb1-8374-2c1341c1c506,0.888,1,1
1002,Prob003_adder_32bit,4,M-R,success,942251b0-1e2d-4132-8cc6-effedce88d13,8c99bd1c-dba5-4881-8b5b-9a1946100737,0.14285714285714285,1,1
1002,Prob003_adder_32bit,4,M-R,success,ff799319-a5e3-429a-9843-7722930e8839,6331fd98-f091-46ff-a577-733c33600d94,0.38461538461538464,1,1
1002,Prob003_adder_32bit,5,M-S,success,eef51096-2fd9-4f3c-9211-a42f23e6bd51,51a22bb9-ab34-4cbb-80db-a6f4ff0bff98,0.16279069767441862,1,1
1002,Prob003_adder_32bit,5,M-I,success,3aa0901e-9f86-4dfa-b863-50dc00c16f68,16d5d4fd-0398-4878-a612-4429d46ad07b,0.6470588235294118,1,1
1002,Prob003_adder_32bit,5,M-S,success,3aa0901e-9f86-4dfa-b863-50dc00c16f68,0c12b5bb-abde-4bc5-b893-69e9e5d7ac53,0.9146341463414634,1,1
1002,Prob003_adder_32bit,5,M-S,success,eef51096-2fd9-4f3c-9211-a42f23e6bd51,235eb8ed-4b4b-4d57-99b1-5493deaf346e,0.7878787878787878,1,1
1002,Prob003_adder_32bit,5,M-R,success,ff799319-a5e3-429a-9843-7722930e8839,32f493bd-39d8-482d-aeda-623c60ce3f6b,0.46153846153846156,1,1
1002,Prob004_adder_8bit,2,M-S,success,86c7b56b-aa83-4085-868a-1132d492256f,d3f35b9b-15ef-49b5-a620-ec73b868470a,0.6981132075471698,1,1
1002,Prob004_adder_8bit,2,M-R,success,c1952ed5-14e3-4572-a9eb-c5254890fbb1,a906dffc-a841-408d-9d38-4b4cc0bec845,0.4838709677419355,1,1
1002,Prob004_adder_8bit,2,M-I,success,143a338f-9d60-4161-97ed-1bbf1f8b5ed8,5e27e41a-486f-4030-a87f-702c8ecc1d7c,0.5416666666666666,1,1
1002,Prob004_adder_8bit,2,M-E,success,3e18aa33-ba1d-4deb-b448-02068f96fa46,c5521f69-a796-4954-a62c-4c3d20014afa,0.7530864197530864,1,1
1002,Prob004_adder_8bit,2,M-I,success,6fc5ce7f-5e6b-4ecd-b67d-9b855d19a96a,637bf08c-e2c3-438d-8bd3-3271ee1dda04,0.5294117647058824,1,1
1002,Prob004_adder_8bit,2,M-I,success,e5000984-c72e-4f1d-a4cd-d3a9c3e41bbb,9c621d8c-9b72-466b-8f02-b696fc1953f7,0.6097560975609756,1,1
1002,Prob004_adder_8bit,3,M-S,success,6fc5ce7f-5e6b-4ecd-b67d-9b855d19a96a,5c6bd6aa-4dfd-4385-a166-6b743cafe48c,0.5151515151515151,1,1
1002,Prob004_adder_8bit,3,M-R,failed_syntax,7726847e-5ef9-430c-99b6-efb6146114fc,af688b1c-841a-4ba8-b639-01476097199d,0.41379310344827586,0,0
1002,Prob004_adder_8bit,3,M-R,success,6fc5ce7f-5e6b-4ecd-b67d-9b855d19a96a,f8c4cb6c-f849-4bc5-a11e-c79f87947dd2,0.5294117647058824,1,1
1002,Prob004_adder_8bit,3,M-S,success,c1952ed5-14e3-4572-a9eb-c5254890fbb1,2f8176a4-4e89-4bdc-88ae-024599ee4684,0.4838709677419355,1,1
1002,Prob004_adder_8bit,3,M-R,success,7726847e-5ef9-430c-99b6-efb6146114fc,845b2b98-96d7-4edc-bb6d-a40cf52d4f1a,0.4838709677419355,1,1
1002,Prob004_adder_8bit,3,M-E,failed_syntax,6fc5ce7f-5e6b-4ecd-b67d-9b855d19a96a,ae77c7a6-6286-40aa-87ce-83fcb05297ff,0.7142857142857143,0,0
1002,Prob004_adder_8bit,3,M-R,failed_syntax,143a338f-9d60-4161-97ed-1bbf1f8b5ed8,2082fd0f-01d8-41d6-bc45-544222f45277,0.7878787878787878,0,0
1002,Prob004_adder_8bit,3,M-R,success,6fc5ce7f-5e6b-4ecd-b67d-9b855d19a96a,d98f986b-4cc4-469a-b441-f0a43ad7305b,0.5294117647058824,1,1
1002,Prob004_adder_8bit,4,M-E,failed_syntax,5e27e41a-486f-4030-a87f-702c8ecc1d7c,a009112e-f0ab-4668-bd3a-5bd26fefef04,0.8058252427184466,0,0
1002,Prob004_adder_8bit,4,M-I,success,86c7b56b-aa83-4085-868a-1132d492256f,e46171fb-6a99-47b1-91ca-89e36a53f48e,0.7407407407407407,1,1
1002,Prob004_adder_8bit,4,M-S,success,e5000984-c72e-4f1d-a4cd-d3a9c3e41bbb,15e8ab46-a9f9-4a16-b879-89fd795dd078,0.9,1,1
1002,Prob004_adder_8bit,4,M-E,failed_syntax,c1952ed5-14e3-4572-a9eb-c5254890fbb1,07d0d747-a6ef-4fd3-aa1c-97ff5eac0c1f,0.7380952380952381,0,0
1002,Prob004_adder_8bit,4,M-E,success,e5000984-c72e-4f1d-a4cd-d3a9c3e41bbb,7a87ff4c-6ff3-4dc2-a6a0-ba31d65f83cb,0.7349397590361446,1,1
1002,Prob004_adder_8bit,5,M-I,success,3e18aa33-ba1d-4deb-b448-02068f96fa46,7b995432-c332-4cb3-8b41-0739948bc65c,0.7142857142857143,1,1
1002,Prob004_adder_8bit,5,M-R,failed_syntax,5e27e41a-486f-4030-a87f-702c8ecc1d7c,430489d1-6d24-44b8-89c3-e85a175d9049,0.6285714285714286,0,0
1002,Prob004_adder_8bit,5,M-E,success,ea0323b8-32f9-4b43-9883-836581195541,97acb561-790e-42ca-898c-cb51a45cd4d5,0.6285714285714286,1,1
1002,Prob004_adder_8bit,5,M-S,success,c1952ed5-14e3-4572-a9eb-c5254890fbb1,ecdca8a6-074a-4843-939f-6a793d0eca1b,0.4666666666666667,1,1
1002,Prob004_adder_8bit,5,M-I,failed_syntax,ea0323b8-32f9-4b43-9883-836581195541,71aa2f15-e7a6-4090-a198-9bbf61ea50da,0.6774193548387096,0,0
1002,Prob004_adder_8bit,5,M-R,success,143a338f-9d60-4161-97ed-1bbf1f8b5ed8,209bcb8d-7770-4e7d-837d-4d463c5a46b0,0.5,1,1
1002,Prob004_adder_8bit,5,M-S,success,7726847e-5ef9-430c-99b6-efb6146114fc,bd058ac3-bf4c-4151-9ce5-8f39d6c06d32,0.4838709677419355,1,1
1002,Prob005_adder_bcd,1,M-R,success,93ed7208-964c-4bb3-bdf7-a8cf21b3355e,a39a6c63-6f4e-4125-8c22-c803462e5fb6,0.5,1,1
1002,Prob005_adder_bcd,1,M-S,success,359db99d-8407-4883-bd38-dee932bf0455,648d9d72-7e2e-4322-8ad3-59734d6b99ee,0.4090909090909091,1,1
1002,Prob005_adder_bcd,1,M-E,success,8268ea1b-2de1-456a-9723-e9f6fd52f4ca,a33470ca-2662-48d7-8e99-27ee08f44fcb,0.71875,1,1
1002,Prob005_adder_bcd,1,M-I,success,4e504cf3-0f37-4bf7-a02e-53a586edf379,bec9c3c2-9a1e-49ec-9b68-a218c1ef5b4a,0.574468085106383,1,1
1002,Prob005_adder_bcd,1,M-I,success,e4a36a9e-e4c6-49f6-925a-3e8212d50f98,ee4e0484-0dee-4378-9d29-f214a920cbd0,0.5555555555555556,1,1
1002,Prob005_adder_bcd,1,M-R,success,359db99d-8407-4883-bd38-dee932bf0455,bf87beeb-00a9-4886-948e-f489167c652f,0.5833333333333334,1,1
1002,Prob005_adder_bcd,2,M-S,success,e4a36a9e-e4c6-49f6-925a-3e8212d50f98,e040053a-e67d-4155-a652-403c8fee2ce3,0.3333333333333333,1,1
1002,Prob005_adder_bcd,2,M-E,success,63ef852c-26dc-4795-9717-a93c43a7fcc6,82c8e307-db48-4179-abb3-4882492291d0,0.7014925373134329,1,1
1002,Prob005_adder_bcd,2,M-S,failed_functionality,63ef852c-26dc-4795-9717-a93c43a7fcc6,02df82a8-db79-48b8-80c8-d8c79e88383d,0.4418604651162791,0,0
1002,Prob005_adder_bcd,2,M-E,success,63ef852c-26dc-4795-9717-a93c43a7fcc6,791c53ed-577e-4f43-9c0c-27149bb3d09b,0.8125,1,1
1002,Prob005_adder_bcd,2,M-E,failed_syntax,8268ea1b-2de1-456a-9723-e9f6fd52f4ca,c46b515f-ffd0-4584-bd10-689105c7e36d,0.5238095238095238,0,0
1002,Prob005_adder_bcd,2,M-E,success,1d5b84d8-e479-4689-9833-02e911dd4fb9,985fa540-dafb-46c4-a4b7-856d5348682c,0.5294117647058824,1,1
1002,Prob005_adder_bcd,3,M-R,success,4e504cf3-0f37-4bf7-a02e-53a586edf379,04d2dd29-fa9e-42c4-addd-18dfebc52f18,0.5909090909090909,1,1
1002,Prob005_adder_bcd,3,M-R,success,1d5b84d8-e479-4689-9833-02e911dd4fb9,e7dd38d8-3c80-49d9-803f-6ff6762b605c,0.625,1,1
1002,Prob005_adder_bcd,3,M-I,success,8268ea1b-2de1-456a-9723-e9f6fd52f4ca,a930730a-07d4-44cb-a7be-d246bc4cfc4d,0.5384615384615384,1,1
1002,Prob005_adder_bcd,3,M-R,failed_functionality,63ef852c-26dc-4795-9717-a93c43a7fcc6,7b57af36-831f-4b0d-bccf-89c92abc0362,0.29411764705882354,0,0
1002,Prob005_adder_bcd,3,M-S,success,4e504cf3-0f37-4bf7-a02e-53a586edf379,dd5126e5-e84c-40ae-92b6-5b17498b7a37,0.43478260869565216,1,1
1002,Prob005_adder_bcd,3,M-E,success,8268ea1b-2de1-456a-9723-e9f6fd52f4ca,f641f855-5de4-45cf-a5bc-838c4fee5965,0.46938775510204084,1,1
1002,Prob005_adder_bcd,3,M-R,success,93ed7208-964c-4bb3-bdf7-a8cf21b3355e,c98d2c50-a53b-4227-bc06-d6fc29fcd718,0.43478260869565216,1,1
1002,Prob005_adder_bcd,4,M-S,failed_functionality,63ef852c-26dc-4795-9717-a93c43a7fcc6,b33ad81b-1e58-421f-bd6e-02e02f3528e1,0.4883720930232558,0,0
1002,Prob005_adder_bcd,4,M-S,success,359db99d-8407-4883-bd38-dee932bf0455,6d5ddab5-1c4a-4a12-8ea3-cb78fd270589,0.5,1,1
1002,Prob005_adder_bcd,4,M-E,success,8268ea1b-2de1-456a-9723-e9f6fd52f4ca,97cba7fc-361d-4bc9-8b4d-d7f33890411c,0.7272727272727273,1,1
1002,Prob005_adder_bcd,4,M-S,success,04d2dd29-fa9e-42c4-addd-18dfebc52f18,88bbccba-5378-453c-a828-c00e646eeb7f,0.47058823529411764,1,1
1002,Prob005_adder_bcd,4,M-I,success,8268ea1b-2de1-456a-9723-e9f6fd52f4ca,dc85bd47-6081-4209-bd8c-7d444975fb98,0.4117647058823529,1,1
1002,Prob005_adder_bcd,4,M-S,success,359db99d-8407-4883-bd38-dee932bf0455,16038d98-5659-422a-9341-c130024e5e03,0.5789473684210527,1,1
1002,Prob005_adder_bcd,4,M-S,failed_functionality,63ef852c-26dc-4795-9717-a93c43a7fcc6,ccc71d9d-88d4-4aae-9a58-740a08116198,0.28,0,0
1002,Prob005_adder_bcd,4,M-R,success,8268ea1b-2de1-456a-9723-e9f6fd52f4ca,f62d6c89-6a56-4053-b585-99097f351ac6,0.36,1,1
1002,Prob005_adder_bcd,5,M-I,success,16038d98-5659-422a-9341-c130024e5e03,787a0799-4916-4c37-ab66-febd7e117c5a,0.6666666666666666,1,1
1002,Prob005_adder_bcd,5,M-S,success,8268ea1b-2de1-456a-9723-e9f6fd52f4ca,24e2366a-a3ea-43fa-ab6d-453028ba6fe2,0.43478260869565216,1,1
1002,Prob005_adder_bcd,5,M-I,success,8268ea1b-2de1-456a-9723-e9f6fd52f4ca,2e08341f-f9c4-4eb7-b1a9-518194708804,0.5510204081632653,1,1
1002,Prob005_adder_bcd,5,M-I,success,e9789d7d-f5ec-486c-a335-f8782609e61d,3a85756a-90d0-43fc-8f76-e8c4cb353904,0.38461538461538464,1,1
1002,Prob005_adder_bcd,5,M-R,success,8268ea1b-2de1-456a-9723-e9f6fd52f4ca,66bd5537-555f-4a42-bd72-b27375d09171,0.4230769230769231,1,1
1002,Prob007_comparator_3bit,1,M-E,success,82e3221a-347d-4e41-a718-d5cf8d11dcad,e878ba24-d652-4137-b94c-c9e7b8f09c47,0.48717948717948717,1,1
1002,Prob007_comparator_3bit,1,M-S,success,6c342606-ede4-4536-82d7-71210defdf62,ed65429b-cd67-4c46-ab69-b61fa52f84e5,0.631578947368421,1,1
1002,Prob007_comparator_3bit,1,M-I,success,ebb836c4-5f8f-46da-94c7-ba01ce0ebbf2,f7425df9-f55f-4204-8746-5f85919abbd4,0.4838709677419355,1,1
1002,Prob007_comparator_3bit,1,M-R,success,7e0fb5e1-e708-4c8c-8168-14eae25d257c,39b7636a-3dab-40cd-8239-2fbdb3e8ed9f,0.36,1,1
1002,Prob007_comparator_3bit,1,M-I,success,82e3221a-347d-4e41-a718-d5cf8d11dcad,acbf04e4-f554-4a7a-8ca1-e2078d0c6f83,0.375,1,1
1002,Prob007_comparator_3bit,1,M-I,success,25a9e439-209c-4334-ae7f-7f4771dd00a8,d3b1c692-81d5-4f11-8055-515ddf4b2703,0.4482758620689655,1,1
1002,Prob007_comparator_3bit,1,M-E,success,7e0fb5e1-e708-4c8c-8168-14eae25d257c,6cbbb5d7-2e6e-4ad7-a7ed-32ef1c160c38,0.48717948717948717,1,1
1002,Prob007_comparator_3bit,2,M-S,success,3a06d27b-db5c-4a50-8798-8bda8dff6dc8,7a894358-c40a-4c7e-a499-5e45142f5bd3,0.2857142857142857,1,1
1002,Prob007_comparator_3bit,2,M-I,failed_functionality,ed65429b-cd67-4c46-ab69-b61fa52f84e5,7369422a-4b15-474c-965a-8e03c373e572,0.5263157894736842,0,0
1002,Prob007_comparator_3bit,2,M-R,success,3a06d27b-db5c-4a50-8798-8bda8dff6dc8,fac781e4-3733-4f20-b470-dce6aa31ed6f,0.3939393939393939,1,1
1002,Prob007_comparator_3bit,2,M-S,success,ebb836c4-5f8f-46da-94c7-ba01ce0ebbf2,8b4ab0b5-7aff-4ebb-a7e8-a549b8cfa3ad,0.2857142857142857,1,1
1002,Prob007_comparator_3bit,3,M-S,success,25a9e439-209c-4334-ae7f-7f4771dd00a8,e861a2df-c619-4999-ba0b-cb416c91821a,0.3333333333333333,1,1
1002,Prob007_comparator_3bit,3,M-E,success,ed65429b-cd67-4c46-ab69-b61fa52f84e5,c9c59745-c3b4-426d-98a8-369f7ec11472,0.4444444444444444,1,1
1002,Prob007_comparator_3bit,3,M-R,success,25a9e439-209c-4334-ae7f-7f4771dd00a8,bbd29d3e-15cd-40a2-8025-6704ccfecd73,0.38461538461538464,1,1
1002,Prob007_comparator_3bit,3,M-S,success,69d193dc-f694-4f6d-9916-b563e223b705,66a656e2-09a0-4d04-a60a-804d65a8ca61,0.3333333333333333,1,1
1002,Prob007_comparator_3bit,3,M-E,success,82e3221a-347d-4e41-a718-d5cf8d11dcad,d288d76e-6908-413c-ba69-7825910bccb2,0.5,1,1
1002,Prob007_comparator_3bit,3,M-R,success,25a9e439-209c-4334-ae7f-7f4771dd00a8,4e639a9f-a4f3-4591-8408-90c731ebe8fc,0.3333333333333333,1,1
1002,Prob007_comparator_3bit,3,M-S,success,6cbbb5d7-2e6e-4ad7-a7ed-32ef1c160c38,e7a10397-92b1-4c39-816b-1053c82ce399,0.5,1,1
1002,Prob007_comparator_3bit,3,M-I,success,82e3221a-347d-4e41-a718-d5cf8d11dcad,771cd872-804a-4da7-bf8c-b65bbbe2fec9,0.375,1,1
1002,Prob007_comparator_3bit,4,M-I,failed_functionality,69d193dc-f694-4f6d-9916-b563e223b705,d3b9652a-bc7e-435d-8ace-231a9f4ddfdc,0.5625,0,0
1002,Prob007_comparator_3bit,4,M-S,success,c9c59745-c3b4-426d-98a8-369f7ec11472,2b503bb4-fa89-472f-81c0-9b38c88261f0,0.5294117647058824,1,1
1002,Prob007_comparator_3bit,4,M-E,success,3a06d27b-db5c-4a50-8798-8bda8dff6dc8,aa45ddf4-6db7-4567-835a-6a21c9c6f0ea,0.5238095238095238,1,1
1002,Prob007_comparator_3bit,4,M-E,success,c9c59745-c3b4-426d-98a8-369f7ec11472,70b3a999-20a3-4942-90f0-415e21114407,0.7349397590361446,1,1
1002,Prob007_comparator_3bit,4,M-S,success,25a9e439-209c-4334-ae7f-7f4771dd00a8,b62842cf-c26e-47e9-862e-b63963d37069,0.30434782608695654,1,1
1002,Prob007_comparator_3bit,4,M-R,success,69d193dc-f694-4f6d-9916-b563e223b705,f896f510-1e58-4b34-b169-cfffdaf0cc0f,0.46153846153846156,1,1
1002,Prob007_comparator_3bit,5,M-R,success,e7a10397-92b1-4c39-816b-1053c82ce399,06a8a8d4-64d7-456a-9301-9886ea1a2646,0.5121951219512195,1,1
1002,Prob007_comparator_3bit,5,M-I,success,ebb836c4-5f8f-46da-94c7-ba01ce0ebbf2,f69fb5d8-9860-4b6f-a536-22db6643df9c,0.4117647058823529,1,1
1002,Prob007_comparator_3bit,5,M-E,success,ebb836c4-5f8f-46da-94c7-ba01ce0ebbf2,dd6f3120-a81e-4a54-8a7e-ff276a40e8b4,0.5121951219512195,1,1
1002,Prob007_comparator_3bit,5,M-I,success,ebb836c4-5f8f-46da-94c7-ba01ce0ebbf2,33db92ea-2f9e-495f-8c7f-fd41559add30,0.4444444444444444,1,1
1002,Prob007_comparator_3bit,5,M-I,success,e7a10397-92b1-4c39-816b-1053c82ce399,6d100a80-c514-4e72-86d2-4e71bc6ca606,0.5348837209302325,1,1
1002,Prob007_comparator_3bit,5,M-R,success,c9c59745-c3b4-426d-98a8-369f7ec11472,520207ad-295c-4158-b2e6-fb4cb6071617,0.5428571428571428,1,1
1002,Prob007_comparator_3bit,5,M-S,success,25a9e439-209c-4334-ae7f-7f4771dd00a8,bcc3e813-5025-48e3-9d57-8c6d88cedee8,0.3333333333333333,1,1
1002,Prob008_comparator_4bit,1,M-I,success,d1cd6f99-1853-46a0-8547-fc606b0a2231,7a5f6a6b-7449-471c-9922-f9bd8849c4a9,0.673469387755102,1,1
1002,Prob008_comparator_4bit,1,M-E,success,3e3b3a1f-edda-4bab-9c12-2e527723bade,a695c29b-b3a7-4aa7-b74c-0b690c826b2b,0.6774193548387096,1,1
1002,Prob008_comparator_4bit,1,M-R,success,207f9e54-b791-4661-b73f-e9db28a7e6af,99bd6204-6514-494a-81f8-b948c229122f,0.6538461538461539,1,1
1002,Prob008_comparator_4bit,1,M-S,success,d1cd6f99-1853-46a0-8547-fc606b0a2231,22c1a779-09db-466a-80aa-b5110bab27c5,0.4666666666666667,1,1
1002,Prob008_comparator_4bit,2,M-S,success,3e3b3a1f-edda-4bab-9c12-2e527723bade,4dfe52a7-5c08-49b2-b0a8-99b896ce20bf,0.6666666666666666,1,1
1002,Prob008_comparator_4bit,2,M-S,success,22c1a779-09db-466a-80aa-b5110bab27c5,225d408a-a73f-4a0f-a3db-d63df136b89d,0.42857142857142855,1,1
1002,Prob008_comparator_4bit,2,M-R,success,207f9e54-b791-4661-b73f-e9db28a7e6af,8c8b0200-0076-4e39-9d0b-f7bd1b942e46,0.6470588235294118,1,1
1002,Prob008_comparator_4bit,2,M-S,success,9e0329bd-4466-42bb-b21d-4d2bb338b010,7c1a4045-3a2a-4999-8479-c23c52ff3ed3,0.5897435897435898,1,1
1002,Prob008_comparator_4bit,2,M-I,failed_functionality,99bd6204-6514-494a-81f8-b948c229122f,6c94e21c-9ea6-4918-8339-06937ef920bd,0.5121951219512195,0,0
1002,Prob008_comparator_4bit,2,M-I,success,1a402ad4-e12d-41eb-bef1-4525a2d6e3a8,eca24abb-c222-4530-95f6-396f7d7dd6d6,0.627906976744186,1,1
1002,Prob008_comparator_4bit,2,M-R,success,99bd6204-6514-494a-81f8-b948c229122f,d4e92f00-7438-44b9-82f6-0ec23bf5fbbd,0.673469387755102,1,1
1002,Prob008_comparator_4bit,3,M-R,success,8847f7ac-c3f0-4fed-9040-2cb715f973eb,23002c75-016c-448c-9b1e-19f60c4175ae,0.6,1,1
1002,Prob008_comparator_4bit,3,M-E,success,207f9e54-b791-4661-b73f-e9db28a7e6af,3dfcdc14-3562-4f1b-aa76-7c568898e709,0.7215189873417721,1,1
1002,Prob008_comparator_4bit,3,M-E,success,207f9e54-b791-4661-b73f-e9db28a7e6af,f48bf58b-ab77-44c8-85ce-5e051a959f2c,0.6451612903225806,1,1
1002,Prob008_comparator_4bit,3,M-E,success,8847f7ac-c3f0-4fed-9040-2cb715f973eb,d2ed4b3d-ba7e-4de7-9cd7-1c2413cc6ebd,0.543859649122807,1,1
1002,Prob008_comparator_4bit,3,M-R,success,8847f7ac-c3f0-4fed-9040-2cb715f973eb,496a3ef8-fa18-4903-98fe-b1c4a276de0b,0.5675675675675675,1,1
1002,Prob008_comparator_4bit,3,M-E,success,207f9e54-b791-4661-b73f-e9db28a7e6af,3be6b9ba-3a17-48a7-a7c0-4b57a264af25,0.6333333333333333,1,1
1002,Prob008_comparator_4bit,3,M-S,success,9e0329bd-4466-42bb-b21d-4d2bb338b010,f5676652-3feb-44fe-afe0-faa7a077a04c,0.5897435897435898,1,1
1002,Prob008_comparator_4bit,4,M-I,success,23002c75-016c-448c-9b1e-19f60c4175ae,d9f34dca-7dcc-4863-bcb0-59309204dc82,0.6363636363636364,1,1
1002,Prob008_comparator_4bit,4,M-R,success,8847f7ac-c3f0-4fed-9040-2cb715f973eb,4a0c4ae5-7cd8-4083-a01d-87f2db01d3ef,0.7530864197530864,1,1
1002,Prob008_comparator_4bit,4,M-I,success,9e0329bd-4466-42bb-b21d-4d2bb338b010,77d82e74-4f7b-435a-a424-86bc96c9db78,0.5555555555555556,1,1
1002,Prob008_comparator_4bit,4,M-I,success,99bd6204-6514-494a-81f8-b948c229122f,bc718ea4-50ee-4188-a057-17a23f1fd8b8,0.5609756097560976,1,1
1002,Prob008_comparator_4bit,4,M-R,success,9e0329bd-4466-42bb-b21d-4d2bb338b010,39d1300c-1d3e-413e-a499-c2b2b8e986d4,0.5897435897435898,1,1
1002,Prob008_comparator_4bit,4,M-I,success,9e0329bd-4466-42bb-b21d-4d2bb338b010,2c82cda7-ffa1-40b8-affb-d1c7c72b5aa8,0.5897435897435898,1,1
1002,Prob008_comparator_4bit,5,M-R,success,8847f7ac-c3f0-4fed-9040-2cb715f973eb,fcfef5fc-262e-46eb-8f82-6a8466879e3c,0.391304347826087,1,1
1002,Prob008_comparator_4bit,5,M-I,failed_functionality,23002c75-016c-448c-9b1e-19f60c4175ae,e664a0d9-e2fa-435b-b5ae-2652c817d28d,0.6595744680851063,0,0
1002,Prob008_comparator_4bit,5,M-R,success,207f9e54-b791-4661-b73f-e9db28a7e6af,42dfab1a-480d-4684-b5de-164dbff72742,0.6428571428571429,1,1
1002,Prob008_comparator_4bit,5,M-S,success,207f9e54-b791-4661-b73f-e9db28a7e6af,d24a3933-f971-4868-b16b-48e42a79b883,0.6363636363636364,1,1
1002,Prob008_comparator_4bit,5,M-S,success,99bd6204-6514-494a-81f8-b948c229122f,2d65c734-38e3-4e36-a03d-49b3acdc33c8,0.4838709677419355,1,1
1002,Prob008_comparator_4bit,5,M-E,success,8c8b0200-0076-4e39-9d0b-f7bd1b942e46,44752ab3-c9fd-4cea-ab6a-971a147bab6c,0.6521739130434783,1,1
1002,Prob009_div_16bit,1,M-S,success,85506803-6848-4670-bbee-102e126520d1,64ccca78-f13d-483b-938f-d75e773872e1,0.3770491803278688,1,1
1002,Prob009_div_16bit,1,M-E,failed_functionality,809dcdd9-a9b9-4947-99aa-0ee01d4a7752,9e915f68-0d64-4cb6-90ee-ab6a5fb8912e,0.8041958041958042,0,0
1002,Prob009_div_16bit,1,M-R,success,28c99e1c-6ecf-4bde-809c-ed33e867ae94,bd5d9742-5a30-4e8b-bce3-c5e86cb6245a,0.589041095890411,1,1
