backend,benchmark,problem,circuit_type,search_mode,archive_type,descriptor_profile,generation,generation_views_available,source,candidate_id,strategy,score,quality_score,color_score,origin_pool,generated_mode,decision,inserted,replaced,cell_id,is_final_elite,area,power,eff_clk_period,tns,wns,g_A,g_P,g_T,report_path,candidate_dir,code_file_path,metrics_json_path,qd_event_path,vcd_file_path,has_qd_event,has_metrics_json,has_code_file,has_vcd_file,has_structural_metrics,has_rtl_metrics,has_graph_metrics,has_dynamic_metrics,has_physical_metrics,warning_messages,adder_ratio,always_count,arithmetic_cells,assign_count,ast_depth_est,case_count,cell_count_log,comb_ratio,comb_width_log,combinational_cells,ctrl_depth_est,ff_depth,for_count,fsm_state_count_est,if_count,laplacian_lambda2,laplacian_spectral_entropy,logic_depth,logic_depth_ltp,logic_depth_ltp_delta,ltp_noff,math_op_ast_count,mux_cells,mux_ratio,reconv_sink_ratio,reconv_source_ratio,rent_clamped_flag,rent_confidence,rent_exponent,rent_exponent_confidence_gated,rent_graph_node_count,rent_k,rent_r2,rent_raw_sample_count,rent_retained_sample_ratio,rent_sample_count,resource_sharing_ratio_est,rtl_char_count,rtl_cyclomatic_max_log,rtl_cyclomatic_total_log,rtl_instance_count_est,rtl_line_count,rtl_nonempty_line_count,scoap_cc0_bin_0_pct,scoap_cc0_bin_1_pct,scoap_cc0_bin_2_pct,scoap_cc0_bin_3_pct,scoap_cc1_bin_0_pct,scoap_cc1_bin_1_pct,scoap_cc1_bin_2_pct,scoap_cc1_bin_3_pct,scoap_co_bin_0_pct,scoap_co_bin_1_pct,scoap_co_bin_2_pct,scoap_co_bin_3_pct,scoap_signal_smoothness,seq_ratio,sequential_cells,shift_op_count,ternary_count,total_cells,utilization,wire_cell_ratio_est,wire_count_log_est
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,0,True,generation_log,eb8a4765-aa3a-443d-bf35-f4efc7add64e,initial,-0.039436123191739565,,-0.039436123191739565,,,,False,False,,False,690.0,0.104,1.03,-18.97,-1.02,0.29591836734693877,-0.15812917594654777,-0.2560975609756097,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,0,True,generation_log,4316ca55-c626-45ac-a3b3-7ec0ea638963,initial,-0.040188435632822296,,-0.040188435632822296,,,,False,False,,False,713.0,0.101,1.04,-16.61,-1.03,0.2724489795918367,-0.12472160356347439,-0.26829268292682923,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,1,True,generation_log,2e2aac63-afaa-4234-897d-efa6bc3841e6,M-I,0.16511684797771578,,0.16511684797771578,,,,False,False,,False,680.0,0.052,1.01,-13.83,-1.0,0.30612244897959184,0.42093541202672613,-0.23170731707317066,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,1,True,generation_log,24f1db10-7240-4569-99e3-2c58277089fd,C-F,-0.1546850974623104,,-0.1546850974623104,,,,False,False,,False,902.0,0.143,0.78,-24.56,-0.77,0.07959183673469387,-0.5924276169265031,0.048780487804878085,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,2,True,generation_log,abafafb1-7f27-4ebd-93f1-2adf6c530d10,M-E,-0.06373119403663467,,-0.06373119403663467,,,,False,False,,False,661.0,0.0913,1.23,-18.01,-1.22,0.32551020408163267,-0.016703786191536764,-0.4999999999999999,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,2,True,generation_log,e45ded26-3372-41c6-b199-2044a8248f26,M-F,-0.1588080438324496,,-0.1588080438324496,,,,False,False,,False,778.0,0.127,1.04,-19.22,-1.03,0.20612244897959184,-0.4142538975501113,-0.26829268292682923,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,2,True,generation_log,86356dc9-ae01-46b8-8d56-c6e5d0c94a96,M-S,-0.027547953289632377,,-0.027547953289632377,,,,False,False,,False,667.0,0.104,1.02,-17.1,-1.01,0.3193877551020408,-0.15812917594654777,-0.24390243902439018,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,2,True,generation_log,08a7bffb-86bc-4506-bd68-6f8388f3de54,M-S,0.07168927650369183,,0.07168927650369183,,,,False,False,,False,600.0,0.0845,1.01,-15.48,-1.0,0.3877551020408163,0.05902004454342983,-0.23170731707317066,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,2,True,generation_log,34412307-7f4c-4ed6-ad7c-ec37315b7ac8,M-R,-0.00037766206488025017,,-0.00037766206488025017,,,,False,False,,False,630.0,0.0935,1.08,-17.08,-1.07,0.35714285714285715,-0.04120267260579059,-0.3170731707317073,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,3,True,generation_log,80eaec75-3903-48d6-b8c0-adfa3e9bc32f,M-F,-0.027547953289632377,,-0.027547953289632377,,,,False,False,,False,667.0,0.104,1.02,-17.1,-1.01,0.3193877551020408,-0.15812917594654777,-0.24390243902439018,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,3,True,generation_log,28438d00-2e3e-46cc-b4eb-bd84362a65fb,C-F,-0.00037766206488025017,,-0.00037766206488025017,,,,False,False,,False,630.0,0.0935,1.08,-17.08,-1.07,0.35714285714285715,-0.04120267260579059,-0.3170731707317073,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,3,True,generation_log,756cb798-a690-4ab4-b7cb-2f814fe1da92,M-R,-0.03773544291963072,,-0.03773544291963072,,,,False,False,,False,685.0,0.104,1.03,-18.83,-1.02,0.3010204081632653,-0.15812917594654777,-0.2560975609756097,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,3,True,generation_log,04038ff6-9a87-4e7d-bbe3-5a8d031a13f6,M-E,-0.4785037487209561,,-0.4785037487209561,,,,False,False,,False,1220.0,0.223,0.58,-37.67,-0.57,-0.24489795918367346,-1.483296213808463,0.2926829268292684,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob015_multi_pipe_8bit,sequential,revolution,,,3,True,generation_log,6c82da54-4161-4bba-bc8d-2ef429a62f5e,M-S,0.4005966838905697,,0.4005966838905697,,,,False,False,,False,598.0,0.0804,0.24000000000000002,-6.45,-0.23,0.38979591836734695,0.10467706013363035,0.7073170731707318,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,0,True,generation_log,dea19396-70cd-41a0-bd7b-2ad487ce32fb,initial,-0.02944807552650695,,-0.02944807552650695,,,,False,False,,False,174.0,0.0345,0.0,0.0,0.0,-0.023529411764705882,-0.06481481481481496,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,0,True,generation_log,5db802df-8f39-43a6-8c00-c93328030dda,initial,0.04520697167755988,,0.04520697167755988,,,,False,False,,False,180.0,0.0261,0.0,0.0,0.0,-0.058823529411764705,0.19444444444444434,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,1,True,generation_log,499c7fcf-a0b9-4298-8d22-bba5f7067f4f,M-I,0.2155894456548051,,0.2155894456548051,,,,False,False,,False,144.0,0.0164,0.0,0.0,0.0,0.15294117647058825,0.4938271604938271,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,1,True,generation_log,0fe9950d-b2e5-4001-86c5-481ee1f386c2,M-R,0.30174291938997816,,0.30174291938997816,,,,False,False,,False,120.0,0.0126,0.0,0.0,0.0,0.29411764705882354,0.611111111111111,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,2,True,generation_log,232fdd01-deac-4ec6-9f69-19822b0a8f67,M-E,0.40999092229484385,,0.40999092229484385,,,,False,False,,False,129.0,0.000363,0.0,0.0,0.0,0.2411764705882353,0.9887962962962962,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,2,True,generation_log,e7d9b32c-cc6c-437f-bb90-34293d0edd9a,M-S,0.20326797385620912,,0.20326797385620912,,,,False,False,,False,123.0,0.0216,0.0,0.0,0.0,0.27647058823529413,0.33333333333333326,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,2,True,generation_log,2eee6b07-7741-444c-9bfc-947783f69e44,C-F,0.15399419026870007,,0.15399419026870007,,,,False,False,,False,156.0,0.0201,0.0,0.0,0.0,0.08235294117647059,0.3796296296296296,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,3,True,generation_log,4c2bc9e3-3ecd-4f02-9c2c-18d5d1a3fdaf,M-E,0.047833454369402055,,0.047833454369402055,,,,False,False,,False,154.0,0.0308,0.0,0.0,0.0,0.09411764705882353,0.04938271604938264,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,3,True,generation_log,e839717b-8795-4df5-9d02-a8a7e5f70f4d,M-I,0.1257685790365529,,0.1257685790365529,,,,False,False,,False,162.0,0.0217,0.0,0.0,0.0,0.047058823529411764,0.3302469135802469,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,3,True,generation_log,c4bdd988-2eb5-40be-8cdf-81979a16f23b,M-I,0.11821592834664728,,0.11821592834664728,,,,False,False,,False,169.0,0.0211,0.0,0.0,0.0,0.0058823529411764705,0.34876543209876537,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,3,True,generation_log,555d66ed-d5e3-4002-871e-8b120f558429,M-S,-0.04218106995884773,,-0.04218106995884773,,,,False,False,,False,170.0,0.0365,0.0,0.0,0.0,0.0,-0.1265432098765432,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob041_traffic_light,combinational,revolution,,,3,True,generation_log,a1e698ca-ba04-414d-8246-f157eacc40ae,M-S,0.03286129266521421,,0.03286129266521421,,,,False,False,,False,180.0,0.0273,0.0,0.0,0.0,-0.058823529411764705,0.15740740740740733,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,0,True,generation_log,24b066ed-556c-4590-ad14-6a6c790fe835,initial,0.3785064721729417,,0.3785064721729417,,,,False,False,,False,1902.0,0.0011,0.0,0.0,0.0,0.1451685393258427,0.9903508771929824,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,0,True,generation_log,ec23a73a-4080-46c9-967b-1f6e8586be07,initial,0.38126158091858864,,0.38126158091858864,,,,False,False,,False,1884.0,0.00108,0.0,0.0,0.0,0.15325842696629213,0.9905263157894737,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,0,True,generation_log,e9dcbb21-ed1d-4e0f-8894-807cf3847f55,initial,0.37233129640580853,,0.37233129640580853,,,,False,False,,False,1944.0,0.00106,0.0,0.0,0.0,0.12629213483146068,0.9907017543859649,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,0,True,generation_log,ce2c76d0-854b-4601-893e-75c8adc04936,initial,0.3507691044089625,,0.3507691044089625,,,,False,False,,False,2085.0,0.00121,0.0,0.0,0.0,0.06292134831460675,0.9893859649122807,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,0,True,generation_log,a7b18a42-edfc-4b72-814c-265f695ab831,initial,0.3508275839411263,,0.3508275839411263,,,,False,False,,False,2085.0,0.00119,0.0,0.0,0.0,0.06292134831460675,0.989561403508772,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,1,True,generation_log,93a7b25e-df45-4044-9c28-f947bb6d8075,M-F,0.3840423155266443,,0.3840423155266443,,,,False,False,,False,1867.0,0.001,0.0,0.0,0.0,0.16089887640449438,0.9912280701754386,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,1,True,generation_log,2eedb836-14f8-4c5d-86ea-bb8907d3a77d,M-I,0.4033674682962087,,0.4033674682962087,,,,False,False,,False,1739.0,0.000949,0.0,0.0,0.0,0.21842696629213484,0.9916754385964912,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,1,True,generation_log,ccbfadad-7d88-4a03-80dd-db96ba68f8ee,M-R,0.37757112819501937,,0.37757112819501937,,,,False,False,,False,1910.0,0.00101,0.0,0.0,0.0,0.14157303370786517,0.991140350877193,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,1,True,generation_log,85288dc7-ce42-4a96-ac73-60872fcb85be,M-I,0.38260989552533015,,0.38260989552533015,,,,False,False,,False,1875.0,0.00108,0.0,0.0,0.0,0.15730337078651685,0.9905263157894737,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,1,True,generation_log,936c5678-adce-4526-8937-04a743366b67,M-E,0.404522110519745,,0.404522110519745,,,,False,False,,False,1731.0,0.000964,0.0,0.0,0.0,0.22202247191011237,0.9915438596491227,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,1,True,generation_log,337f45fb-9e87-4fdd-801f-4ff388ca32ac,M-S,0.38164531178132594,,0.38164531178132594,,,,False,False,,False,1883.0,0.001,0.0,0.0,0.0,0.15370786516853932,0.9912280701754386,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,1,True,generation_log,e53213d8-6e91-4b15-a34d-039a719588f7,C-F,0.38862149287075365,,0.38862149287075365,,,,False,False,,False,1837.0,0.000971,0.0,0.0,0.0,0.17438202247191012,0.9914824561403509,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,1,True,generation_log,3378ae45-f3c7-4967-a96b-f30fee5d7644,M-R,0.3621476443918786,,0.3621476443918786,,,,False,False,,False,2011.0,0.00111,0.0,0.0,0.0,0.09617977528089888,0.9902631578947368,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,1,True,generation_log,80a9dc7b-c5c8-4dbb-b7ad-ff150e794745,M-I,0.4147730139956633,,0.4147730139956633,,,,False,False,,False,1664.0,0.000891,0.0,0.0,0.0,0.25213483146067417,0.9921842105263158,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,2,True,generation_log,c99ebf16-0bcb-4368-8830-e1a9cfd0de8d,M-S,0.38304333399040674,,0.38304333399040674,,,,False,False,,False,1874.0,0.000983,0.0,0.0,0.0,0.15775280898876404,0.9913771929824562,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,2,True,generation_log,a81e0414-bcc4-4f0c-a11c-8142b5a467cb,C-F,0.38275540442867473,,0.38275540442867473,,,,False,False,,False,1876.0,0.000979,0.0,0.0,0.0,0.15685393258426966,0.9914122807017545,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,2,True,generation_log,1e34e35a-c2e4-48b9-b1fa-c025d52002e3,M-I,0.39877951902227476,,0.39877951902227476,,,,False,False,,False,1769.0,0.000981,0.0,0.0,0.0,0.2049438202247191,0.9913947368421053,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,2,True,generation_log,98a9a1c5-0700-4e3a-ac86-d0c0e7d09224,M-R,0.3890095275642289,,0.3890095275642289,,,,False,False,,False,1834.0,0.000992,0.0,0.0,0.0,0.17573033707865168,0.991298245614035,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,2,True,generation_log,9d6f2542-5fa3-44f7-8c37-3b9982abc700,M-R,0.3720901504698075,,0.3720901504698075,,,,False,False,,False,1946.0,0.00104,0.0,0.0,0.0,0.1253932584269663,0.9908771929824561,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,2,True,generation_log,75bf6115-094e-4eef-a2fe-d94f1ebb6727,M-R,0.37757112819501937,,0.37757112819501937,,,,False,False,,False,1910.0,0.00101,0.0,0.0,0.0,0.14157303370786517,0.991140350877193,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,2,True,generation_log,80a04aa5-e49a-40d5-8dac-5e4f1c1ef7fe,C-F,0.38260989552533015,,0.38260989552533015,,,,False,False,,False,1875.0,0.00108,0.0,0.0,0.0,0.15730337078651685,0.9905263157894737,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,2,True,generation_log,35651fcb-2ff8-4811-98e5-e7c1a54a7084,M-E,0.41051169590643277,,0.41051169590643277,,,,False,False,,False,1691.0,0.000965,0.0,0.0,0.0,0.24,0.9915350877192983,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,2,True,generation_log,a74bf064-3b9f-4d3b-93ae-5c403947d974,M-E,0.37859057756751424,,0.37859057756751424,,,,False,False,,False,1903.0,0.00102,0.0,0.0,0.0,0.1447191011235955,0.9910526315789473,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,2,True,generation_log,fbcc3bc1-b4af-4327-90f3-2a5eb7501fe2,M-R,0.3786198173335962,,0.3786198173335962,,,,False,False,,False,1903.0,0.00101,0.0,0.0,0.0,0.1447191011235955,0.991140350877193,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,2,True,generation_log,91db670c-2935-46d2-936b-59ada5301f17,M-I,0.3707710756291478,,0.3707710756291478,,,,False,False,,False,1955.0,0.00103,0.0,0.0,0.0,0.12134831460674157,0.9909649122807017,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,3,True,generation_log,d243b6b8-707d-4830-bc66-a3f6b9848355,M-E,0.389520369275248,,0.389520369275248,,,,False,False,,False,1831.0,0.000971,0.0,0.0,0.0,0.17707865168539325,0.9914824561403509,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,3,True,generation_log,69304d37-2131-42f0-afa7-c738ff9435a9,M-S,0.3732886523424666,,0.3732886523424666,,,,False,False,,False,1938.0,0.00104,0.0,0.0,0.0,0.12898876404494383,0.9908771929824561,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,3,True,generation_log,79eb4059-1be1-4226-a8ec-25f8f59dd166,M-R,0.39365079834417505,,0.39365079834417505,,,,False,False,,False,1803.0,0.000993,0.0,0.0,0.0,0.1896629213483146,0.9912894736842106,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,3,True,generation_log,ac77e2b6-4426-40a2-a42b-6c25ce4078a2,M-I,0.3840978710821999,,0.3840978710821999,,,,False,False,,False,1867.0,0.000981,0.0,0.0,0.0,0.16089887640449438,0.9913947368421053,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classic,RTLLM,Prob045_alu,combinational,revolution,,,3,True,generation_log,d4494619-24fe-4092-898d-30cd3a8cf88d,C-F,0.3821860831854918,,0.3821860831854918,,,,False,False,,False,1879.0,0.00102,0.0,0.0,0.0,0.1555056179775281,0.9910526315789473,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
