benchmark,best_child_quality,best_quality_delta,child_edge_count,mean_child_quality,mean_quality_delta,method_name,new_cell_child_count,parent_found,parent_id,positive_quality_delta_count,problem,seed_dir,source_table
RTLLM,0.2598493830482997,,1,0.2598493830482997,,sr_random_relu_pca_qd,0,False,003c2e36-734a-4c21-b4a3-cde692fc6c89,0,Prob049_signal_generator,seed_1002,archive_cells.csv
RTLLM,0.1572599058917765,0.10551645269283509,1,0.1572599058917765,0.10551645269283509,sr_random_relu_pca_qd,1,True,0b5adf47-e60c-4466-9b47-8fec935cbe29,1,Prob049_signal_generator,seed_1002,archive_cells.csv
RTLLM,0.0474607979526887,,1,0.0474607979526887,,sr_random_relu_pca_qd,0,False,456ce74e-405b-4819-84fd-2cafd1f3dc9c,0,Prob049_signal_generator,seed_1002,archive_cells.csv
RTLLM,0.0517434531989414,,1,0.0517434531989414,,sr_random_relu_pca_qd,0,False,4ab1894d-f498-4333-9d3c-5d19d114083c,0,Prob049_signal_generator,seed_1002,archive_cells.csv
RTLLM,0.2564636272740789,-0.003385755774220789,3,0.021401150399981705,-0.23844823264831796,sr_random_relu_pca_qd,2,True,4af1a6ee-120a-4337-9312-3fbf2088e3f9,0,Prob049_signal_generator,seed_1002,archive_cells.csv
RTLLM,0.0005936948267318,-0.2068440193104452,2,-0.0961300880370669,-0.3035678021742439,sr_random_relu_pca_qd,1,True,5c709f60-d39e-4fde-8544-342770100051,0,Prob049_signal_generator,seed_1002,archive_cells.csv
RTLLM,0.2564636272740789,,1,0.2564636272740789,,sr_random_relu_pca_qd,0,False,c1238248-5b46-4865-ad8a-f85c12ee7fa7,0,Prob049_signal_generator,seed_1002,archive_cells.csv
RTLLM,0.207437714137177,,1,0.207437714137177,,sr_random_relu_pca_qd,0,False,cd5b2b3a-5f0e-4550-b8ea-787caf990fa1,0,Prob049_signal_generator,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,0.0120056497175141,,1,0.0120056497175141,,sr_random_relu_pca_qd,0,False,2396a49f-7b63-4061-90c8-3f47e7b1ff32,0,Prob098_circuit7,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,0.0084745762711864,-0.0035310734463276996,1,0.0084745762711864,-0.0035310734463276996,sr_random_relu_pca_qd,0,True,53021162-1dc4-49cd-9d3d-1b30709d5b15,0,Prob098_circuit7,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,0.4638687392055267,-0.001483592400690903,2,0.4309326424870466,-0.03441968911917098,sr_random_relu_pca_qd,0,True,3a51a837-a9dd-4bad-87bc-41bb38fd7b74,0,Prob116_m2014_q3,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,0.2629188255613126,,1,0.2629188255613126,,sr_random_relu_pca_qd,0,False,5cafe253-fa2a-4f90-9cf0-61e40b61d6ea,0,Prob116_m2014_q3,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,0.4638687392055267,0.1333333333333333,1,0.4638687392055267,0.1333333333333333,sr_random_relu_pca_qd,1,True,9cdbf2af-2510-4842-9743-e037837d3804,1,Prob116_m2014_q3,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,0.3310463378176382,,1,0.3310463378176382,,sr_random_relu_pca_qd,0,False,859644d8-fc18-4f78-9a26-89e1a1378782,0,Prob135_m2014_q6b,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,0.2631240657698057,,1,0.2631240657698057,,sr_random_relu_pca_qd,0,False,b9397fca-a797-48f2-a25a-84d8bcd44f9c,0,Prob135_m2014_q6b,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,0.2641405082212257,,1,0.2641405082212257,,sr_random_relu_pca_qd,0,False,f3f6af60-1faa-4855-8108-a25598be08ca,0,Prob135_m2014_q6b,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,0.3976980568011958,0.0666517189835576,1,0.3976980568011958,0.0666517189835576,sr_random_relu_pca_qd,1,True,f6348f93-98ab-47af-954c-b4fe69c2ab69,1,Prob135_m2014_q6b,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,0.3296764705882353,-9.803921568518614e-06,2,0.005501885369532444,-0.32418438914027137,sr_random_relu_pca_qd,1,True,28325098-771b-48ab-a4c0-d3c89d57a8dd,0,Prob150_review2015_fsmonehot,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.0040294117647058,0.3146432880844646,1,-0.0040294117647058,0.3146432880844646,sr_random_relu_pca_qd,0,True,3a6f272f-4b49-4d8c-974d-fc8f01322bb7,1,Prob150_review2015_fsmonehot,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.1261778862450003,,1,-0.1261778862450003,,sr_random_relu_pca_qd,0,False,1b619654-cfcf-40f3-a3a3-25c5a52548f8,0,Prob151_review2015_fsm,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.2233407904548844,,1,-0.2233407904548844,,sr_random_relu_pca_qd,0,False,46cab00f-2955-4633-8e16-13c490adac6a,0,Prob151_review2015_fsm,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.1171349157926339,,1,-0.1171349157926339,,sr_random_relu_pca_qd,0,False,76b20eb7-ccff-4b0b-9a80-773be5d19f7f,0,Prob151_review2015_fsm,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.6184495966375161,,1,-0.6184495966375161,,sr_random_relu_pca_qd,0,False,7f374e3b-f242-4981-83c1-fa440d4215d1,0,Prob151_review2015_fsm,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.7959581432735795,,1,-0.7959581432735795,,sr_random_relu_pca_qd,0,False,8eeab3c5-4293-41c7-ac80-e473745bdce6,0,Prob151_review2015_fsm,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.2374124756675092,-0.11123458942250891,1,-0.2374124756675092,-0.11123458942250891,sr_random_relu_pca_qd,1,True,8f85c7ce-572b-457b-a6bd-ae9535bd1bf4,0,Prob151_review2015_fsm,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.172787317082619,-0.043796062252437984,1,-0.172787317082619,-0.043796062252437984,sr_random_relu_pca_qd,1,True,a5b98605-8e9d-4971-9a26-426a99676cb8,0,Prob151_review2015_fsm,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.128991254830181,-0.011856339037547112,2,-0.1832018652488451,-0.06606694945621121,sr_random_relu_pca_qd,2,True,bf719f13-9043-4c9a-a22e-808c3568f619,0,Prob151_review2015_fsm,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.2293681142609788,-0.1839381541649068,1,-0.2293681142609788,-0.1839381541649068,sr_random_relu_pca_qd,1,True,05d63320-acfb-4b11-957c-c59f5b4d5617,0,Prob153_gshare,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,0.1312490833023389,0.047987593849877996,3,0.05920445702430307,-0.02405703242815783,sr_random_relu_pca_qd,2,True,06375060-715f-4ede-8a85-43b3890a6c9b,2,Prob153_gshare,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,0.135602919143589,,1,0.135602919143589,,sr_random_relu_pca_qd,0,False,22023b26-c4dc-4342-8066-b76a38141dcd,0,Prob153_gshare,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.0838492686381182,,1,-0.0838492686381182,,sr_random_relu_pca_qd,0,False,3634a67e-0639-4149-a067-146b00be3eda,0,Prob153_gshare,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,0.0323844225487662,-0.021330677274093095,1,0.0323844225487662,-0.021330677274093095,sr_random_relu_pca_qd,1,True,5067236e-1b0a-4672-9a3a-f426ebd81f1b,0,Prob153_gshare,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.1919160819764107,,1,-0.1919160819764107,,sr_random_relu_pca_qd,0,False,6f27f6a7-3c00-445d-84d4-41969cdd1071,0,Prob153_gshare,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,0.1235477722933516,-0.012055146850237397,10,-0.10130836133332491,-0.23691128047691387,sr_random_relu_pca_qd,10,True,84fbe694-5ec5-4427-a89b-a595496a2909,0,Prob153_gshare,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.0999027932749588,-0.2234505655683104,1,-0.0999027932749588,-0.2234505655683104,sr_random_relu_pca_qd,1,True,a7a2792f-635d-410c-b81c-9f174039e8d8,0,Prob153_gshare,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,0.036345144811964,0.2068850771076691,2,-0.035183833340687906,0.1353560989550172,sr_random_relu_pca_qd,2,True,ac73f863-9249-4577-b488-a995106ee06b,2,Prob153_gshare,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.2515793256047052,,1,-0.2515793256047052,,sr_random_relu_pca_qd,0,False,bf143480-e119-4098-a6ba-32b718549fe6,0,Prob153_gshare,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.1837718142523634,,1,-0.1837718142523634,,sr_random_relu_pca_qd,0,False,c74350f1-a4b6-4f4f-9705-8d9dc1b4918b,0,Prob153_gshare,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,0.1235477722933516,0.010720308977017895,2,-0.02616218351604245,-0.13898964683237613,sr_random_relu_pca_qd,2,True,d8d10329-352a-4bef-b9d9-befb2a1b3531,1,Prob153_gshare,seed_1002,archive_cells.csv
VerilogEval-Spec-to-RTL,-0.1322014822659716,-0.11446531047945659,1,-0.1322014822659716,-0.11446531047945659,sr_random_relu_pca_qd,1,True,e3b32ccb-6b9d-4da1-a577-01782e7cd239,0,Prob153_gshare,seed_1002,archive_cells.csv
RTLLM,0.2644393085849102,0.0739698589243585,2,0.15785521690981752,-0.032614232750734204,sr_random_relu_pca_qd,2,True,08a0e6ad-4eaa-4f03-9b88-57a95e382e71,1,Prob004_adder_8bit,seed_1003,archive_cells.csv
RTLLM,0.3815441282680918,,1,0.3815441282680918,,sr_random_relu_pca_qd,0,False,0ab67d12-e158-43e7-9755-b5b5cd985fb7,0,Prob004_adder_8bit,seed_1003,archive_cells.csv
RTLLM,0.3813669411141605,-0.00017718715393133522,7,0.21811546054215417,-0.1634286677259377,sr_random_relu_pca_qd,7,True,16abadd2-2423-426f-af13-ba4f886c6200,0,Prob004_adder_8bit,seed_1003,archive_cells.csv
RTLLM,0.3299003322259136,,1,0.3299003322259136,,sr_random_relu_pca_qd,0,False,1df2ea52-2a14-4c11-9854-7c365e2bc566,0,Prob004_adder_8bit,seed_1003,archive_cells.csv
RTLLM,0.2493706967114449,0.11766960373633781,1,0.2493706967114449,0.11766960373633781,sr_random_relu_pca_qd,0,True,477495c8-f0cb-4e0d-af24-93c32831b976,1,Prob004_adder_8bit,seed_1003,archive_cells.csv
RTLLM,0.2199422215802397,-0.022525398430352978,1,0.2199422215802397,-0.022525398430352978,sr_random_relu_pca_qd,0,True,4b681a9c-34f5-4353-aa37-d90a3d10d491,0,Prob004_adder_8bit,seed_1003,archive_cells.csv
RTLLM,0.1904694496605517,,1,0.1904694496605517,,sr_random_relu_pca_qd,0,False,62e2e24f-d38d-4b2c-879e-f49a63c73a5d,0,Prob004_adder_8bit,seed_1003,archive_cells.csv
RTLLM,0.1831455534691126,,1,0.1831455534691126,,sr_random_relu_pca_qd,0,False,68bb58b8-9456-42c8-a0a9-c9c61bf3cdc4,0,Prob004_adder_8bit,seed_1003,archive_cells.csv
RTLLM,0.3813669411141605,0.33009581587943565,1,0.3813669411141605,0.33009581587943565,sr_random_relu_pca_qd,1,True,889de531-3f7b-4875-87b5-51fc6e9ae84a,1,Prob004_adder_8bit,seed_1003,archive_cells.csv
RTLLM,0.2424676200105927,,1,0.2424676200105927,,sr_random_relu_pca_qd,0,False,959f0f60-de41-409f-b2b4-efcad45a8a64,0,Prob004_adder_8bit,seed_1003,archive_cells.csv
RTLLM,0.2493706967114449,-0.08052963551446868,2,0.1355900621118012,-0.1943102701141124,sr_random_relu_pca_qd,2,True,97d6f854-76b8-4710-9bf0-3d3a698c8bb6,0,Prob004_adder_8bit,seed_1003,archive_cells.csv
RTLLM,0.1317010929751071,,1,0.1317010929751071,,sr_random_relu_pca_qd,0,False,b78b5d53-bd78-49ec-8c98-832f4d4f4ce8,0,Prob004_adder_8bit,seed_1003,archive_cells.csv
RTLLM,0.2493374741200828,0.029395252539843097,1,0.2493374741200828,0.029395252539843097,sr_random_relu_pca_qd,0,True,ea0be705-a15d-4078-bf50-3416c0301434,1,Prob004_adder_8bit,seed_1003,archive_cells.csv
RTLLM,-0.3178309522516159,,1,-0.3178309522516159,,sr_random_relu_pca_qd,0,False,1e4fcac7-66b5-43f8-b2d5-acf75471bf92,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,-0.0239664457232727,,1,-0.0239664457232727,,sr_random_relu_pca_qd,0,False,4e546cce-d4a5-4d53-baa9-00dc4b8fe7bf,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,0.0227359029874104,,1,0.0227359029874104,,sr_random_relu_pca_qd,0,False,56723f72-b06e-4941-8df9-f2d791d89ac3,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,-0.5915637796212514,,1,-0.5915637796212514,,sr_random_relu_pca_qd,0,False,59181df7-ed06-4c51-9589-af9ab0815a9e,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,-0.0670662050468511,0.008894163347342304,1,-0.0670662050468511,0.008894163347342304,sr_random_relu_pca_qd,1,True,67dac64e-f1a8-4fb4-ac67-26c0b6079ba4,1,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,0.2113381209945002,0.061344070465385286,4,0.15664069962821348,0.00664664909909856,sr_random_relu_pca_qd,4,True,688e3f99-7dd5-4a33-8c94-b369dd3dfc1f,2,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,0.1168476081833679,,1,0.1168476081833679,,sr_random_relu_pca_qd,0,False,6bc12828-e3e8-42d9-8580-470a5ee7a68b,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,-0.132818279139566,,2,-0.19107906403367464,,sr_random_relu_pca_qd,0,False,6f8cad8d-f476-4e9d-bed1-4eb1767e77b3,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,-0.5245123558685246,,1,-0.5245123558685246,,sr_random_relu_pca_qd,0,False,8106354c-47cb-4889-bcc8-d51d436d87cb,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,0.2113381209945002,0.2832334487382871,5,-0.005080630111787226,0.06681469763199968,sr_random_relu_pca_qd,5,True,90c22971-1ded-4b3c-a946-384f17d2b933,4,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,-0.0920766166209,-0.30341473761540017,1,-0.0920766166209,-0.30341473761540017,sr_random_relu_pca_qd,1,True,9277b60d-137e-4e24-9098-eaaffe0619ed,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,0.0610503661511321,,1,0.0610503661511321,,sr_random_relu_pca_qd,0,False,a8e395c9-fcb2-4240-ba8c-04440874bb44,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,-0.2137191842351585,-0.18975273851188582,1,-0.2137191842351585,-0.18975273851188582,sr_random_relu_pca_qd,1,True,a9a54d9e-ee85-4a05-b60e-c620dad0ad09,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,0.1499940505291149,,2,0.11148822503633425,,sr_random_relu_pca_qd,0,False,ad0902a2-fe50-4c01-b4fb-765c5314aec0,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,-0.045159347893647,-0.0437951453056641,1,-0.045159347893647,-0.0437951453056641,sr_random_relu_pca_qd,1,True,b3871f9b-79cd-4326-8604-94f2cfe3487c,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,-0.1653505402378236,,1,-0.1653505402378236,,sr_random_relu_pca_qd,0,False,c09071e6-9ee4-43b3-b7d9-083cb3749dbe,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,-0.0556056210305296,-0.07871271926664081,2,-0.13960813126380428,-0.16271522949991551,sr_random_relu_pca_qd,2,True,c7711d1e-0de8-406a-b9a7-0fcc37acd269,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,0.1499940505291149,0.03314644234574701,1,0.1499940505291149,0.03314644234574701,sr_random_relu_pca_qd,1,True,c96f6485-0d91-40ec-87da-192b7506401b,1,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,-0.2184588246727883,,1,-0.2184588246727883,,sr_random_relu_pca_qd,0,False,d06858e5-c2bd-4e16-9cbf-8c02d73c574f,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,0.0527945329905551,-0.020187866552998493,1,0.0527945329905551,-0.020187866552998493,sr_random_relu_pca_qd,1,True,d2ac3641-0474-423c-8289-dd1a56e3c549,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,-0.000993007339282,-0.0238902666286786,1,-0.000993007339282,-0.0238902666286786,sr_random_relu_pca_qd,1,True,e69947f9-50ad-4c62-b2f6-9046ccda5c71,0,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,0.1576145651916043,0.1304424263050866,2,0.10520454909107971,0.078032410204562,sr_random_relu_pca_qd,1,True,e70a2edd-b286-4e9f-8644-23bf41f51031,2,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,0.2070121720261792,0.0717820660775583,3,0.17391035687094292,0.03868025092232203,sr_random_relu_pca_qd,2,True,e8890ec4-38fc-4b06-8c0e-f207fe36d215,3,Prob015_multi_pipe_8bit,seed_1003,archive_cells.csv
RTLLM,0.4997539359816494,,1,0.4997539359816494,,sr_random_relu_pca_qd,0,False,5be6b513-0bd2-4df0-8a56-e3449531496e,0,Prob024_fsm,seed_1003,archive_cells.csv
RTLLM,0.0924397873005942,,1,0.0924397873005942,,sr_random_relu_pca_qd,0,False,5d1a9fca-ddd1-4a19-81c3-19e6de1ecfc2,0,Prob024_fsm,seed_1003,archive_cells.csv
RTLLM,0.2659972891252216,,1,0.2659972891252216,,sr_random_relu_pca_qd,0,False,7f280060-6be3-478d-a56a-17d6ba5b536c,0,Prob024_fsm,seed_1003,archive_cells.csv
RTLLM,0.6834970284641851,,1,0.6834970284641851,,sr_random_relu_pca_qd,0,False,899724cc-ccb1-40b3-9d04-e50c4b4454cb,0,Prob024_fsm,seed_1003,archive_cells.csv
RTLLM,0.4916724012094671,,1,0.4916724012094671,,sr_random_relu_pca_qd,0,False,9c8a4a39-9978-4f60-9a18-05c62563c8a6,0,Prob024_fsm,seed_1003,archive_cells.csv
RTLLM,0.5002335522886039,-0.18326347617558125,2,0.48491241789177353,-0.19858461057241164,sr_random_relu_pca_qd,2,True,b7c703de-9b0c-4459-af0b-bbf4d7d89af7,0,Prob024_fsm,seed_1003,archive_cells.csv
RTLLM,0.5002335522886039,0.2347158794703369,1,0.5002335522886039,0.2347158794703369,sr_random_relu_pca_qd,1,True,d6e01947-0058-49c9-942b-f69a85bfa620,1,Prob024_fsm,seed_1003,archive_cells.csv
RTLLM,0.265517672818267,,1,0.265517672818267,,sr_random_relu_pca_qd,0,False,fa5c3dd9-c5a0-4acf-9abf-b47a58295940,0,Prob024_fsm,seed_1003,archive_cells.csv
RTLLM,0.0632507562750388,0.072980132450331,1,0.0632507562750388,0.072980132450331,sr_random_relu_pca_qd,0,True,0115f842-bf0b-4890-8f39-ae7d79610285,1,Prob037_parallel2serial,seed_1003,archive_cells.csv
RTLLM,0.0623824707709917,0.072980132450331,1,0.0623824707709917,0.072980132450331,sr_random_relu_pca_qd,1,True,5d53201c-29ca-4e7c-a0c0-af7bca316094,1,Prob037_parallel2serial,seed_1003,archive_cells.csv
RTLLM,0.0632507562750388,0.0632507562750388,3,0.007727359441855398,0.007727359441855398,sr_random_relu_pca_qd,1,True,7679a3e6-71eb-45b3-8368-ef60ee74a27f,2,Prob037_parallel2serial,seed_1003,archive_cells.csv
RTLLM,0.0088610906712452,-0.0543896656037936,1,0.0088610906712452,-0.0543896656037936,sr_random_relu_pca_qd,1,True,8b7379c1-08dc-49f0-a805-4b22d48a6df9,0,Prob037_parallel2serial,seed_1003,archive_cells.csv
RTLLM,0.3209029290728637,,2,0.30044178165093194,,sr_random_relu_pca_qd,0,False,00ea900b-9281-4372-83be-a28c2736152f,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.4185439360929557,0.3817973856209151,1,0.4185439360929557,0.3817973856209151,sr_random_relu_pca_qd,1,True,08df130d-e748-4963-8f38-d53a07316676,1,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.2570806100217864,0.1276204308884047,1,0.2570806100217864,0.1276204308884047,sr_random_relu_pca_qd,1,True,12cfade6-ad76-4ce2-8b79-fce09168ba78,1,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.3910929557007988,,1,0.3910929557007988,,sr_random_relu_pca_qd,0,False,13ef848d-63f4-4102-b307-35141f8def8b,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,-0.0130234809973372,,1,-0.0130234809973372,,sr_random_relu_pca_qd,0,False,1794a164-35aa-4ece-96b6-dc2c84a86d86,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.4292798353909465,0.1167041878479787,2,0.37658617768094893,0.06401053013798111,sr_random_relu_pca_qd,2,True,1d565bb9-de7a-4f98-8ec2-9e7883677e8a,2,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,-0.0009319777293633,,1,-0.0009319777293633,,sr_random_relu_pca_qd,0,False,2660c30c-61d8-41dc-a0fe-3950b2dc0bf4,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.3125756475429678,0.1170539820866619,1,0.3125756475429678,0.1170539820866619,sr_random_relu_pca_qd,1,True,274f97c9-04bd-4dea-82af-f2c5cab22031,1,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.4283478576615831,-0.009433551198257062,15,0.31939207617203264,-0.11838933268780762,sr_random_relu_pca_qd,15,True,38bb24b6-de77-4b4f-ae59-81afc750a084,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.2668966351972888,0.009816025175502396,1,0.2668966351972888,0.009816025175502396,sr_random_relu_pca_qd,0,True,3c867242-145c-4c84-846e-cc0042a3f159,1,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.3871713870733478,0.11412067296054218,1,0.3871713870733478,0.11412067296054218,sr_random_relu_pca_qd,1,True,4bab47f1-f4e3-4d22-ba45-9da98934aaa8,1,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.0627814088598402,,2,0.0497639796659404,,sr_random_relu_pca_qd,0,False,5287f8f2-1f79-4a67-bd08-9115a1a23d7d,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.3871713870733478,0.03173263132413462,5,0.22199733720648748,-0.13344141854272568,sr_random_relu_pca_qd,5,True,536f7851-c541-4761-a009-89609d1d431c,1,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.2730507141128056,,1,0.2730507141128056,,sr_random_relu_pca_qd,0,False,5c712640-57ae-47dd-ba7b-dc487ecea4d6,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.3596707818930041,-0.03142217380779466,2,0.31673928830791576,-0.07435366739288302,sr_random_relu_pca_qd,2,True,8af16c2f-2f5d-4199-bc3a-d2d51c3646ee,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.3891321713870733,,1,0.3891321713870733,,sr_random_relu_pca_qd,0,False,9020b601-207f-467e-896b-bba761c1ce92,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.4377814088598402,0.04864923747276689,6,0.3649554183813442,-0.024176753005729013,sr_random_relu_pca_qd,5,True,939680eb-b409-4e0c-be34-26513f322fda,3,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.2835148874364561,0.2844468651658194,1,0.2835148874364561,0.2844468651658194,sr_random_relu_pca_qd,1,True,a1f288b6-df25-4640-b48c-d85a23c9a6ec,1,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.4292798353909465,0.10837690631808278,1,0.4292798353909465,0.10837690631808278,sr_random_relu_pca_qd,1,True,b53c848b-d789-43d1-991c-91b50b69fd38,1,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.3198741224885015,0.039893488259501286,1,0.3198741224885015,0.039893488259501286,sr_random_relu_pca_qd,1,True,bbb6b937-f5cc-4953-a46c-35295531fb3f,1,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.4377814088598402,0.2533466473008957,1,0.4377814088598402,0.2533466473008957,sr_random_relu_pca_qd,1,True,c2aa2acc-69ca-4d24-bad4-da50570fffb4,1,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.4283478576615831,0.009803921568627416,2,0.4231681190994916,0.004624183006535915,sr_random_relu_pca_qd,2,True,d37a32e3-fc6c-429c-a706-ec0b07e88863,1,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.2708545146453643,-0.1471338658920358,1,0.2708545146453643,-0.1471338658920358,sr_random_relu_pca_qd,1,True,e14ba907-a3e9-4c41-8348-62488d3f60f1,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.0307310578552408,0.1327039457758411,1,0.0307310578552408,0.1327039457758411,sr_random_relu_pca_qd,1,True,eec18709-7c20-4a87-88f5-db2014d65010,1,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.1538852578068264,-0.12962962962962968,1,0.1538852578068264,-0.12962962962962968,sr_random_relu_pca_qd,1,True,fdedde54-bce7-4fe4-a871-bddc477336fb,0,Prob041_traffic_light,seed_1003,archive_cells.csv
RTLLM,0.3901313161180104,0.008398285038438758,2,0.3852141566462974,0.0034811255667257512,sr_random_relu_pca_qd,1,True,010cba3d-914e-4e20-a9c4-9835a9732038,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3785320980353505,,1,0.3785320980353505,,sr_random_relu_pca_qd,0,False,05955540-f2e1-48eb-b272-c989cba12588,0,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3817330310795716,0.012332282015901253,1,0.3817330310795716,0.012332282015901253,sr_random_relu_pca_qd,1,True,12ddd121-2724-4089-a4aa-3d1327d96706,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3875552598725277,-0.0030108745646889035,2,0.3830729187200209,-0.0074932157171956615,sr_random_relu_pca_qd,1,True,1f06747a-4905-466a-b48c-8503b29b628d,0,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3897966029305473,0.00943389841645309,1,0.3897966029305473,0.00943389841645309,sr_random_relu_pca_qd,1,True,27d6198d-9b32-4050-9aa7-f67c7049aed1,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3905661344372166,0.006033445035810492,1,0.3905661344372166,0.006033445035810492,sr_random_relu_pca_qd,1,True,2911d5b4-e890-4e44-9a82-998d2f1f08fa,1,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.4093395098232472,0.02685018726591759,4,0.39034524278861943,0.007855920231289892,sr_random_relu_pca_qd,4,True,34871b12-d83c-4426-8008-f59fdf40fa7a,2,Prob045_alu,seed_1003,archive_cells.csv
RTLLM,0.3763141467901965,,1,0.3763141467901965,,sr_random_relu_pca_qd,0,False,4aa96ef5-37ae-4827-bc48-c3747bbed895,0,Prob045_alu,seed_1003,archive_cells.csv
