backend,benchmark,problem,objective_count,candidate_count,pareto_point_count,hypervolume,reference_beating_count,best_area_improvement,best_power_improvement,best_period_improvement,problem_dir
smooth_qd_v2,RTLLM,Prob021_counter_12,3,7,3,0.0009591913797521282,2,0.20454545454545456,0.7871235721703012,0.10714285714285723,/workspace/exp/natural_qd_push/p3_v2_full_rtllm_20260703_101258_UTC/live/smooth_qd_v2_8x5/seed_1004/openai_gpt-oss-120b/RTLLM/Prob021_counter_12
classic,RTLLM,Prob022_ring_counter,3,0,0,0.0,0,0.0,0.0,0.0,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1004/openai_gpt-oss-120b/RTLLM/Prob022_ring_counter
S07_capacity3,RTLLM,Prob022_ring_counter,3,0,0,0.0,0,0.0,0.0,0.0,/workspace/exp/natural_qd_push/suite_variants_wave_b_20260709_225719_UTC/live/capacity3/seed_1004/openai_gpt-oss-120b/RTLLM/Prob022_ring_counter
smooth_qd_v2,RTLLM,Prob022_ring_counter,3,0,0,0.0,0,0.0,0.0,0.0,/workspace/exp/natural_qd_push/p3_v2_full_rtllm_20260703_101258_UTC/live/smooth_qd_v2_8x5/seed_1004/openai_gpt-oss-120b/RTLLM/Prob022_ring_counter
classic,RTLLM,Prob023_up_down_counter,3,1,1,0.0,0,0.13127413127413126,-0.22067039106145264,-0.0555555555555556,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1004/openai_gpt-oss-120b/RTLLM/Prob023_up_down_counter
S07_capacity3,RTLLM,Prob023_up_down_counter,3,6,4,0.014253079895537996,3,0.3938223938223938,0.29329608938547486,0.25925925925925924,/workspace/exp/natural_qd_push/suite_variants_wave_b_20260709_225719_UTC/live/capacity3/seed_1004/openai_gpt-oss-120b/RTLLM/Prob023_up_down_counter
smooth_qd_v2,RTLLM,Prob023_up_down_counter,3,5,4,0.0,0,0.25868725868725867,0.18994413407821223,0.14814814814814817,/workspace/exp/natural_qd_push/p3_v2_full_rtllm_20260703_101258_UTC/live/smooth_qd_v2_8x5/seed_1004/openai_gpt-oss-120b/RTLLM/Prob023_up_down_counter
classic,RTLLM,Prob024_fsm,2,12,1,0.3406318423522052,8,0.4782608695652174,0.7122302158273381,0.0,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1004/openai_gpt-oss-120b/RTLLM/Prob024_fsm
S07_capacity3,RTLLM,Prob024_fsm,2,8,1,0.3406318423522052,5,0.4782608695652174,0.7122302158273381,0.0,/workspace/exp/natural_qd_push/suite_variants_wave_b_20260709_225719_UTC/live/capacity3/seed_1004/openai_gpt-oss-120b/RTLLM/Prob024_fsm
smooth_qd_v2,RTLLM,Prob024_fsm,2,7,2,0.27675946199562085,4,0.43478260869565216,0.6431654676258993,0.0,/workspace/exp/natural_qd_push/p3_v2_full_rtllm_20260703_101258_UTC/live/smooth_qd_v2_8x5/seed_1004/openai_gpt-oss-120b/RTLLM/Prob024_fsm
classic,RTLLM,Prob025_sequence_detector,3,5,1,0.04338963931804551,1,0.34210526315789475,0.48195876288659795,0.26315789473684204,/workspace/exp/useful_bd_push/pcn_v3_experiments_20260701/live/rtllm_full_5seed/classic_revolution_8x5/seed_1004/openai_gpt-oss-120b/RTLLM/Prob025_sequence_detector
S07_capacity3,RTLLM,Prob025_sequence_detector,3,6,1,0.020218750892423667,1,0.3157894736842105,0.30412371134020616,0.2105263157894736,/workspace/exp/natural_qd_push/suite_variants_wave_b_20260709_225719_UTC/live/capacity3/seed_1004/openai_gpt-oss-120b/RTLLM/Prob025_sequence_detector
