benchmark,best_fitness,budget_fraction,candidate_count,corpus,descriptor_family,funnel,mean_fitness,method,model,pareto_member_count,prefix_candidate_count,problem_id,seed,unique_canonical_netlists,unique_motif_signatures,unique_style_clusters
RTLLM,,0.5,105,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob026_asyn_fifo,0,0,0,1
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob026_asyn_fifo,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob026_asyn_fifo,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob026_asyn_fifo,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob026_asyn_fifo,0,0,0,0
RTLLM,,0.75,158,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob026_asyn_fifo,0,0,0,1
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob026_asyn_fifo,0,0,0,0
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob026_asyn_fifo,0,0,0,0
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob026_asyn_fifo,0,0,0,0
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob026_asyn_fifo,0,0,0,0
RTLLM,,1.0,210,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob026_asyn_fifo,0,0,0,1
RTLLM,,1.0,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob026_asyn_fifo,0,0,0,0
RTLLM,,1.0,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob026_asyn_fifo,0,0,0,0
RTLLM,,1.0,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob026_asyn_fifo,0,0,0,0
RTLLM,,1.0,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob026_asyn_fifo,0,0,0,0
RTLLM,0.2104220822701678,0.25,53,aspdac2026_release,lexical_structural_posthoc,generated,0.12630376504261692,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,2
RTLLM,0.2104220822701678,0.25,19,aspdac2026_release,lexical_structural_posthoc,functional,0.12630376504261692,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,1
RTLLM,0.2104220822701678,0.25,19,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.12630376504261692,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,1
RTLLM,0.2104220822701678,0.25,19,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.12630376504261692,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,1
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,0
RTLLM,0.26600646191805266,0.5,105,aspdac2026_release,lexical_structural_posthoc,generated,0.1456320477281357,classic_revolution,deepseek-chat,4,105,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,2
RTLLM,0.26600646191805266,0.5,42,aspdac2026_release,lexical_structural_posthoc,functional,0.1456320477281357,classic_revolution,deepseek-chat,4,105,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,1
RTLLM,0.26600646191805266,0.5,42,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.1456320477281357,classic_revolution,deepseek-chat,4,105,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,1
RTLLM,0.26600646191805266,0.5,42,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.1456320477281357,classic_revolution,deepseek-chat,4,105,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,1
RTLLM,0.23997874999223967,0.5,4,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.21642658414994204,classic_revolution,deepseek-chat,4,105,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,1
RTLLM,0.28507382071769327,0.75,158,aspdac2026_release,lexical_structural_posthoc,generated,0.152766531872133,classic_revolution,deepseek-chat,9,158,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,3
RTLLM,0.28507382071769327,0.75,59,aspdac2026_release,lexical_structural_posthoc,functional,0.152766531872133,classic_revolution,deepseek-chat,9,158,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,2
RTLLM,0.28507382071769327,0.75,59,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.152766531872133,classic_revolution,deepseek-chat,9,158,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,2
RTLLM,0.28507382071769327,0.75,59,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.152766531872133,classic_revolution,deepseek-chat,9,158,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,2
RTLLM,0.28507382071769327,0.75,9,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.24067663793027838,classic_revolution,deepseek-chat,9,158,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,2
RTLLM,0.28507382071769327,1.0,210,aspdac2026_release,lexical_structural_posthoc,generated,0.1426424742208755,classic_revolution,deepseek-chat,11,210,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,3
RTLLM,0.28507382071769327,1.0,76,aspdac2026_release,lexical_structural_posthoc,functional,0.1426424742208755,classic_revolution,deepseek-chat,11,210,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,2
RTLLM,0.28507382071769327,1.0,76,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.1426424742208755,classic_revolution,deepseek-chat,11,210,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,2
RTLLM,0.28507382071769327,1.0,76,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.1426424742208755,classic_revolution,deepseek-chat,11,210,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,2
RTLLM,0.28507382071769327,1.0,11,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.239737998272812,classic_revolution,deepseek-chat,11,210,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,0,0,0,2
RTLLM,,0.25,53,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,1
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,0
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,0
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,0
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,0
RTLLM,,0.5,105,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,1
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,0
RTLLM,,0.75,158,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,1
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,0
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,0
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,0
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,0
RTLLM,,1.0,210,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,1
RTLLM,,1.0,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,0
RTLLM,,1.0,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,0
RTLLM,,1.0,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,0
RTLLM,,1.0,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,210,aspdac2026/deepseek_clean_results/RTLLM/Prob028_LFSR,0,0,0,0
RTLLM,,0.25,53,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,1
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,0
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,0
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,0
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,0
RTLLM,,0.5,105,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,1
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,0
RTLLM,,0.75,158,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,1
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,0
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,0
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,0
RTLLM,,0.75,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,158,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,0
RTLLM,0.11960408684546614,1.0,210,aspdac2026_release,lexical_structural_posthoc,generated,0.10265006385696042,classic_revolution,deepseek-chat,1,210,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,3
RTLLM,0.11960408684546614,1.0,2,aspdac2026_release,lexical_structural_posthoc,functional,0.10265006385696042,classic_revolution,deepseek-chat,1,210,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,2
RTLLM,0.11960408684546614,1.0,2,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.10265006385696042,classic_revolution,deepseek-chat,1,210,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,2
RTLLM,0.11960408684546614,1.0,2,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.10265006385696042,classic_revolution,deepseek-chat,1,210,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,2
RTLLM,0.11960408684546614,1.0,1,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.11960408684546614,classic_revolution,deepseek-chat,1,210,aspdac2026/deepseek_clean_results/RTLLM/Prob029_barrel_shifter,0,0,0,1
RTLLM,0.023938572719060514,0.25,53,aspdac2026_release,lexical_structural_posthoc,generated,-0.006506506506506507,classic_revolution,deepseek-chat,34,53,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,2
RTLLM,0.023938572719060514,0.25,37,aspdac2026_release,lexical_structural_posthoc,functional,-0.006506506506506507,classic_revolution,deepseek-chat,34,53,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,1
RTLLM,0.023938572719060514,0.25,37,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,-0.006506506506506507,classic_revolution,deepseek-chat,34,53,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,1
RTLLM,0.023938572719060514,0.25,37,aspdac2026_release,lexical_structural_posthoc,valid_ppa,-0.006506506506506507,classic_revolution,deepseek-chat,34,53,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,1
RTLLM,0.023938572719060514,0.25,34,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.0014081513364153243,classic_revolution,deepseek-chat,34,53,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,1
RTLLM,0.023938572719060514,0.5,105,aspdac2026_release,lexical_structural_posthoc,generated,-0.006214121280997758,classic_revolution,deepseek-chat,57,105,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,2
RTLLM,0.023938572719060514,0.5,62,aspdac2026_release,lexical_structural_posthoc,functional,-0.006214121280997758,classic_revolution,deepseek-chat,57,105,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,1
RTLLM,0.023938572719060514,0.5,62,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,-0.006214121280997758,classic_revolution,deepseek-chat,57,105,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,1
RTLLM,0.023938572719060514,0.5,62,aspdac2026_release,lexical_structural_posthoc,valid_ppa,-0.006214121280997758,classic_revolution,deepseek-chat,57,105,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,1
RTLLM,0.023938572719060514,0.5,57,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.0016798998399340712,classic_revolution,deepseek-chat,57,105,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,1
RTLLM,0.023938572719060514,0.75,158,aspdac2026_release,lexical_structural_posthoc,generated,-0.006234003312255345,classic_revolution,deepseek-chat,89,158,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,2
RTLLM,0.023938572719060514,0.75,96,aspdac2026_release,lexical_structural_posthoc,functional,-0.006234003312255345,classic_revolution,deepseek-chat,89,158,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,1
RTLLM,0.023938572719060514,0.75,96,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,-0.006234003312255345,classic_revolution,deepseek-chat,89,158,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,1
RTLLM,0.023938572719060514,0.75,96,aspdac2026_release,lexical_structural_posthoc,valid_ppa,-0.006234003312255345,classic_revolution,deepseek-chat,89,158,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,1
RTLLM,0.023938572719060514,0.75,89,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.0003400221268130272,classic_revolution,deepseek-chat,89,158,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,1
RTLLM,0.023938572719060514,1.0,210,aspdac2026_release,lexical_structural_posthoc,generated,-0.005472032233549849,classic_revolution,deepseek-chat,116,210,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,2
RTLLM,0.023938572719060514,1.0,126,aspdac2026_release,lexical_structural_posthoc,functional,-0.005472032233549849,classic_revolution,deepseek-chat,116,210,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,1
RTLLM,0.023938572719060514,1.0,126,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,-0.005472032233549849,classic_revolution,deepseek-chat,116,210,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,1
RTLLM,0.023938572719060514,1.0,126,aspdac2026_release,lexical_structural_posthoc,valid_ppa,-0.005472032233549849,classic_revolution,deepseek-chat,116,210,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,1
RTLLM,0.023938572719060514,1.0,116,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.0004672460517708615,classic_revolution,deepseek-chat,116,210,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,0,0,0,1
RTLLM,0.2068315946348733,0.25,53,aspdac2026_release,lexical_structural_posthoc,generated,0.07400645802285145,classic_revolution,deepseek-chat,1,53,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,2
RTLLM,0.2068315946348733,0.25,24,aspdac2026_release,lexical_structural_posthoc,functional,0.07400645802285145,classic_revolution,deepseek-chat,1,53,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,1
RTLLM,0.2068315946348733,0.25,24,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.07400645802285145,classic_revolution,deepseek-chat,1,53,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,1
RTLLM,0.2068315946348733,0.25,24,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.07400645802285145,classic_revolution,deepseek-chat,1,53,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,1
RTLLM,0.2068315946348733,0.25,1,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.2068315946348733,classic_revolution,deepseek-chat,1,53,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,1
RTLLM,0.2068315946348733,0.5,105,aspdac2026_release,lexical_structural_posthoc,generated,0.09320502448371301,classic_revolution,deepseek-chat,3,105,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,2
RTLLM,0.2068315946348733,0.5,35,aspdac2026_release,lexical_structural_posthoc,functional,0.09320502448371301,classic_revolution,deepseek-chat,3,105,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,1
RTLLM,0.2068315946348733,0.5,35,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.09320502448371301,classic_revolution,deepseek-chat,3,105,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,1
RTLLM,0.2068315946348733,0.5,35,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.09320502448371301,classic_revolution,deepseek-chat,3,105,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,1
RTLLM,0.2068315946348733,0.5,3,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.2068315946348733,classic_revolution,deepseek-chat,3,105,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,1
RTLLM,0.23099254843517142,0.75,158,aspdac2026_release,lexical_structural_posthoc,generated,0.0254138625251654,classic_revolution,deepseek-chat,10,158,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,2
RTLLM,0.23099254843517142,0.75,57,aspdac2026_release,lexical_structural_posthoc,functional,0.0254138625251654,classic_revolution,deepseek-chat,10,158,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,1
RTLLM,0.23099254843517142,0.75,57,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.0254138625251654,classic_revolution,deepseek-chat,10,158,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,1
RTLLM,0.23099254843517142,0.75,57,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.0254138625251654,classic_revolution,deepseek-chat,10,158,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,1
RTLLM,0.23099254843517142,0.75,10,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.21166378539493294,classic_revolution,deepseek-chat,10,158,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,1
RTLLM,0.23099254843517142,1.0,210,aspdac2026_release,lexical_structural_posthoc,generated,0.02756953873893767,classic_revolution,deepseek-chat,17,210,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,2
RTLLM,0.23099254843517142,1.0,81,aspdac2026_release,lexical_structural_posthoc,functional,0.02756953873893767,classic_revolution,deepseek-chat,17,210,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,1
RTLLM,0.23099254843517142,1.0,81,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,0.02756953873893767,classic_revolution,deepseek-chat,17,210,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,1
RTLLM,0.23099254843517142,1.0,81,aspdac2026_release,lexical_structural_posthoc,valid_ppa,0.02756953873893767,classic_revolution,deepseek-chat,17,210,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,1
RTLLM,0.23099254843517142,1.0,17,aspdac2026_release,lexical_structural_posthoc,pareto_front,0.21109529236433763,classic_revolution,deepseek-chat,17,210,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,0,0,0,1
RTLLM,,0.25,53,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob032_freq_divbyeven,0,0,0,1
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob032_freq_divbyeven,0,0,0,0
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob032_freq_divbyeven,0,0,0,0
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob032_freq_divbyeven,0,0,0,0
RTLLM,,0.25,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,53,aspdac2026/deepseek_clean_results/RTLLM/Prob032_freq_divbyeven,0,0,0,0
RTLLM,,0.5,105,aspdac2026_release,lexical_structural_posthoc,generated,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob032_freq_divbyeven,0,0,0,1
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,functional,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob032_freq_divbyeven,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,synthesis_valid,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob032_freq_divbyeven,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,valid_ppa,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob032_freq_divbyeven,0,0,0,0
RTLLM,,0.5,0,aspdac2026_release,lexical_structural_posthoc,pareto_front,,classic_revolution,deepseek-chat,0,105,aspdac2026/deepseek_clean_results/RTLLM/Prob032_freq_divbyeven,0,0,0,0
