feature,eligible,predictive_score,diversity_score,stability_score,composite_score,collapsed_in_backend_count,finite_fraction,normalized_range_coverage,unique_ratio
sog_complexity_score,True,0.36659464479492265,0.6357889706748153,1.0,0.5874937298939005,0,1.0,1.0,0.24113475177304963
max_rhs_operator_count,True,0.34652617172683536,0.6602363967252435,1.0,0.5870195161309111,0,1.0,1.0,0.09219858156028368
rent_raw_sample_count,True,0.4385962083298394,0.5375104201899102,1.0,0.5854969408148962,0,1.0,1.0,0.11347517730496454
mul_count,True,0.32630687357229765,0.6761229314420804,1.0,0.5834811191122621,0,1.0,1.0,0.028368794326241134
log_edge_count,True,0.43136567736432047,0.5243458850046753,1.0,0.5776356145655805,0,1.0,1.0,0.23404255319148937
control_count,True,0.32442356151043134,0.6616356474341069,1.0,0.5775630792816315,0,1.0,1.0,0.0851063829787234
always_count,True,0.35538925050918935,0.6058882858714348,1.0,0.5719860627841373,0,1.0,1.0,0.03546099290780142
rent_sample_count,True,0.38821810048121047,0.557901491561448,1.0,0.5699636672630515,0,1.0,1.0,0.10638297872340426
scoap_co_bin_3_pct,True,0.31814373041824784,0.6421109988014705,1.0,0.5679035282687261,0,1.0,1.0,0.2624113475177305
for_count,True,0.2686797400279698,0.6808510638297872,1.0,0.5592037553530119,0,1.0,1.0,0.0425531914893617
rtl_line_count,True,0.28669419804281504,0.6564627353796509,1.0,0.5587743465021446,0,1.0,1.0,0.3971631205673759
log_node_count,True,0.4087667116717851,0.498295488845009,1.0,0.5583484413480564,0,1.0,1.0,0.2127659574468085
hyper_mean_fanout,True,0.3921545793479813,0.509688711034611,1.0,0.5548606095687054,0,1.0,1.0,0.2765957446808511
rtl_nonempty_line_count,True,0.2716516219874237,0.6559756278018569,1.0,0.5518346996249905,0,1.0,1.0,0.3829787234042553
hyper_max_fanout,True,0.2758151057621985,0.608430452805868,1.0,0.5370674560750431,0,1.0,1.0,0.07801418439716312
scoap_cc1_bin_1_pct,True,0.2565042560460379,0.629676287308236,1.0,0.5358136157785997,0,1.0,1.0,0.24822695035460993
fsm_state_count_est,True,0.20428259811515662,0.6808510638297872,1.0,0.530225041492246,0,1.0,1.0,0.0425531914893617
scoap_cc0_bin_1_pct,True,0.26033400440980015,0.6040178469935155,1.0,0.5285565484321404,0,1.0,1.0,0.2695035460992908
rent_retained_sample_ratio,True,0.3618844219890279,0.47009795081274547,1.0,0.5273822726795234,0,1.0,1.0,0.0851063829787234
unique_identifier_count,True,0.24655059277913807,0.5980477348187906,1.0,0.5202644739371889,0,1.0,1.0,0.2198581560283688
rtl_cyclomatic_total_log,True,0.2259268938174191,0.6158601410891946,1.0,0.5172181515990567,0,1.0,1.0,0.14893617021276595
ast_depth_est,True,0.3047298280936014,0.5103459370154559,1.0,0.5157495005975302,0,1.0,1.0,0.1276595744680851
edge_per_node,True,0.26648822743751505,0.534863330793126,1.0,0.5071218681244758,0,1.0,1.0,0.2695035460992908
reconv_source_ratio,True,0.17805345515236623,0.6135874047462405,1.0,0.49487964647974897,0,1.0,1.0,0.09219858156028368
scoap_co_bin_1_pct,True,0.08334656019683745,0.7281323877068558,1.0,0.4923522877859764,0,1.0,1.0,0.18439716312056736
rtl_cyclomatic_max_log,True,0.1798557113518955,0.6030699013609769,1.0,0.4920095355846949,0,1.0,1.0,0.12056737588652482
logic_depth_ltp_delta,True,0.10815246143787816,0.6713947990543735,1.0,0.4836567873160759,0,1.0,1.0,0.014184397163120567
ltp_noff,False,0.0,0.002364066193853428,1.0,0.2008274231678487,1,1.0,0.0,0.0070921985815602835
rtl_instance_count_est,False,0.0,0.002364066193853428,1.0,0.2008274231678487,1,1.0,0.0,0.0070921985815602835
utilization,False,0.0,0.002364066193853428,1.0,0.2008274231678487,1,1.0,0.0,0.0070921985815602835
