feature,count,finite_fraction,unique_count,unique_ratio,nonzero_fraction,min,max,mean,stddev,q25,q75,iqr,normalized_range_coverage,collapsed,near_collapsed
hyper_mean_fanout,260,1.0,82,0.3153846153846154,1.0,1.0,4.933333333333334,1.711256031709398,0.638072608384857,1.34375,1.75,0.40625,1.0,False,False
hyper_net_count,260,1.0,66,0.25384615384615383,1.0,4.0,2523.0,232.69230769230768,574.8217361951154,23.0,86.0,63.0,1.0,False,False
hyper_sink_net_count,260,1.0,61,0.23461538461538461,1.0,4.0,2522.0,231.90384615384616,574.2905275078174,23.0,86.0,63.0,1.0,False,False
if_count,260,1.0,9,0.03461538461538462,0.5346153846153846,0.0,8.0,2.103846153846154,2.3239523312387074,0.0,4.0,4.0,1.0,False,False
laplacian_lambda2,260,1.0,81,0.31153846153846154,0.8269230769230769,0.0,2.0,0.2061859259728397,0.3590552930878314,0.04140172876260213,0.24619129007158233,0.20478956130898018,1.0,False,False
laplacian_spectral_entropy,260,1.0,88,0.3384615384615385,0.9653846153846154,0.0,0.9940471039241131,0.9079225510196544,0.1748756004438017,0.9050826091323118,0.9618743975998407,0.05679178846752897,1.0,False,False
log_edge_count,260,1.0,61,0.23461538461538461,1.0,0.6931471805599453,8.467162257810672,3.376270329131687,1.6358364972551767,2.302585092994046,4.127134385045092,1.8245492920510458,1.0,False,False
log_max_level,260,1.0,12,0.046153846153846156,0.6961538461538461,0.0,3.1780538303479458,1.162966095438452,1.011583193036638,0.0,1.6094379124341003,1.6094379124341003,1.0,False,False
log_net_count,260,1.0,66,0.25384615384615383,1.0,1.6094379124341003,7.8336002236611035,4.057687210860974,1.4384665803976453,3.1780538303479458,4.465908118654584,1.287854288306638,1.0,False,False
log_node_count,260,1.0,47,0.18076923076923077,1.0,1.0986122886681096,7.430114138561801,3.1467331810112613,1.369117953881383,2.1972245773362196,3.8918202981106265,1.694595720774407,1.0,False,False
logic_depth,260,1.0,11,0.04230769230769231,1.0,1.0,24.0,6.473076923076923,6.92120808109214,3.0,6.0,3.0,1.0,False,False
logic_depth_ltp,260,1.0,11,0.04230769230769231,1.0,1.0,24.0,6.507692307692308,6.921256170829723,3.0,6.0,3.0,1.0,False,False
logic_depth_ltp_delta,260,1.0,2,0.007692307692307693,0.03461538461538462,0.0,1.0,0.03461538461538462,0.18280360982024838,0.0,0.0,0.0,1.0,False,False
logic_op_count,260,1.0,18,0.06923076923076923,0.65,0.0,25.0,4.484615384615385,6.041185079085337,0.0,7.0,7.0,1.0,False,False
ltp_noff,260,1.0,1,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
math_op_ast_count,260,1.0,6,0.023076923076923078,0.4153846153846154,0.0,16.0,0.7269230769230769,1.9010235486559284,0.0,1.0,1.0,1.0,False,False
max_identifier_fanout,260,1.0,26,0.1,1.0,2.0,70.0,11.26923076923077,7.211943578364628,7.0,16.0,9.0,1.0,False,False
max_rhs_operator_count,260,1.0,15,0.057692307692307696,0.9653846153846154,0.0,20.0,3.853846153846154,3.424148492604882,1.0,5.0,4.0,1.0,False,False
mul_count,260,1.0,3,0.011538461538461539,0.3153846153846154,0.0,2.0,0.34615384615384615,0.5365350151529787,0.0,1.0,1.0,1.0,False,False
mux_cells,260,1.0,38,0.14615384615384616,0.4807692307692308,0.0,331.0,38.896153846153844,90.27058035437013,0.0,4.0,4.0,1.0,False,False
mux_ratio,260,1.0,67,0.25769230769230766,0.4807692307692308,0.0,0.3125,0.06460888790561606,0.09169692103008413,0.0,0.13533878828155288,0.13533878828155288,1.0,False,False
operator_mix_score,260,1.0,71,0.27307692307692305,1.0,0.09090909090909091,0.9411764705882353,0.4157712128712131,0.15589966289981208,0.34816636851520577,0.49122807017543857,0.1430617016602328,1.0,False,False
pipeline_event_count,260,1.0,21,0.08076923076923077,0.5653846153846154,0.0,42.0,5.7384615384615385,6.830422721633926,0.0,10.0,10.0,1.0,False,False
reconv_sink_ratio,260,1.0,43,0.16538461538461538,0.7423076923076923,0.0,1.0,0.3936764457550512,0.3954311841089023,0.0,0.9045652027103077,0.9045652027103077,1.0,False,False
reconv_source_ratio,260,1.0,23,0.08846153846153847,0.7423076923076923,0.0,1.0,0.605527330122056,0.4326749429162703,0.0,1.0,1.0,1.0,False,False
rent_clamped_flag,260,1.0,2,0.007692307692307693,0.2153846153846154,0.0,1.0,0.2153846153846154,0.41108889895038114,0.0,0.0,0.0,1.0,False,False
rent_confidence,260,1.0,99,0.38076923076923075,0.9653846153846154,0.0,0.9701030548288897,0.5953217569533338,0.29745097916168006,0.4312116662156656,0.8594435711186448,0.4282319049029792,1.0,False,False
rent_exponent,260,1.0,80,0.3076923076923077,0.75,0.0,0.9197436308520027,0.3529080182571408,0.30019079757152006,0.015610118837074844,0.6895549008903413,0.6739447820532665,1.0,False,False
rent_exponent_confidence_gated,260,1.0,99,0.38076923076923075,1.0,0.1401791590140542,0.8671528559369202,0.48096081078826664,0.16772051945823022,0.34870519061603544,0.6606448103205331,0.3119396197044977,1.0,False,False
rent_graph_node_count,260,1.0,47,0.18076923076923077,1.0,2.0,1685.0,123.31153846153846,377.1212912690059,8.0,48.0,40.0,1.0,False,False
rent_k,260,1.0,99,0.38076923076923075,0.9653846153846154,0.0,513.2789334456365,25.280085615628884,58.118439187740755,2.8245869990971886,23.5032808901661,20.67869389106891,1.0,False,False
rent_r2,260,1.0,99,0.38076923076923075,0.9653846153846154,0.0,1.0,0.5653778308305512,0.39759039796820916,0.07300911359297346,0.9617505607351265,0.8887414471421531,1.0,False,False
rent_raw_sample_count,260,1.0,37,0.1423076923076923,1.0,1.0,256.0,22.796153846153846,54.56859466459292,5.0,11.0,6.0,1.0,False,False
rent_retained_sample_ratio,260,1.0,35,0.1346153846153846,0.9653846153846154,0.0,1.0,0.8663668071322862,0.19045723258525474,0.8,1.0,0.19999999999999996,1.0,False,False
rent_sample_count,260,1.0,37,0.1423076923076923,0.9653846153846154,0.0,255.0,21.93076923076923,54.33849584021916,4.0,9.0,5.0,1.0,False,False
resource_sharing_ratio_est,260,1.0,40,0.15384615384615385,0.4153846153846154,0.0,0.8421052631578947,0.019588396768842515,0.09095503789894249,0.0,0.0036101083032490976,0.0036101083032490976,1.0,False,False
rtl_char_count,260,1.0,243,0.9346153846153846,1.0,105.0,6130.0,1355.9692307692308,1025.4770930079442,484.75,2002.75,1518.0,1.0,False,False
rtl_cyclomatic_max_log,260,1.0,27,0.10384615384615385,0.6538461538461539,0.0,6.811244378601294,1.7850013791064978,1.7436973275120935,0.0,2.70805020110221,2.70805020110221,1.0,False,False
rtl_cyclomatic_total_log,260,1.0,32,0.12307692307692308,0.6538461538461539,0.0,6.945051063725834,1.8614380222940472,1.8075710137923477,0.0,2.8475029475162037,2.8475029475162037,1.0,False,False
rtl_instance_count_est,260,1.0,1,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
rtl_line_count,260,1.0,87,0.3346153846153846,1.0,3.0,188.0,44.761538461538464,31.698411473460755,20.0,63.0,43.0,1.0,False,False
rtl_nonempty_line_count,260,1.0,83,0.3192307692307692,1.0,3.0,182.0,41.38846153846154,29.667890269072917,18.0,56.25,38.25,1.0,False,False
scoap_cc0_bin_0_pct,260,1.0,70,0.2692307692307692,1.0,0.11494252873563218,0.8045977011494253,0.3112129610720132,0.17574852786041015,0.19047619047619047,0.40364583333333337,0.2131696428571429,1.0,False,False
scoap_cc0_bin_1_pct,260,1.0,81,0.31153846153846154,1.0,0.011494252873563218,0.7586206896551724,0.3454851996767562,0.1956873059026777,0.17391304347826086,0.4686701156421181,0.2947570721638572,1.0,False,False
scoap_cc0_bin_2_pct,260,1.0,71,0.27307692307692305,0.8653846153846154,0.0,0.39285714285714285,0.11808508682113368,0.09930979839502982,0.03571428571428571,0.15625,0.12053571428571429,1.0,False,False
scoap_cc0_bin_3_pct,260,1.0,65,0.25,0.6807692307692308,0.0,0.8242544731610338,0.22521675243009692,0.2309091525339257,0.0,0.38095238095238093,0.38095238095238093,1.0,False,False
scoap_cc1_bin_0_pct,260,1.0,70,0.2692307692307692,1.0,0.11494252873563218,0.8045977011494253,0.3112129610720132,0.17574852786041015,0.19047619047619047,0.40364583333333337,0.2131696428571429,1.0,False,False
scoap_cc1_bin_1_pct,260,1.0,83,0.3192307692307692,0.9615384615384616,0.0,0.6049382716049383,0.2243460810985453,0.1528465665121594,0.11904761904761904,0.2727272727272727,0.15367965367965367,1.0,False,False
scoap_cc1_bin_2_pct,260,1.0,65,0.25,0.85,0.0,0.6923076923076923,0.24329949398481557,0.17572624299248812,0.09197069943289224,0.34146341463414637,0.24949271520125413,1.0,False,False
scoap_cc1_bin_3_pct,260,1.0,66,0.25384615384615383,0.6923076923076923,0.0,0.8751987281399046,0.22114146384462594,0.24726796395878156,0.0,0.35714285714285715,0.35714285714285715,1.0,False,False
scoap_co_bin_0_pct,260,1.0,72,0.27692307692307694,1.0,0.023545706371191136,0.7931034482758621,0.23499942485715988,0.18066573302073563,0.10771065182829889,0.2682926829268293,0.1605820310985304,1.0,False,False
scoap_co_bin_1_pct,260,1.0,45,0.17307692307692307,0.7423076923076923,0.0,0.5454545454545454,0.1282536488728593,0.15076722670493478,0.0,0.20555555555555557,0.20555555555555557,1.0,False,False
scoap_co_bin_2_pct,260,1.0,42,0.16153846153846155,0.6615384615384615,0.0,0.6666666666666666,0.21075813403622157,0.21738634149718783,0.0,0.3972602739726027,0.3972602739726027,1.0,False,False
scoap_co_bin_3_pct,260,1.0,78,0.3,0.9846153846153847,0.0,0.9570637119113573,0.42598879223375924,0.28171188851426004,0.1727346278317152,0.6785714285714286,0.5058368007397134,1.0,False,False
scoap_signal_smoothness,260,1.0,97,0.3730769230769231,1.0,0.008129384901513985,0.6308957800479511,0.22890362612625478,0.18549227596637322,0.055922480546110924,0.41724989734487683,0.3613274167987659,1.0,False,False
seq_ratio,260,1.0,47,0.18076923076923077,0.5653846153846154,0.0,0.5,0.12260145867334296,0.13817876962806505,0.0,0.17647058823529413,0.17647058823529413,1.0,False,False
sequential_cells,260,1.0,15,0.057692307692307696,0.5653846153846154,0.0,263.0,25.057692307692307,67.68269107827815,0.0,7.0,7.0,1.0,False,False
share_family_inv,260,1.0,23,0.08846153846153847,0.36153846153846153,0.0,0.5,0.06804312693057082,0.1242768857033574,0.0,0.0625,0.0625,1.0,False,False
shift_op_count,260,1.0,4,0.015384615384615385,0.08846153846153847,0.0,6.0,0.46153846153846156,1.5696831926996566,0.0,0.0,0.0,1.0,False,False
sog_complexity_score,260,1.0,56,0.2153846153846154,1.0,3.0,3234.0,226.19615384615383,722.9550549817524,17.0,56.0,39.0,1.0,False,False
sog_entropy,260,1.0,68,0.26153846153846155,0.6884615384615385,0.0,2.186278124459133,1.1934987626540163,0.858279712716642,0.0,1.8609994679625532,1.8609994679625532,1.0,False,False
state_control_ratio,260,1.0,48,0.18461538461538463,1.0,0.03225806451612903,4.0,0.7278336112237223,0.719147376480303,0.2,1.0,0.8,1.0,False,False
ternary_count,260,1.0,8,0.03076923076923077,0.23076923076923078,0.0,8.0,0.6230769230769231,1.445232931001806,0.0,0.0,0.0,1.0,False,False
timing_risk_entropy,260,1.0,112,0.4307692307692308,1.0,0.7219280948873623,2.2143351178208266,1.571443602386053,0.368694452700982,1.4061518545101988,1.8074861764771957,0.4013343219669969,1.0,False,False
timing_risk_score,260,1.0,108,0.4153846153846154,1.0,2.3,80.1,23.848076923076924,14.41181326850964,17.2,26.85,9.650000000000002,1.0,False,False
total_cells,260,1.0,64,0.24615384615384617,1.0,2.0,1831.0,255.01153846153846,498.92272781303757,15.0,90.0,75.0,1.0,False,False
unique_identifier_count,260,1.0,41,0.1576923076923077,1.0,3.0,59.0,18.56923076923077,12.578943615630333,10.0,25.0,15.0,1.0,False,False
utilization,260,1.0,1,0.0038461538461538464,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,True,True
wire_cell_ratio_est,260,1.0,68,0.26153846153846155,1.0,1.0,2.0,1.2454002669987745,0.18396717793701584,1.1578947368421053,1.2272727272727273,0.06937799043062198,1.0,False,False
wire_count_log_est,260,1.0,66,0.25384615384615383,1.0,1.6094379124341003,7.64826303090192,3.946118810626615,1.8026626906962517,2.9444389791664403,4.6563300361461595,1.7118910569797192,1.0,False,False
