problem_id,early_candidate_count,early_valid_ppa_count,early_valid_ppa_rate,early_style_cluster_count,early_motif_count,early_mean_lexical_distance,final_valid_ppa_count,final_best_fitness,final_hypervolume,final_front_style_cluster_count
aspdac2026/llama3_clean_results/RTLLM/Prob036_edge_detect,20,14,0.7,1,1,3.4381746946348755,161,0.9649039561867632,0.8947144973544974,2
aspdac2026/llama3_clean_results/RTLLM/Prob037_parallel2serial,20,6,0.3,1,1,2.893159188377385,102,0.468610906712452,0.09256806475349524,1
aspdac2026/llama3_clean_results/RTLLM/Prob038_pulse_detect,20,0,0.0,0,0,0.0,11,0.7356919579425973,0.3640238704177323,1
aspdac2026/llama3_clean_results/RTLLM/Prob039_serial2parallel,20,3,0.15,2,1,4.840170148656117,54,0.34719887955182066,0.02619214352407629,1
aspdac2026/llama3_clean_results/RTLLM/Prob040_synchronizer,20,17,0.85,1,1,4.205222523303335,178,0.0,0.027777777777777766,2
aspdac2026/llama3_clean_results/RTLLM/Prob041_traffic_light,20,1,0.05,1,1,0.0,78,0.6225045388525781,0.2827431009440813,1
aspdac2026/llama3_clean_results/RTLLM/Prob042_width_8to16,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/RTLLM/Prob043_RAM,20,15,0.75,1,1,3.805463012252242,122,0.7484355340016166,0.3464740144489163,1
aspdac2026/llama3_clean_results/RTLLM/Prob044_ROM,20,14,0.7,2,1,4.06147466845859,151,-0.0,0.0,4
aspdac2026/llama3_clean_results/RTLLM/Prob045_alu,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/RTLLM/Prob046_clkgenerator,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/RTLLM/Prob047_instr_reg,20,9,0.45,2,1,3.224114861030759,135,0.7331509347925217,0.2987688098495212,2
aspdac2026/llama3_clean_results/RTLLM/Prob048_pe,20,16,0.8,1,1,2.4778060229696157,123,0.35354144121850845,0.0398095300354394,1
aspdac2026/llama3_clean_results/RTLLM/Prob049_signal_generator,20,2,0.1,1,1,4.898979485566356,113,0.2854921610032559,0.019712716688899318,2
aspdac2026/llama3_clean_results/RTLLM/Prob050_square_wave,20,14,0.7,1,1,3.868534933460634,193,0.9971985610632917,0.9915956912189978,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob001_zero,20,17,0.85,1,1,1.942026184980044,166,-0.0,0.0,3
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob002_m2014_q4i,20,17,0.85,2,1,2.3451298195289536,173,-0.0,0.0,3
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob003_step_one,20,16,0.8,2,1,2.4258292409735844,171,-0.0,0.0,5
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob004_vector2,20,14,0.7,2,1,3.0066345121895712,152,0.4944962962962963,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob005_notgate,20,16,0.8,4,1,3.0026200669868937,191,-0.0,0.0,6
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob006_vectorr,20,10,0.5,1,1,2.1261087243311185,88,-0.0,0.0,3
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob007_wire,20,20,1.0,3,1,3.059242282548346,192,0.49450236966824646,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob008_m2014_q4h,20,14,0.7,1,1,1.9437408714675808,161,-0.0,0.0,4
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob009_popcount3,20,14,0.7,2,1,3.222095742680817,142,-0.0,0.0,4
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob010_mt2015_q4a,20,18,0.9,2,1,1.835904923023241,191,0.4945035460992908,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob011_norgate,20,18,0.9,3,1,2.6634365995261455,190,0.49422222222222223,0.0,3
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob012_xnorgate,20,20,1.0,2,1,1.6130560670957121,200,-0.0,0.0,5
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob013_m2014_q4e,20,19,0.95,3,1,2.988501458203405,182,-0.0,0.0,5
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob014_andgate,20,13,0.65,4,1,2.955915673475574,184,0.4944505494505494,0.0,3
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob015_vector1,20,16,0.8,1,1,2.0803759968617137,193,0.4944955489614244,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob016_m2014_q4j,20,12,0.6,1,1,3.1803640198883683,154,0.6364511278195488,0.27801263157894734,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob017_mux2to1v,20,15,0.75,3,1,2.91622103705358,159,0.4946742209631728,0.0,4
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob018_mux256to1,20,13,0.65,2,1,2.4063781578410426,172,0.2910422425917843,0.0697091679195564,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob019_m2014_q4f,20,18,0.9,2,1,2.683142277011135,181,-0.0,0.0,6
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob020_mt2015_eq2,20,18,0.9,3,1,3.197386709404544,186,-0.0,0.0,5
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob021_mux256to1v,20,8,0.4,1,1,2.6226276448479635,150,0.48178468839765204,0.20320969151992005,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob022_mux2to1,20,18,0.9,3,1,3.5869443435452344,201,-0.0,0.0,5
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob023_vector100r,20,10,0.5,1,1,2.5951235545542124,91,-0.0,0.0,3
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob024_hadd,20,16,0.8,2,1,2.399102117673134,193,0.49464780600461894,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob025_reduction,20,20,1.0,2,1,3.4044189548185284,189,-0.0,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob026_alwaysblock1,20,13,0.65,2,1,2.967281162365437,163,0.4945088676671214,0.0,3
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob027_fadd,20,17,0.85,2,1,3.1126001360144198,188,0.49477987421383646,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob028_m2014_q4a,20,0,0.0,0,0,0.0,14,0.31210392902408113,0.09695817490494296,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob029_m2014_q4g,20,17,0.85,1,1,2.660937413945678,183,0.49478932584269664,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob030_popcount255,20,6,0.3,2,1,3.807133135700629,111,0.448022126890946,0.03330496552442815,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob031_dff,20,15,0.75,1,1,1.8386453441869277,162,-0.0,0.0,4
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob032_vector0,20,17,0.85,1,1,1.4727539869447976,148,0.4945275590551181,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob033_ece241_2014_q1c,20,13,0.65,2,1,2.8866869297388633,146,0.6310710808179162,0.2673222979552093,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob034_dff8,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob035_count1to10,20,17,0.85,2,1,3.517604763609252,189,0.01565453577786344,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob036_ringer,20,18,0.9,4,1,2.740520072276339,177,-0.0,0.0,6
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob037_review2015_count1k,20,11,0.55,1,1,3.0920894278816,158,0.6658734286952752,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob038_count15,20,13,0.65,1,1,3.824975796755895,178,0.6653614457831325,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob039_always_if,20,13,0.65,3,1,4.474467056028972,178,0.49469298245614035,0.0,4
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob040_count10,20,16,0.8,2,1,3.294249549558678,182,0.009029500964984854,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob041_dff8r,20,9,0.45,1,1,2.6677045065279024,149,0.4980696798493409,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob042_vector4,20,16,0.8,2,1,2.141922873006077,121,0.4944962962962963,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob043_vector5,20,9,0.45,2,1,3.638771759857753,118,0.49468911917098446,0.0,3
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob044_vectorgates,20,19,0.95,2,1,3.220693320460111,199,0.4943992248062015,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob045_edgedetect2,20,8,0.4,1,1,2.3734394064524174,115,0.12403309947832346,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob046_dff8p,20,6,0.3,1,1,2.6638436949821487,142,0.4985342019543974,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob047_dff8ar,20,10,0.5,1,1,2.50336074294067,161,0.4988501326259947,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob048_m2014_q4c,20,15,0.75,1,1,3.11252049490591,191,-0.0,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob049_m2014_q4b,20,9,0.45,1,1,2.8741329616808393,103,-0.0,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob050_kmap1,20,5,0.25,1,1,1.5768688645703657,162,-0.0,0.0,5
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob051_gates4,20,17,0.85,2,1,2.8618089868297574,183,0.5579486251808972,0.1238621562952243,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob052_gates100,20,15,0.75,2,1,3.21395096955263,172,0.6953554892817717,0.4050508312599892,3
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob053_m2014_q4d,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob054_edgedetect,20,4,0.2,1,1,4.202309207834552,102,0.6387279161345254,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob055_conditional,20,11,0.55,2,1,3.859272675930811,182,0.5682405988363843,0.16855896126011066,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob056_ece241_2013_q7,20,10,0.5,1,1,2.9414594903151445,80,-0.0,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob057_kmap2,20,0,0.0,0,0,0.0,2,0.3779637377963738,0.14086471408647142,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob058_alwaysblock2,20,8,0.4,3,1,4.063199121645048,98,0.49744460856720824,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob059_wire4,20,18,0.9,2,1,2.5495794003826577,194,0.49450236966824646,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob060_m2014_q4k,20,18,0.9,1,1,2.9808424477953603,165,0.6660319284802044,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob061_2014_q4a,20,17,0.85,1,1,3.789499816279269,183,-0.0,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob062_bugs_mux2,22,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob063_review2015_shiftcount,20,0,0.0,0,0,0.0,20,-0.0,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob064_vector3,20,12,0.6,1,1,3.1780950851335557,160,0.49446287519747234,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob065_7420,20,16,0.8,2,1,3.3154656981281305,181,0.4942857142857143,0.0,3
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob066_edgecapture,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob067_countslow,20,13,0.65,2,1,2.8043253000883723,188,0.11274250692424209,0.0003422508698876254,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob068_countbcd,20,0,0.0,0,0,0.0,113,0.6679249112125825,0.005545662100456621,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob069_truthtable1,19,7,0.3684210526315789,1,1,1.4142135623730951,163,-0.0,0.0,4
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob070_ece241_2013_q2,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob071_always_casez,20,4,0.2,2,1,4.701460836833191,41,0.11434953728326774,0.0,4
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob072_thermostat,20,16,0.8,3,1,3.7033621629876174,170,0.0032467532467532374,0.0,6
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob073_dff16e,20,12,0.6,1,1,2.649246254610695,188,0.6653042328042328,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob074_ece241_2014_q4,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob075_counter_2bc,20,17,0.85,2,1,4.480471845273304,184,0.37283033033033025,0.05238288288288287,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob076_always_case,20,9,0.45,4,1,4.375200730224528,182,0.028685503685503728,0.0,3
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob077_wire_decl,20,14,0.7,2,1,2.883838554831255,186,0.4946511627906977,0.0,3
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob078_dualedge,20,6,0.3,1,1,4.716479889048172,102,-0.0,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob079_fsm3onehot,20,8,0.4,2,1,4.677165704937304,106,0.2424664429530201,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob080_timer,20,8,0.4,1,1,2.6615917970306042,154,0.6642396694214876,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob081_7458,20,15,0.75,1,1,2.865026289658982,190,0.49456,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob082_lfsr32,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob083_mt2015_q4b,20,17,0.85,2,1,1.5001454506117242,187,-0.0,0.0,6
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob084_ece241_2013_q12,20,10,0.5,2,1,4.723456903866346,155,0.6641091445427728,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob085_shift4,20,13,0.65,1,1,3.303630941307307,161,0.6649074074074074,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob086_lfsr5,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob087_gates,20,15,0.75,1,1,1.7923872289581124,174,0.49470588235294116,0.0,3
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob088_ece241_2014_q5b,20,7,0.35,2,1,4.984321707711221,118,0.02789219425375036,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob089_ece241_2014_q5a,20,1,0.05,1,1,0.0,96,0.41248681261516174,0.05699648498461268,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob090_circuit1,20,15,0.75,3,1,2.89983229696781,194,-0.0,0.0,6
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob091_2012_q2b,20,0,0.0,0,0,0.0,140,0.49417173252279634,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob092_gatesv100,20,5,0.25,3,1,3.9786463331713606,106,0.4947083333333333,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob093_ece241_2014_q3,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob094_gatesv,20,2,0.1,2,1,6.0,86,0.49454439252336446,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob095_review2015_fsmshift,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob096_review2015_fsmseq,20,1,0.05,1,1,0.0,27,0.014278331684976739,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob097_mux9to1v,20,7,0.35,2,1,4.196787859483022,120,0.06738679992686941,0.004265951611920289,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob098_circuit7,20,8,0.4,1,1,3.402828362786932,137,0.018008474576271166,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob099_m2014_q6c,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob100_fsm3comb,20,8,0.4,2,1,4.281923034566744,139,0.49275974025974023,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob101_circuit4,20,8,0.4,1,1,2.2802056371207082,145,0.4945074946466809,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob102_circuit3,20,5,0.25,1,1,2.23606797749979,167,0.49462905718701694,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob103_circuit2,20,5,0.25,1,1,2.64054330902274,163,-0.0,0.0,5
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob104_mt2015_muxdff,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob105_rotate100,20,14,0.7,2,1,3.9716826970887515,161,0.04155040525406675,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob106_always_nolatches,20,7,0.35,3,1,3.5135986353215807,151,0.5117334446299387,0.1194819143016138,4
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob107_fsm1s,20,11,0.55,2,1,4.7393159945206556,140,0.017789001122334457,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob108_rule90,20,0,0.0,0,0,0.0,55,0.582564868288035,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob109_fsm1,20,14,0.7,2,1,4.497745022568216,172,-0.0,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob110_fsm2,20,12,0.6,2,1,4.7514025430831275,164,0.6651772030651341,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob111_fsm2s,20,5,0.25,1,1,4.27761814486468,165,-0.0,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob112_always_case2,20,0,0.0,0,0,0.0,4,0.002577319587628859,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob113_2012_q1g,20,3,0.15,1,1,1.4142135623730951,71,0.0023255813953488307,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob114_bugs_case,20,8,0.4,1,1,3.0120125966218843,150,0.15586546349466773,0.02369884240269802,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob115_shift18,20,4,0.2,2,1,4.043463643752101,140,0.2178344010513218,0.010949660925066723,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob116_m2014_q3,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob117_circuit9,20,0,0.0,0,0,0.0,120,0.21571300044984257,0.004311740890688263,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob118_history_shift,20,19,0.95,1,1,3.422679359868377,166,-0.0,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob119_fsm3,20,8,0.4,1,1,4.458285164649081,138,0.14616825287619925,0.0030271757825937407,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob120_fsm3s,20,6,0.3,1,1,4.981327770113202,139,0.3267746913580247,0.011709819387288533,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob121_2014_q3bfsm,20,8,0.4,1,1,4.271365991290219,137,0.6824273504273505,0.051076923076923075,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob122_kmap4,20,6,0.3,1,1,1.2649110640673518,149,-0.0,0.0,6
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob123_bugs_addsubz,20,12,0.6,3,1,4.011888289488953,173,0.6117347865576749,0.23103178928247048,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob124_rule110,20,0,0.0,0,0,0.0,2,-1.2311026827413925,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob125_kmap3,20,2,0.1,1,1,4.47213595499958,130,0.009090909090909127,0.0,3
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob126_circuit6,20,10,0.5,3,1,3.9494569558709145,94,0.6544287396937574,0.33563074204946997,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob127_lemmings1,20,8,0.4,2,1,4.788912292843006,101,0.03716475095785438,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob128_fsm_ps2,20,0,0.0,0,0,0.0,36,0.12755332902391722,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob129_ece241_2013_q8,20,7,0.35,1,1,4.282644042199818,93,0.1699346405228758,0.004705882352941176,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob130_circuit5,20,9,0.45,3,1,3.840809799306125,133,0.130061115355233,0.011841100076394193,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob131_mt2015_q4,20,0,0.0,0,0,0.0,145,0.49452887537993917,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob132_always_if2,20,16,0.8,3,1,3.7096982131232807,173,0.49434511434511436,0.0,3
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob133_2014_q3fsm,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob134_2014_q3c,20,0,0.0,0,0,0.0,103,-0.05599999999999995,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b,20,0,0.0,0,0,0.0,35,0.18385650224215244,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob136_m2014_q6,20,6,0.3,1,1,4.956981025173885,121,0.2387019441090521,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob137_fsm_serial,20,0,0.0,0,0,0.0,57,-0.02004677926809077,0.0,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob138_2012_q2fsm,20,8,0.4,1,1,4.150208253443759,151,0.07539417104634498,6.647416855356381e-05,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob139_2013_q2bfsm,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob140_fsm_hdlc,20,1,0.05,1,1,0.0,42,0.11536993787302897,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob141_count_clock,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob142_lemmings2,20,1,0.05,1,1,0.0,38,0.07494474583082182,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob143_fsm_onehot,20,4,0.2,1,1,3.1978276529666516,85,0.19224411951684678,0.03547361729179911,2
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob144_conwaylife,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob145_circuit8,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob146_fsm_serialdata,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob147_circuit10,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob148_2013_q2afsm,20,7,0.35,1,1,2.7138527570790347,127,-0.0,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob149_ece241_2013_q4,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob150_review2015_fsmonehot,20,0,0.0,0,0,0.0,89,0.49458823529411766,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob151_review2015_fsm,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob152_lemmings3,20,0,0.0,0,0,0.0,66,0.2435027706734868,0.011627237851662406,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob153_gshare,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob154_fsm_ps2data,20,1,0.05,1,1,0.0,80,-0.5515368596064859,0.0,1
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob155_lemmings4,20,0,0.0,0,0,0.0,0,,0.0,0
aspdac2026/llama3_clean_results/VerilogEval-Spec-to-RTL/Prob156_review2015_fancytimer,20,0,0.0,0,0,0.0,0,,0.0,0
